time/fps,train/n_updates,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate
52,16699,319,84,-350.4033857976191,25.025802612304688,200.0,0.6287083625793457,16800,0.001
52,17499,334,88,-342.39041827272723,18.3778076171875,200.0,0.7376822829246521,17600,0.001
52,18299,350,92,-334.27594086956515,24.934356689453125,200.0,0.4639822244644165,18400,0.001
52,19099,365,96,-327.95687027083335,19.04783821105957,200.0,0.4673145115375519,19200,0.001
52,19899,380,100,-322.10161984,20.408294677734375,200.0,0.903273344039917,20000,0.001
52,20699,395,104,-269.35479329000003,23.162126541137695,200.0,0.5003668069839478,20800,0.001
52,21499,411,108,-212.40326556,16.94586181640625,200.0,0.36345338821411133,21600,0.001
52,22299,426,112,-175.14602576,19.65737533569336,200.0,0.39194023609161377,22400,0.001
52,23099,441,116,-154.00400349,20.440399169921875,200.0,0.4007052183151245,23200,0.001
52,23899,457,120,-156.73401383,17.868122100830078,200.0,0.48039382696151733,24000,0.001
52,24699,472,124,-159.06851046999998,23.970199584960938,200.0,1.3987821340560913,24800,0.001
52,25499,487,128,-160.73010686,14.463451385498047,200.0,0.8284783363342285,25600,0.001
52,26299,503,132,-164.66536831000002,16.554832458496094,200.0,0.5270466804504395,26400,0.001
52,27099,518,136,-165.12898294000001,19.848655700683594,200.0,0.4041976034641266,27200,0.001
52,27899,534,140,-155.77491134,8.984196662902832,200.0,0.605904221534729,28000,0.001
52,28699,549,144,-153.90103209,13.065855979919434,200.0,0.46555203199386597,28800,0.001
52,29499,564,148,-155.37247276999997,14.1214599609375,200.0,0.5580419898033142,29600,0.001
52,30299,580,152,-154.67873754000001,13.032156944274902,200.0,0.5395154356956482,30400,0.001
52,31099,595,156,-156.25995576000003,14.355971336364746,200.0,1.060333013534546,31200,0.001
52,31899,610,160,-152.31421213,10.58255672454834,200.0,0.33837154507637024,32000,0.001
52,32699,626,164,-152.52996773999996,12.99667739868164,200.0,0.4178164005279541,32800,0.001
52,33499,641,168,-152.72275075,12.28078842163086,200.0,0.8666614294052124,33600,0.001
52,34299,657,172,-151.29506969000002,8.983582496643066,200.0,0.2798117697238922,34400,0.001
52,35099,672,176,-147.78895123,18.593996047973633,200.0,0.7360556125640869,35200,0.001
52,35899,687,180,-148.21776860000003,7.814537048339844,200.0,0.3668970763683319,36000,0.001
52,36699,703,184,-148.07750308,6.215579032897949,200.0,0.6582596302032471,36800,0.001
52,37499,718,188,-143.72443704999998,11.962053298950195,200.0,0.3551594018936157,37600,0.001
52,38299,734,192,-144.74021779999998,9.34040641784668,200.0,1.0415829420089722,38400,0.001
52,39099,749,196,-142.43444652000002,13.618366241455078,200.0,0.9721367359161377,39200,0.001
52,39899,765,200,-140.26101173,6.209077835083008,200.0,0.6808839440345764,40000,0.001
52,40699,781,204,-140.53749445000003,14.351672172546387,200.0,0.764070987701416,40800,0.001
52,41499,796,208,-139.02413485,10.612239837646484,200.0,0.3560898005962372,41600,0.001
52,42299,812,212,-134.20763116999998,12.817893028259277,200.0,1.0598338842391968,42400,0.001
52,43099,828,216,-135.12242942999998,13.16978645324707,200.0,0.6197692155838013,43200,0.001
52,43899,843,220,-136.13580653000002,8.01366138458252,200.0,0.3507232069969177,44000,0.001
52,44699,859,224,-131.32920351,13.806187629699707,200.0,0.445174902677536,44800,0.001
52,45499,875,228,-133.22859756000003,12.47728157043457,200.0,0.38445258140563965,45600,0.001
52,46299,891,232,-133.93125292000002,16.346860885620117,200.0,0.4905036687850952,46400,0.001
51,47099,907,236,-138.28365824,6.599691390991211,200.0,0.1592986285686493,47200,0.001
51,47899,923,240,-139.27063704000003,9.523765563964844,200.0,0.55161452293396,48000,0.001
51,48699,939,244,-141.22549012,11.092029571533203,200.0,0.4465521574020386,48800,0.001
51,49499,956,248,-143.26335124000002,6.335244178771973,200.0,0.21119898557662964,49600,0.001
51,50299,972,252,-145.64472536,9.76978588104248,200.0,1.208382248878479,50400,0.001
51,51099,988,256,-143.26216201000003,11.91065788269043,200.0,0.39295950531959534,51200,0.001
51,51899,1004,260,-147.05358186,12.231328964233398,200.0,0.31952762603759766,52000,0.001
51,52699,1021,264,-147.05733027000002,11.175872802734375,200.0,0.3088339567184448,52800,0.001
51,53499,1037,268,-148.34601078000003,10.810569763183594,200.0,0.6355647444725037,53600,0.001
51,54299,1053,272,-144.59480725,6.287176609039307,200.0,0.7617489099502563,54400,0.001
51,55099,1070,276,-147.11751924,12.523648262023926,200.0,1.5837233066558838,55200,0.001
51,55899,1086,280,-142.55635885,9.64706039428711,200.0,0.2647811770439148,56000,0.001
51,56699,1103,284,-142.57284957,11.975049018859863,200.0,1.4943387508392334,56800,0.001
51,57499,1119,288,-149.39472824000003,7.325784683227539,200.0,0.8941296339035034,57600,0.001
51,58299,1136,292,-149.21510739000001,9.334150314331055,200.0,0.36298292875289917,58400,0.001
51,59099,1153,296,-148.90899503000003,5.363056659698486,200.0,0.7804615497589111,59200,0.001
51,59899,1170,300,-149.89081070999998,8.958094596862793,200.0,0.40242835879325867,60000,0.001
51,60699,1188,304,-148.96826835000002,12.517342567443848,200.0,0.5878170132637024,60800,0.001
51,61499,1205,308,-149.99763740999998,11.310860633850098,200.0,0.36995506286621094,61600,0.001
51,62299,1223,312,-150.8272972,9.460315704345703,200.0,0.3896086513996124,62400,0.001
50,63099,1240,316,-149.20761549,10.555697441101074,200.0,0.8960069417953491,63200,0.001
50,63899,1258,320,-144.11828264,9.44091510772705,200.0,0.2509878873825073,64000,0.001
50,64699,1277,324,-143.99061156,12.359505653381348,200.0,0.16530746221542358,64800,0.001
50,65499,1295,328,-140.28410492,13.208945274353027,200.0,0.7585292458534241,65600,0.001
50,66299,1313,332,-140.34217433999999,4.93703031539917,200.0,0.4566721022129059,66400,0.001
50,67099,1332,336,-137.99853681000002,8.336750984191895,200.0,0.53281170129776,67200,0.001
50,67899,1351,340,-136.78274756000002,4.2305402755737305,200.0,0.3512786328792572,68000,0.001
50,68699,1370,344,-137.73471862,7.876082897186279,200.0,0.7181320190429688,68800,0.001
50,69499,1390,348,-133.91299484,6.927942276000977,200.0,0.4503331482410431,69600,0.001
49,70299,1409,352,-134.58001111,7.696408271789551,200.0,0.46497562527656555,70400,0.001
49,71099,1429,356,-133.28472618,6.5785298347473145,200.0,0.5680196285247803,71200,0.001
49,71899,1449,360,-132.91886525,7.22322940826416,200.0,0.521242618560791,72000,0.001
49,72699,1469,364,-133.84355575,7.607820987701416,200.0,0.7916806936264038,72800,0.001
49,73499,1489,368,-133.6035142,10.929916381835938,200.0,1.3481239080429077,73600,0.001
49,74299,1510,372,-138.10320578000002,11.237340927124023,200.0,0.43938902020454407,74400,0.001
49,75099,1530,376,-139.17956743,12.362967491149902,200.0,1.6272553205490112,75200,0.001
48,75899,1551,380,-140.11208779,11.228668212890625,200.0,0.5211946964263916,76000,0.001
48,76699,1572,384,-144.70869071999996,9.620643615722656,200.0,0.13457854092121124,76800,0.001
48,77499,1593,388,-142.28381923999996,7.797529697418213,200.0,0.3092203140258789,77600,0.001
48,78299,1614,392,-137.56765946,12.869686126708984,200.0,0.4859243929386139,78400,0.001
48,79099,1636,396,-139.82184790000002,10.161978721618652,200.0,0.3312891721725464,79200,0.001
48,79899,1657,400,-141.86652196,12.877310752868652,200.0,0.2568209171295166,80000,0.001
48,80699,1679,404,-145.98553871000001,3.787371873855591,200.0,0.17829202115535736,80800,0.001
47,81499,1701,408,-145.75286469,12.676298141479492,200.0,0.5764515399932861,81600,0.001
47,82299,1723,412,-144.49499767999998,10.865592956542969,200.0,0.4335641860961914,82400,0.001
47,83099,1744,416,-148.19876226,10.567819595336914,200.0,0.20986947417259216,83200,0.001
47,83899,1766,420,-151.76885101,7.653354167938232,200.0,0.17110003530979156,84000,0.001
47,84699,1788,424,-155.21702432,13.088357925415039,200.0,0.2222815304994583,84800,0.001
47,85499,1809,428,-157.70607431,9.613685607910156,200.0,0.22839564085006714,85600,0.001
47,86299,1831,432,-151.66764150999998,11.85074520111084,200.0,0.28009939193725586,86400,0.001
47,87099,1853,436,-151.58681372,10.816987991333008,200.0,0.26032865047454834,87200,0.001
46,87899,1874,440,-151.40065004,11.920799255371094,200.0,0.2328723669052124,88000,0.001
46,88699,1896,444,-153.81589629,13.794452667236328,200.0,0.8646383881568909,88800,0.001
46,89499,1918,448,-152.83498339,9.335843086242676,200.0,1.104759931564331,89600,0.001
