time/fps,train/n_updates,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate
51,39899,776,200,-149.79568978,11.925508499145508,200.0,0.503860354423523,40000,0.001
51,40699,792,204,-149.6915462,12.983976364135742,200.0,0.2204238325357437,40800,0.001
51,41499,808,208,-150.8053778,6.341526031494141,200.0,0.4748963415622711,41600,0.001
51,42299,823,212,-151.75006898,12.690508842468262,200.0,0.6994420289993286,42400,0.001
51,43099,839,216,-150.81580898,8.524435997009277,200.0,0.3813785910606384,43200,0.001
51,43899,855,220,-150.91866127,8.692811012268066,200.0,0.4280751645565033,44000,0.001
51,44699,871,224,-148.47711909999995,10.960413932800293,200.0,1.9662426710128784,44800,0.001
51,45499,887,228,-146.16609409,11.597528457641602,200.0,0.784233808517456,45600,0.001
51,46299,903,232,-147.26711759999998,18.054420471191406,200.0,0.9583393335342407,46400,0.001
51,47099,919,236,-148.78893656999998,12.932815551757812,200.0,0.5426793694496155,47200,0.001
51,47899,935,240,-147.52716558000003,14.359270095825195,200.0,0.2677586078643799,48000,0.001
51,48699,951,244,-144.29328218999999,16.731849670410156,200.0,1.331254243850708,48800,0.001
51,49499,968,248,-147.82594567,7.278836250305176,200.0,0.3947366178035736,49600,0.001
51,50299,984,252,-147.7445947,12.742698669433594,200.0,0.6220276951789856,50400,0.001
51,51099,1000,256,-145.76120262,14.178977966308594,200.0,0.4019348621368408,51200,0.001
51,51899,1017,260,-145.45291865000002,12.876035690307617,200.0,0.28379708528518677,52000,0.001
51,52699,1033,264,-145.4595545,9.121308326721191,200.0,0.5875473618507385,52800,0.001
51,53499,1050,268,-147.87605611000004,14.924633026123047,200.0,0.2080632597208023,53600,0.001
50,54299,1067,272,-145.44860759000002,15.089555740356445,200.0,1.0281987190246582,54400,0.001
50,55099,1083,276,-146.46710607,10.900395393371582,200.0,0.16544826328754425,55200,0.001
50,55899,1100,280,-145.54720447,12.916237831115723,200.0,0.6168581247329712,56000,0.001
50,56699,1117,284,-150.20232909,8.916236877441406,200.0,0.39833980798721313,56800,0.001
50,57499,1134,288,-149.03696565,17.814044952392578,200.0,0.2053050994873047,57600,0.001
50,58299,1151,292,-147.91144874,13.078168869018555,200.0,0.6901413202285767,58400,0.001
50,59099,1168,296,-149.22231208,14.574088096618652,200.0,0.7303327322006226,59200,0.001
50,59899,1186,300,-150.42897186,15.252619743347168,200.0,5.024750709533691,60000,0.001
50,60699,1203,304,-151.39437242999998,11.848294258117676,200.0,0.4086613059043884,60800,0.001
50,61499,1221,308,-152.25111246,13.053108215332031,200.0,0.24386943876743317,61600,0.001
50,62299,1239,312,-149.01124590999999,15.691970825195312,200.0,0.6668495535850525,62400,0.001
50,63099,1257,316,-146.52692420000002,14.380017280578613,200.0,0.4607255458831787,63200,0.001
50,63899,1275,320,-146.81314106999997,11.875775337219238,200.0,0.21282218396663666,64000,0.001
50,64699,1293,324,-150.13679218000001,10.925670623779297,200.0,0.1960098296403885,64800,0.001
49,65499,1312,328,-154.24025997,15.914108276367188,200.0,1.4162184000015259,65600,0.001
49,66299,1331,332,-150.84244425,14.586259841918945,200.0,0.26796215772628784,66400,0.001
49,67099,1350,336,-150.49959079,10.953887939453125,200.0,0.28984636068344116,67200,0.001
49,67899,1369,340,-150.39097508000003,14.315909385681152,200.0,0.33369266986846924,68000,0.001
49,68699,1389,344,-151.48562318999998,14.469918251037598,200.0,0.22974833846092224,68800,0.001
49,69499,1408,348,-151.5269693,14.87532901763916,200.0,0.3878392279148102,69600,0.001
49,70299,1428,352,-148.17019864,17.476837158203125,200.0,0.4552410840988159,70400,0.001
49,71099,1449,356,-149.31272296999998,13.300222396850586,200.0,0.11754725128412247,71200,0.001
49,71899,1469,360,-149.87478120000003,12.750452041625977,200.0,0.09602057933807373,72000,0.001
48,72699,1490,364,-148.54949896,17.125713348388672,200.0,0.16546069085597992,72800,0.001
48,73499,1510,368,-144.94919429,17.555421829223633,200.0,0.7391345500946045,73600,0.001
48,74299,1532,372,-144.05378628000003,11.956790924072266,200.0,0.4001862406730652,74400,0.001
48,75099,1553,376,-143.90027551,13.109743118286133,200.0,0.820061981678009,75200,0.001
48,75899,1574,380,-142.63835839000004,11.74814224243164,200.0,0.42069411277770996,76000,0.001
48,76699,1596,384,-141.24633481,11.400046348571777,200.0,0.5877646207809448,76800,0.001
47,77499,1618,388,-143.78046685000004,11.346126556396484,200.0,0.06844347715377808,77600,0.001
47,78299,1640,392,-145.18768796,13.60194206237793,200.0,0.42231664061546326,78400,0.001
47,79099,1662,396,-145.07653841,13.917879104614258,200.0,0.33207857608795166,79200,0.001
47,79899,1684,400,-145.86236826,13.215583801269531,200.0,0.32986584305763245,80000,0.001
47,80699,1706,404,-143.88067277000002,14.994641304016113,200.0,0.3642325699329376,80800,0.001
47,81499,1729,408,-141.93334626,16.40351104736328,200.0,0.38512253761291504,81600,0.001
47,82299,1751,412,-144.33211652999998,17.232624053955078,200.0,0.5396603345870972,82400,0.001
46,83099,1773,416,-143.34627397,11.68760871887207,200.0,0.21955473721027374,83200,0.001
46,83899,1796,420,-143.07676483,15.040014266967773,200.0,0.8188583254814148,84000,0.001
46,84699,1818,424,-143.04813000000001,11.787785530090332,200.0,0.42921867966651917,84800,0.001
46,85499,1841,428,-138.94690844000002,15.66379165649414,200.0,0.2095346748828888,85600,0.001
46,86299,1863,432,-139.05547413000002,13.347564697265625,200.0,0.2404780238866806,86400,0.001
46,87099,1886,436,-135.59212596,17.00571632385254,200.0,0.22157281637191772,87200,0.001
46,87899,1909,440,-135.78145401,15.80294418334961,200.0,0.3284270465373993,88000,0.001
45,88699,1932,444,-136.90924084,17.171466827392578,200.0,1.656402349472046,88800,0.001
45,89499,1954,448,-135.86133578000002,13.25993824005127,200.0,0.22377318143844604,89600,0.001
