rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/loss,train/clip_fraction,train/entropy_loss,train/approx_kl,train/std,train/clip_range,train/n_updates,train/explained_variance
-1053.05048223,597,147456,72,246,200.0,0.0003,-0.00761451465805294,841.3752789497375,551.1043090820312,0.069091796875,-1.2460272174328566,0.008003393,0.8480212688446045,0.2,710,0.7446544170379639
-1059.50012401,598,149504,73,249,200.0,0.0003,-0.0026430072844959795,998.3665400505066,367.93829345703125,0.0287109375,-1.250404503941536,0.0049400767,0.8420477509498596,0.2,720,0.7986840903759003
-1069.28394887,599,151552,74,252,200.0,0.0003,-0.00140185673662927,885.208191204071,285.38482666015625,0.020361328125,-1.2446391120553018,0.0028799255,0.8371638059616089,0.2,730,0.7887976318597794
-1064.98088879,600,153600,75,255,200.0,0.0003,-0.0020224238658556716,899.2039672851563,369.5197448730469,0.03310546875,-1.235872333869338,0.0034699584,0.8293814063072205,0.2,740,0.8019318282604218
-1046.3365322700001,600,155648,76,259,200.0,0.0003,-0.0017593368611414917,515.1251301288605,300.1089782714844,0.027294921875,-1.2273191384971143,0.0042430926,0.8193143606185913,0.2,750,0.8140789270401001
-1060.09914907,601,157696,77,262,200.0,0.0003,-0.0006824667667387985,539.2652953147888,200.0072021484375,0.026953125,-1.214992393925786,0.0026443729,0.8115370273590088,0.2,760,0.6740783452987671
-1081.0115122099999,602,159744,78,265,200.0,0.0003,-0.0001490827366069425,722.4662445068359,240.9644317626953,0.0189453125,-1.211700216680765,0.0038057403,0.8118581175804138,0.2,770,0.7086817622184753
-1081.5560529199997,602,161792,79,268,200.0,0.0003,-0.0026814086842932737,976.7490119934082,456.7902526855469,0.0396484375,-1.2109768372029066,0.004332762,0.8130490779876709,0.2,780,0.6161403954029083
-1070.9288102,603,163840,80,271,200.0,0.0003,-0.002478417128440924,735.8797795295716,292.4506530761719,0.058154296875,-1.2017605312168598,0.005928581,0.7966554164886475,0.2,790,0.7165724039077759
-1066.5022282999998,604,165888,81,274,200.0,0.0003,-0.001919627998722717,709.0086688041687,264.7506103515625,0.046142578125,-1.1911285899579525,0.0033206213,0.796637237071991,0.2,800,0.7659775167703629
-1072.07161809,604,167936,82,277,200.0,0.0003,-0.005761955218622461,632.915127658844,355.1416320800781,0.078515625,-1.1881157167255878,0.0056214025,0.7888714075088501,0.2,810,0.7214393317699432
-1079.51166803,605,169984,83,280,200.0,0.0003,-0.0050047501339577135,682.3164715766907,264.01422119140625,0.05634765625,-1.1767275232821703,0.0060241325,0.7819719314575195,0.2,820,0.7855148911476135
-1069.86231488,606,172032,84,283,200.0,0.0003,-0.004154394059878541,592.833164691925,229.23277282714844,0.033251953125,-1.171979433298111,0.003979702,0.7783095240592957,0.2,830,0.7261132299900055
-1069.34463734,606,174080,85,286,200.0,0.0003,-0.006239763069606852,567.024209022522,249.6885528564453,0.0662109375,-1.1704933259636163,0.004936172,0.7826387286186218,0.2,840,0.7519708722829819
-1056.76031429,607,176128,86,290,200.0,0.0003,-0.004765433209831827,546.0570056915283,288.88604736328125,0.064794921875,-1.1711243398487567,0.0064373133,0.7775939106941223,0.2,850,0.7822374552488327
-1038.2638876400001,607,178176,87,293,200.0,0.0003,-0.0033062395224987993,503.75511837005615,228.40655517578125,0.02998046875,-1.167824386805296,0.004024083,0.7806488275527954,0.2,860,0.809894397854805
-1023.2947183300001,608,180224,88,296,200.0,0.0003,-0.002153119216382038,326.7939780712128,155.10226440429688,0.0251953125,-1.1627524528652429,0.0040191067,0.7675938010215759,0.2,870,0.8141230642795563
-988.00899906,608,182272,89,299,200.0,0.0003,-0.0027923084679059686,272.4855185985565,122.92010498046875,0.04267578125,-1.1434787459671498,0.0037549636,0.7522623538970947,0.2,880,0.8688347041606903
-974.68172624,609,184320,90,302,200.0,0.0003,-0.005281963912420906,215.5942185640335,70.56228637695312,0.06611328125,-1.1295981127768755,0.0070337187,0.7472147941589355,0.2,890,0.8292317390441895
-956.85187175,609,186368,91,305,200.0,0.0003,-0.006558150121418293,170.78564364910125,69.49278259277344,0.077978515625,-1.1217062532901765,0.0063448977,0.7388437986373901,0.2,900,0.8945836871862411
-937.2970294,610,188416,92,308,200.0,0.0003,-0.005221823246392887,268.6103226184845,122.05210876464844,0.07158203125,-1.1069324046373368,0.0065122377,0.7243728637695312,0.2,910,0.9167943522334099
-912.50689929,610,190464,93,311,200.0,0.0003,-0.0018647776130819693,351.97674961090087,143.56448364257812,0.059814453125,-1.0879514582455159,0.005785592,0.7143121957778931,0.2,920,0.9267766028642654
-876.8795524000001,611,192512,94,314,200.0,0.0003,-0.004819804673024919,209.8341570854187,141.68650817871094,0.06943359375,-1.0651869788765906,0.007310521,0.6926762461662292,0.2,930,0.9279358312487602
-856.48232283,611,194560,95,318,200.0,0.0003,-0.0030089621504885145,241.75390441417693,113.8938980102539,0.033544921875,-1.0459236118942499,0.004141498,0.6864528059959412,0.2,940,0.9123863279819489
-836.15857832,612,196608,96,321,200.0,0.0003,-0.009605515143630328,393.32844972610474,158.77511596679688,0.08876953125,-1.0410940896719694,0.008764144,0.684623122215271,0.2,950,0.8314387649297714
-821.04371927,612,198656,97,324,200.0,0.0003,-0.004424405147437938,349.7912024021149,132.05380249023438,0.06650390625,-1.0298300243914127,0.004993994,0.6705203056335449,0.2,960,0.8589914888143539
-786.9035175800001,613,200704,98,327,200.0,0.0003,-0.008862374728050782,456.02028760910036,170.3575897216797,0.0720703125,-1.0123781975358725,0.006764482,0.6616424322128296,0.2,970,0.8797165155410767
-771.34300998,613,202752,99,330,200.0,0.0003,-0.0057734062094823456,373.9812015533447,154.1205291748047,0.055517578125,-1.0012437371537088,0.0063241683,0.6565751433372498,0.2,980,0.9252455607056618
-727.9829573500001,613,204800,100,333,200.0,0.0003,-0.007853408748633228,418.57085247039794,142.3224639892578,0.0642578125,-0.9903270788490772,0.008209089,0.6470531821250916,0.2,990,0.9370858892798424
-681.99511115,614,206848,101,336,200.0,0.0003,-0.012662432005163283,336.0409702301025,164.5330047607422,0.098583984375,-0.9782897343859076,0.009181883,0.6393149495124817,0.2,1000,0.935914970934391
-629.8731185000001,614,208896,102,339,200.0,0.0003,-0.015104898408753797,291.3898008823395,144.70863342285156,0.140185546875,-0.962535091675818,0.009673358,0.628581166267395,0.2,1010,0.9720405079424381
-582.55711669,615,210944,103,342,200.0,0.0003,-0.0029922304813226218,325.7634968996048,140.57835388183594,0.0533203125,-0.9534897450357676,0.0043499134,0.62566077709198,0.2,1020,0.9046061933040619
-537.44348074,615,212992,104,345,200.0,0.0003,-0.0034159136681410017,217.011022400856,78.99163055419922,0.04404296875,-0.9465764306485653,0.0053450665,0.6216626167297363,0.2,1030,0.9688576515763998
-483.42049584000006,615,215040,105,349,200.0,0.0003,-0.00675843440258177,148.02832021713257,85.90299987792969,0.091796875,-0.9372709384188056,0.006461627,0.6130926012992859,0.2,1040,0.9683385714888573
-448.90331977,616,217088,106,352,200.0,0.0003,-0.012154182884114562,123.9519276559353,30.402069091796875,0.10478515625,-0.9227418333292008,0.006790381,0.6060335636138916,0.2,1050,0.9836717750877142
-416.88067214,616,219136,107,355,200.0,0.0003,-0.000907377376279328,205.66580053567887,35.93375778198242,0.04619140625,-0.9124127360060811,0.0051104664,0.5999071002006531,0.2,1060,0.9027745723724365
-378.86237323,617,221184,108,358,200.0,0.0003,-0.0032588292266154894,76.51892156600952,14.983041763305664,0.069091796875,-0.9018228380009532,0.008898379,0.5926516056060791,0.2,1070,0.9826088268309832
-359.14339504,617,223232,109,361,200.0,0.0003,-0.004050596219167346,60.50772148370743,18.963747024536133,0.05673828125,-0.8962352465838194,0.0067256372,0.5927000641822815,0.2,1080,0.9881267258897424
