time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/policy_gradient_loss,train/std,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/approx_kl,train/learning_rate,train/explained_variance,train/entropy_loss,train/value_loss
165888,200.0,81,263,628,-909.7184244399999,-0.0006375229466357268,0.6871910095214844,800,0.0642578125,96.36537170410156,0.2,0.0063533676,0.0003,0.7808787524700165,-1.0497364643961191,158.57548927068711
167936,200.0,82,266,629,-899.0865357899999,-0.003395267566520488,0.6896036267280579,810,0.042333984375,226.4889678955078,0.2,0.0037116325,0.0003,0.8001668751239777,-1.0431648537516593,494.05831294059755
169984,200.0,83,270,628,-894.2718658200001,-0.004788507379998919,0.6975522041320801,820,0.0552734375,82.12838745117188,0.2,0.0047733486,0.0003,0.8790477439761162,-1.0519813098013402,214.80732543468474
172032,200.0,84,273,629,-903.0170231000001,-0.003988309109990951,0.6931731700897217,830,0.060107421875,129.2743377685547,0.2,0.0036770268,0.0003,0.8650617897510529,-1.054861205816269,203.01132156848908
174080,200.0,85,276,629,-905.0909824600001,-0.004818062175763771,0.6862507462501526,840,0.057568359375,151.698974609375,0.2,0.004983005,0.0003,0.8732744008302689,-1.0477721378207208,212.99253945350648
176128,200.0,86,279,629,-878.6437043599998,-0.0031836815003771337,0.6889219284057617,850,0.046044921875,60.73306655883789,0.2,0.005362329,0.0003,0.8770537599921227,-1.0443329889327289,142.94116435050964
178176,200.0,87,282,630,-866.5763796499997,-0.004162994652142515,0.6818479895591736,860,0.0509765625,68.44570922851562,0.2,0.004540775,0.0003,0.8784526214003563,-1.040418417006731,148.9418921470642
180224,200.0,88,285,630,-848.59126435,-0.006417668266658438,0.6688902974128723,870,0.04697265625,56.2111930847168,0.2,0.0064085615,0.0003,0.908027857542038,-1.0261213809251786,155.77476060390472
182272,200.0,89,288,630,-837.1431585000003,-0.011637972737662493,0.6636244058609009,880,0.13037109375,62.88512420654297,0.2,0.011141468,0.0003,0.8614743947982788,-1.0131660643965006,142.93725609779358
184320,200.0,90,292,630,-823.4380743500001,-0.008053906527493382,0.6524322032928467,890,0.0953125,37.89096450805664,0.2,0.008616369,0.0003,0.9159266427159309,-1.000124053284526,146.2863489151001
186368,200.0,91,295,630,-787.97534259,-0.0021137777977855874,0.6429129838943481,900,0.03486328125,63.80665969848633,0.2,0.006026393,0.0003,0.8519910722970963,-0.982482005469501,158.64164221286774
188416,200.0,92,298,631,-768.30191605,-0.009305264995782636,0.6348313689231873,910,0.06162109375,76.48599243164062,0.2,0.006834852,0.0003,0.8709640651941299,-0.9706393729895353,166.53564202785492
190464,200.0,93,301,631,-744.7346548200002,-0.005439610351459123,0.6217271089553833,920,0.050439453125,73.69271850585938,0.2,0.009424781,0.0003,0.9188830107450485,-0.9558599686250091,199.16715388298036
192512,200.0,94,304,631,-702.3817505300001,-0.009973111380531918,0.6202940940856934,930,0.09677734375,65.64742279052734,0.2,0.0078890575,0.0003,0.9169784709811211,-0.9406950725242496,125.2886164188385
194560,200.0,95,307,632,-660.1421523500001,-0.01129306301154429,0.6127493381500244,940,0.08994140625,101.8456802368164,0.2,0.009963084,0.0003,0.9038619920611382,-0.9343486564233899,226.6106546640396
196608,200.0,96,310,632,-628.6015386400001,-0.011614565874333493,0.6098478436470032,950,0.097265625,97.82333374023438,0.2,0.0111771375,0.0003,0.8983508571982384,-0.9256814308464527,219.984836435318
198656,200.0,97,313,632,-592.39094955,-0.013324746632133611,0.5973432660102844,960,0.097607421875,79.7078628540039,0.2,0.008480693,0.0003,0.9417109824717045,-0.9107637576758861,247.94335160255432
200704,200.0,98,317,633,-533.9683462,-0.00953564716328401,0.58649080991745,970,0.08896484375,53.18795394897461,0.2,0.0063839843,0.0003,0.9656729102134705,-0.8958334462717176,183.21439156532287
202752,200.0,99,320,633,-476.16739999000015,-0.002873573357646819,0.575152575969696,980,0.0892578125,18.023408889770508,0.2,0.0056220153,0.0003,0.9661627747118473,-0.8746561849489808,105.05097838044166
204800,200.0,100,323,633,-445.04316644999994,-0.002543049726591562,0.5841344594955444,990,0.048046875,30.350322723388672,0.2,0.0056330245,0.0003,0.9812767412513494,-0.8732243536040187,74.96101782917977
206848,200.0,101,326,633,-401.56575215,-0.0016462841856991872,0.5798935890197754,1000,0.04150390625,151.58023071289062,0.2,0.0042685512,0.0003,0.8663773834705353,-0.8782383223995567,288.02153581380844
208896,200.0,102,329,634,-370.60102088,-0.0020330387756985146,0.5867998600006104,1010,0.041552734375,35.885040283203125,0.2,0.005266782,0.0003,0.9360199794173241,-0.8795313538983465,113.08140293359756
210944,200.0,103,332,634,-340.0011674700001,-0.00540399194433121,0.5921679139137268,1020,0.055078125,15.900811195373535,0.2,0.005647241,0.0003,0.812251016497612,-0.8909883739426732,155.04151089191436
212992,200.0,104,335,634,-324.18320491000003,-0.0001262064033653587,0.5939750671386719,1030,0.06044921875,27.999759674072266,0.2,0.0076118177,0.0003,0.9581916220486164,-0.8944219786673784,80.80301831066609
215040,200.0,105,338,634,-291.5195319,-0.006326111124144518,0.5923465490341187,1040,0.07763671875,59.822513580322266,0.2,0.005475504,0.0003,0.9474856369197369,-0.8967886935919523,228.31949298381807
217088,200.0,106,341,635,-275.68743781,0.0018798266217345371,0.588432252407074,1050,0.06982421875,8.701308250427246,0.2,0.008757602,0.0003,0.9853556742891669,-0.8920538777485489,61.054933509230615
219136,200.0,107,344,635,-262.29610630999997,-0.0013564207474701107,0.5830260515213013,1060,0.080810546875,13.941774368286133,0.2,0.0057164617,0.0003,0.9756708350032568,-0.8831027869135142,47.53400959968567
221184,200.0,108,348,635,-267.89666732,-0.0021034775316365996,0.5767343044281006,1070,0.0529296875,43.23482131958008,0.2,0.0059029926,0.0003,0.9334744960069656,-0.8725637026131153,111.58546741604805
223232,200.0,109,351,634,-258.69970338999997,-0.005294320027314825,0.5756525993347168,1080,0.0447265625,80.14740753173828,0.2,0.0026092876,0.0003,0.8756556361913681,-0.8679477194324136,175.0967337191105
225280,200.0,110,354,635,-250.03567049,0.003559778801718494,0.5718190670013428,1090,0.0591796875,6.788224697113037,0.2,0.026635014,0.0003,0.9668781645596027,-0.8657622296363116,27.26955303326249
227328,200.0,111,357,635,-243.6705419,-0.006378675680571178,0.5652970671653748,1100,0.0845703125,55.98329544067383,0.2,0.0049788672,0.0003,0.9647148810327053,-0.8532205233350396,122.2935238301754
229376,200.0,112,360,635,-226.70492862999998,-0.004004074214026332,0.5517710447311401,1110,0.03671875,14.535157203674316,0.2,0.0053091003,0.0003,0.9753463137894869,-0.8367336465045809,31.190153977274896
231424,200.0,113,364,635,-223.20732928999993,-0.000977054116083309,0.5392743945121765,1120,0.03408203125,31.150609970092773,0.2,0.0040642195,0.0003,0.9856768054887652,-0.8134698187932372,33.29164267629385
233472,200.0,114,367,636,-218.20629687999997,0.0007366663703578524,0.5375581383705139,1130,0.088330078125,4.723910808563232,0.2,0.009375084,0.0003,0.990918317809701,-0.8020211251452565,18.090797912329435
235520,200.0,115,370,636,-215.47440263000001,0.0016545654245419428,0.5303180813789368,1140,0.054296875,7.746705055236816,0.2,0.005076995,0.0003,0.9517746120691299,-0.793787183985114,22.32648972645402
237568,200.0,116,373,636,-219.70687206000002,-0.003872678401239682,0.528853178024292,1150,0.06455078125,26.577245712280273,0.2,0.0034049954,0.0003,0.8881572410464287,-0.782725577801466,108.81055048108101
239616,200.0,117,376,636,-217.15157900000003,-0.0049341021294821985,0.5238111615180969,1160,0.05078125,50.44185256958008,0.2,0.008945224,0.0003,0.9458666294813156,-0.7774524226784706,144.22136850357055
241664,200.0,118,379,636,-223.76404375000004,-0.006093338339269394,0.5169527530670166,1170,0.07958984375,76.19410705566406,0.2,0.009743126,0.0003,0.9573018364608288,-0.7669043984264136,107.0398434355855
243712,200.0,119,382,637,-236.42032674,-0.0012855178727477323,0.5186881422996521,1180,0.101611328125,4.019014358520508,0.2,0.014470862,0.0003,0.985101604834199,-0.7599331755191088,22.96013273447752
245760,200.0,120,385,637,-223.88461536000003,-0.0015110466149053537,0.516706109046936,1190,0.031982421875,28.588924407958984,0.2,0.0029981527,0.0003,0.8918814733624458,-0.7617995604872704,132.0334388822317
247808,200.0,121,388,637,-242.42643740999995,-0.0017751730702002533,0.5228912234306335,1200,0.024462890625,58.636077880859375,0.2,0.0034731298,0.0003,0.9044644311070442,-0.7640755997970701,228.58142385482788
249856,200.0,122,391,637,-239.85788186999997,-0.006092169903422473,0.5232727527618408,1210,0.0580078125,75.36090850830078,0.2,0.0038011991,0.0003,0.9357393682003021,-0.7714288890361786,346.4199033498764
251904,200.0,123,394,637,-229.88512203,-0.0015193090095635853,0.5307342410087585,1220,0.07646484375,4.831326007843018,0.2,0.007527774,0.0003,0.9338496997952461,-0.7772436786442996,62.349724772572515
253952,200.0,124,397,638,-223.58906586999998,0.005405269368930021,0.5325520634651184,1230,0.1091796875,0.46080949902534485,0.2,0.013947554,0.0003,0.9517947509884834,-0.7824724873527884,22.428630668949335
256000,200.0,125,401,638,-222.45303632,0.004628860863886075,0.5213221311569214,1240,0.095947265625,0.6620084643363953,0.2,0.015501697,0.0003,0.9880336374044418,-0.7788680613040924,7.167693309858441
258048,200.0,126,404,638,-219.62882447,-0.0002709344338654773,0.5165321826934814,1250,0.109619140625,1.167439579963684,0.2,0.011534335,0.0003,0.9845052575692534,-0.762538437359035,19.851409827917813
260096,200.0,127,407,638,-207.66672322000002,0.00274208641203586,0.5050652623176575,1260,0.11005859375,0.41678398847579956,0.2,0.008246645,0.0003,0.993597733322531,-0.7475262213498354,8.210134756099432
262144,200.0,128,410,638,-211.34397494,-7.527912894147448e-05,0.5001623034477234,1270,0.1251953125,1.2028292417526245,0.2,0.033033993,0.0003,0.9891724353656173,-0.72995072491467,6.695342119224369
264192,200.0,129,413,639,-197.81904448999998,-0.0004256739412085153,0.501076340675354,1280,0.017333984375,36.052669525146484,0.2,0.0021606162,0.0003,0.9243797287344933,-0.727054781652987,96.44352859631181
266240,200.0,130,416,639,-201.97002130999996,-0.005038795489235781,0.5002224445343018,1290,0.031396484375,12.907647132873535,0.2,0.0035786754,0.0003,0.9822783954441547,-0.7262107530608773,33.007625645399095
268288,200.0,131,419,639,-192.53388144000002,-0.002904969168594107,0.5053863525390625,1300,0.017333984375,19.103506088256836,0.2,0.003614514,0.0003,0.8238042742013931,-0.7310831360518932,142.47762865424156
270336,200.0,132,422,639,-197.42593275000002,-0.0067243158380733805,0.5034549832344055,1310,0.02998046875,89.90249633789062,0.2,0.0029409942,0.0003,0.9525561593472958,-0.7348878348246217,144.71606888175012
272384,200.0,133,425,639,-215.51518762000003,-0.0023650895716855304,0.5030554533004761,1320,0.088232421875,47.29415512084961,0.2,0.006008235,0.0003,0.9559984877705574,-0.7320596590638161,145.0628660336137
274432,200.0,134,428,640,-251.22937702,-0.004074946124455891,0.5045623779296875,1330,0.02578125,203.76820373535156,0.2,0.0017792657,0.0003,0.9464905858039856,-0.7330571757629514,324.5677913308144
276480,200.0,135,431,640,-252.96700647000006,-0.006591175025096163,0.5087532997131348,1340,0.0490234375,42.90350341796875,0.2,0.004877978,0.0003,0.9651181064546108,-0.7382339997217059,339.5301001548767
