rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/critic_loss,train/learning_rate,train/ent_coef,train/actor_loss,train/n_updates
260.44,335996,1044,271.59731659,46,7173,19.151123046875,0.0003,0.10000000149011612,-48.96136474609375,325995
262.25,336974,1048,271.12854142,46,7195,12.364521980285645,0.0003,0.10000000149011612,-44.46470260620117,326973
260.12,337834,1052,271.48237229,46,7214,6.491173267364502,0.0003,0.10000000149011612,-48.573463439941406,327833
255.56,338675,1056,270.66096450000003,46,7233,6.249523639678955,0.0003,0.10000000149011612,-47.121826171875,328674
259.77,339893,1060,271.11296035000004,46,7261,6.932655334472656,0.0003,0.10000000149011612,-52.69455337524414,329892
252.31,340710,1064,272.46578631,46,7279,3.2590441703796387,0.0003,0.10000000149011612,-50.656314849853516,330709
256.05,341992,1068,271.72959326,46,7308,3.224369525909424,0.0003,0.10000000149011612,-51.62397003173828,331991
254.72,342864,1072,271.90004558,46,7328,13.120750427246094,0.0003,0.10000000149011612,-49.58803176879883,332863
252.21,343791,1076,272.21769054,46,7349,12.890026092529297,0.0003,0.10000000149011612,-48.24745178222656,333790
251.63,344594,1080,271.38064574,46,7367,2.1636881828308105,0.0003,0.10000000149011612,-50.07162857055664,334593
252.43,345473,1084,272.26050151,46,7387,16.786640167236328,0.0003,0.10000000149011612,-47.7747688293457,335472
251.54,346353,1088,272.39280681,46,7407,27.458728790283203,0.0003,0.10000000149011612,-50.552818298339844,336352
252.74,347401,1092,272.94330944,46,7431,2.410982608795166,0.0003,0.10000000149011612,-50.99278259277344,337400
253.26,348309,1096,272.591108,46,7452,7.276218891143799,0.0003,0.10000000149011612,-51.56764602661133,338308
257.78,349592,1100,272.11025178000006,46,7481,5.079684257507324,0.0003,0.10000000149011612,-52.53650665283203,339591
258.79,350579,1104,271.78374755,46,7503,3.5134949684143066,0.0003,0.10000000149011612,-49.930580139160156,340578
254.47,351381,1108,270.47052329,46,7521,8.292781829833984,0.0003,0.10000000149011612,-49.34252166748047,341380
254.44,352132,1112,270.13321409,46,7538,1.680220127105713,0.0003,0.10000000149011612,-48.61748123168945,342131
254.22,352981,1116,267.76100964,46,7557,12.979547500610352,0.0003,0.10000000149011612,-49.802978515625,342980
252.72,353711,1120,263.19630548,46,7574,3.684992790222168,0.0003,0.10000000149011612,-48.748756408691406,343710
246.36,354556,1124,263.57331495,46,7593,4.862194538116455,0.0003,0.10000000149011612,-50.112083435058594,344555
236.85,355534,1128,263.75703283,46,7615,17.74917984008789,0.0003,0.10000000149011612,-49.99542999267578,345533
232.76,356325,1132,264.38023288999995,46,7633,6.3764214515686035,0.0003,0.10000000149011612,-48.82740783691406,346324
232.49,357214,1136,264.69964683,46,7653,17.144126892089844,0.0003,0.10000000149011612,-47.133697509765625,347213
231.87,358096,1140,265.0268386,46,7673,9.792045593261719,0.0003,0.10000000149011612,-47.83711242675781,348095
229.95,358991,1144,264.8321766300001,46,7694,4.968498229980469,0.0003,0.10000000149011612,-49.311744689941406,348990
229.0,359874,1148,263.18053297,46,7714,2.715764284133911,0.0003,0.10000000149011612,-51.09209442138672,349873
229.75,360809,1152,263.57794472999996,46,7735,7.50977897644043,0.0003,0.10000000149011612,-50.0949821472168,350808
229.54,361629,1156,264.28676282,46,7753,4.554509162902832,0.0003,0.10000000149011612,-52.62831497192383,351628
224.66,362359,1160,264.08519975,46,7770,7.868984222412109,0.0003,0.10000000149011612,-50.702728271484375,352358
229.64,363674,1164,264.4354655,46,7800,114.55776977539062,0.0003,0.10000000149011612,-49.34835433959961,353673
224.14,364406,1168,262.50998839000005,46,7816,8.332757949829102,0.0003,0.10000000149011612,-48.88893508911133,354405
223.95,365259,1172,261.90525039000005,46,7836,1.562068223953247,0.0003,0.10000000149011612,-50.32135772705078,355258
223.94,366185,1176,262.69629358,46,7857,10.471986770629883,0.0003,0.10000000149011612,-52.7382698059082,356184
224.83,367077,1180,261.02900113000004,46,7877,13.601264953613281,0.0003,0.10000000149011612,-49.69285583496094,357076
223.56,367829,1184,260.38900476999993,46,7894,9.262642860412598,0.0003,0.10000000149011612,-49.60261917114258,357828
223.14,368667,1188,261.33585357,46,7913,1.621096134185791,0.0003,0.10000000149011612,-50.45685577392578,358666
220.93,369494,1192,260.61284343999995,46,7932,11.89631462097168,0.0003,0.10000000149011612,-52.729820251464844,359493
221.25,370434,1196,261.76251126000005,46,7953,2.8340816497802734,0.0003,0.10000000149011612,-52.873016357421875,360433
216.95,371287,1200,262.11015219,46,7972,1.5625832080841064,0.0003,0.10000000149011612,-52.024986267089844,361286
215.15,372094,1204,261.61522456,46,7991,3.2712934017181396,0.0003,0.10000000149011612,-53.48894500732422,362093
215.9,372971,1208,262.44668999000004,46,8011,3.2157061100006104,0.0003,0.10000000149011612,-55.40667724609375,362970
217.37,373869,1212,262.9840242,46,8031,11.105051040649414,0.0003,0.10000000149011612,-52.73161697387695,363868
217.8,374761,1216,265.31014145,46,8051,7.598109722137451,0.0003,0.10000000149011612,-49.52188491821289,364760
221.43,375854,1220,269.53467039,46,8076,5.657411575317383,0.0003,0.10000000149011612,-51.08909606933594,365853
222.33,376789,1224,268.99702245000003,46,8097,2.009068250656128,0.0003,0.10000000149011612,-50.965850830078125,366788
221.18,377652,1228,269.06726186,46,8117,3.7630527019500732,0.0003,0.10000000149011612,-53.256500244140625,367651
222.74,378599,1232,268.31672739000004,46,8138,2.2183403968811035,0.0003,0.10000000149011612,-54.0333137512207,368598
223.11,379525,1236,268.51388574,46,8159,12.365110397338867,0.0003,0.10000000149011612,-52.184967041015625,369524
224.12,380508,1240,267.54889082999995,46,8182,8.608683586120605,0.0003,0.10000000149011612,-52.520118713378906,370507
225.02,381493,1244,267.86819829,46,8204,4.761359691619873,0.0003,0.10000000149011612,-51.616302490234375,371492
225.51,382425,1248,269.45880319,46,8225,11.201574325561523,0.0003,0.10000000149011612,-52.23257064819336,372424
231.79,383988,1252,268.96256004,46,8261,5.123157978057861,0.0003,0.10000000149011612,-51.43587875366211,373987
233.71,385000,1256,270.59853073,46,8284,5.710475921630859,0.0003,0.10000000149011612,-51.35758972167969,374999
235.14,385873,1260,270.82197526,46,8303,2.3060500621795654,0.0003,0.10000000149011612,-50.072513580322266,375872
233.4,387014,1264,269.89059773,46,8329,2.174577236175537,0.0003,0.10000000149011612,-52.359893798828125,377013
234.62,387868,1268,271.95243956999997,46,8349,10.485130310058594,0.0003,0.10000000149011612,-52.90910720825195,377867
240.5,389309,1272,271.89343484000005,46,8381,7.3114094734191895,0.0003,0.10000000149011612,-53.122459411621094,379308
240.87,390272,1276,271.73925706,46,8403,20.193368911743164,0.0003,0.10000000149011612,-51.16386795043945,380271
244.79,391556,1280,273.75335550999995,46,8432,2.9181935787200928,0.0003,0.10000000149011612,-50.38025665283203,381555
245.63,392392,1284,273.9293284799999,46,8451,23.24891471862793,0.0003,0.10000000149011612,-53.90242004394531,382391
246.42,393309,1288,271.12376579,46,8472,13.052850723266602,0.0003,0.10000000149011612,-54.01298141479492,383308
247.83,394277,1292,271.22693015,46,8494,16.067970275878906,0.0003,0.10000000149011612,-53.7562141418457,384276
253.11,395745,1296,270.04568825999996,46,8527,14.292390823364258,0.0003,0.10000000149011612,-53.163814544677734,385744
254.45,396732,1300,269.67051117999995,46,8550,9.501787185668945,0.0003,0.10000000149011612,-53.531925201416016,386731
261.57,398251,1304,270.11811176,46,8584,6.135980606079102,0.0003,0.10000000149011612,-52.38766098022461,388250
263.71,399342,1308,270.44671777,46,8609,18.002927780151367,0.0003,0.10000000149011612,-54.1686897277832,389341
263.68,400237,1312,270.27179379999995,46,8629,2.082151412963867,0.0003,0.10000000149011612,-55.02775955200195,390236
263.82,401143,1316,270.10539683,46,8650,1.8255633115768433,0.0003,0.10000000149011612,-50.549034118652344,391142
263.63,402217,1320,270.03592925,46,8674,10.118913650512695,0.0003,0.10000000149011612,-52.012535095214844,392216
263.67,403156,1324,270.41016285000006,46,8696,14.398842811584473,0.0003,0.10000000149011612,-49.9444465637207,393155
264.62,404114,1328,270.57520436999994,46,8718,2.241211175918579,0.0003,0.10000000149011612,-49.118595123291016,394113
263.41,404940,1332,270.53958323,46,8736,25.958364486694336,0.0003,0.10000000149011612,-52.170257568359375,394939
262.88,405813,1336,270.28859367,46,8756,4.374467849731445,0.0003,0.10000000149011612,-49.96649169921875,395812
262.49,406757,1340,271.24599491,46,8778,3.160706043243408,0.0003,0.10000000149011612,-50.733551025390625,396756
260.22,407515,1344,270.92137979,46,8795,7.558279037475586,0.0003,0.10000000149011612,-51.80731201171875,397514
259.6,408385,1348,271.54378933000004,46,8815,11.933393478393555,0.0003,0.10000000149011612,-52.42293167114258,398384
260.98,410086,1352,271.31758621,46,8853,2.1613731384277344,0.0003,0.10000000149011612,-54.97415542602539,400085
259.73,410973,1356,270.16513572,46,8874,3.684939384460449,0.0003,0.10000000149011612,-50.74594497680664,400972
259.91,411864,1360,269.6407159,46,8894,6.573119163513184,0.0003,0.10000000149011612,-50.75083541870117,401863
257.04,412718,1364,269.90063465,46,8913,11.396379470825195,0.0003,0.10000000149011612,-50.84124755859375,402717
256.77,413545,1368,269.16668195,46,8932,4.567437171936035,0.0003,0.10000000149011612,-52.01224899291992,403544
251.12,414421,1372,268.53525450999996,46,8952,56.836570739746094,0.0003,0.10000000149011612,-53.737464904785156,404420
252.19,415491,1376,268.51731282000003,46,8976,15.660238265991211,0.0003,0.10000000149011612,-55.20430374145508,405490
248.11,416367,1380,269.10382883,46,8996,8.430898666381836,0.0003,0.10000000149011612,-57.97922897338867,406366
248.65,417257,1384,269.52751821000004,46,9016,20.59842300415039,0.0003,0.10000000149011612,-54.730224609375,407256
247.88,418097,1388,271.57011069,46,9036,18.903657913208008,0.0003,0.10000000149011612,-56.6026725769043,408096
247.68,419045,1392,270.59584679,46,9057,3.4790120124816895,0.0003,0.10000000149011612,-49.163734436035156,409044
242.16,419961,1396,270.8039272,46,9078,2.565993547439575,0.0003,0.10000000149011612,-50.57661819458008,409960
240.53,420785,1400,270.7138159,46,9097,12.602346420288086,0.0003,0.10000000149011612,-55.621925354003906,410784
234.64,421715,1404,270.89574722000003,46,9118,3.7529308795928955,0.0003,0.10000000149011612,-53.23269271850586,411714
232.04,422546,1408,268.75794877,46,9137,1.8164981603622437,0.0003,0.10000000149011612,-53.66035461425781,412545
232.99,423536,1412,268.62901519,46,9159,8.011576652526855,0.0003,0.10000000149011612,-55.4549674987793,413535
232.87,424430,1416,268.84907411,46,9180,15.621345520019531,0.0003,0.10000000149011612,-55.854652404785156,414429
231.43,425360,1420,268.58751409,46,9201,1.8596251010894775,0.0003,0.10000000149011612,-55.372352600097656,415359
230.38,426194,1424,268.60612709000003,46,9220,18.148216247558594,0.0003,0.10000000149011612,-54.805274963378906,416193
230.24,427138,1428,268.08219456,46,9241,11.321172714233398,0.0003,0.10000000149011612,-54.605838775634766,417137
233.22,428262,1432,263.28631429999996,46,9267,26.375293731689453,0.0003,0.10000000149011612,-56.28261184692383,418261
238.19,429632,1436,262.81669133,46,9298,4.684453010559082,0.0003,0.10000000149011612,-56.608421325683594,419631
237.29,430486,1440,262.37205432,46,9317,3.2481539249420166,0.0003,0.10000000149011612,-52.5328369140625,420485
238.66,431381,1444,261.07082839,46,9337,2.472208261489868,0.0003,0.10000000149011612,-57.88941192626953,421380
244.11,432796,1448,259.78885822000007,46,9369,6.474350929260254,0.0003,0.10000000149011612,-53.28017807006836,422795
235.24,433610,1452,260.15679853,46,9388,4.977381706237793,0.0003,0.10000000149011612,-55.11233139038086,423609
234.68,434441,1456,261.12516813999997,46,9407,12.543972969055176,0.0003,0.10000000149011612,-56.05129623413086,424440
233.83,435247,1460,261.37163541,46,9425,5.706113815307617,0.0003,0.10000000149011612,-54.1513671875,425246
232.73,435991,1464,260.85048696999996,46,9442,4.85906982421875,0.0003,0.10000000149011612,-55.41610336303711,425990
232.56,436801,1468,261.51899257,46,9460,7.048123359680176,0.0003,0.10000000149011612,-52.06951904296875,426800
232.59,437680,1472,263.09250234,46,9480,9.509561538696289,0.0003,0.10000000149011612,-56.55575180053711,427679
230.12,438503,1476,261.93535170000007,46,9499,2.546992778778076,0.0003,0.10000000149011612,-56.256988525390625,428502
229.95,439362,1480,261.45907374,46,9518,1.5440218448638916,0.0003,0.10000000149011612,-53.98127365112305,429361
230.72,440329,1484,260.66106669000004,46,9540,6.426607608795166,0.0003,0.10000000149011612,-53.549461364746094,430328
236.99,441796,1488,261.06931660000004,46,9573,2.0795652866363525,0.0003,0.10000000149011612,-54.655029296875,431795
235.92,442637,1492,261.89879413,46,9593,5.753335952758789,0.0003,0.10000000149011612,-57.31011199951172,432636
234.79,443440,1496,261.85243102000004,46,9611,8.2301025390625,0.0003,0.10000000149011612,-54.65571975708008,433439
234.66,444251,1500,261.70776535,46,9629,11.02684497833252,0.0003,0.10000000149011612,-54.203758239746094,434250
237.79,445494,1504,261.12526935,46,9657,8.45686149597168,0.0003,0.10000000149011612,-57.54827117919922,435493
238.17,446363,1508,263.29558085,46,9677,2.0411434173583984,0.0003,0.10000000149011612,-54.27493667602539,436362
237.29,447265,1512,263.18832704,46,9698,8.232004165649414,0.0003,0.10000000149011612,-53.27536392211914,437264
236.3,448060,1516,262.90002064,46,9716,1.6699507236480713,0.0003,0.10000000149011612,-55.663597106933594,438059
236.04,448964,1520,262.84744136,46,9736,10.143762588500977,0.0003,0.10000000149011612,-53.79092788696289,438963
240.13,450207,1524,263.02362863999997,46,9765,5.076507091522217,0.0003,0.10000000149011612,-56.327880859375,440206
238.74,451012,1528,263.88551395999997,46,9783,20.13900375366211,0.0003,0.10000000149011612,-53.783416748046875,441011
235.07,451769,1532,268.76655680999994,46,9800,8.603500366210938,0.0003,0.10000000149011612,-58.99726867675781,441768
231.13,452745,1536,269.16273369999993,46,9822,5.929277420043945,0.0003,0.10000000149011612,-57.89720916748047,442744
232.25,453711,1540,268.71718346,46,9844,23.91041374206543,0.0003,0.10000000149011612,-56.429176330566406,443710
234.92,454873,1544,269.29510847999995,46,9870,6.433548927307129,0.0003,0.10000000149011612,-56.62190246582031,444872
230.45,455841,1548,270.13932782,46,9892,16.757694244384766,0.0003,0.10000000149011612,-56.96161651611328,445840
231.38,456748,1552,270.3004144,46,9913,3.837407112121582,0.0003,0.10000000149011612,-58.75157165527344,446747
230.55,457496,1556,270.61950752,46,9930,31.56378936767578,0.0003,0.10000000149011612,-59.324222564697266,447495
230.54,458301,1560,270.68889249,46,9948,11.618256568908691,0.0003,0.10000000149011612,-57.890602111816406,448300
230.53,459044,1564,271.12908554,46,9965,22.116008758544922,0.0003,0.10000000149011612,-58.01533508300781,449043
230.56,459857,1568,271.73204924,46,9984,22.5140380859375,0.0003,0.10000000149011612,-57.905311584472656,449856
231.94,460874,1572,271.00530409999993,46,10007,5.011245250701904,0.0003,0.10000000149011612,-53.91944885253906,450873
235.44,462047,1576,271.40818196,46,10033,11.044781684875488,0.0003,0.10000000149011612,-58.56340789794922,452046
239.14,463276,1580,271.22780094,46,10061,6.667150020599365,0.0003,0.10000000149011612,-56.532073974609375,453275
238.61,464190,1584,270.94024915,46,10082,20.561065673828125,0.0003,0.10000000149011612,-58.5013427734375,454189
231.25,464921,1588,271.45438949,46,10099,7.846006393432617,0.0003,0.10000000149011612,-52.05605697631836,454920
239.63,466600,1592,270.81891694,46,10137,13.43101692199707,0.0003,0.10000000149011612,-51.787757873535156,456599
240.52,467492,1596,271.78149534999994,46,10157,17.602108001708984,0.0003,0.10000000149011612,-57.327884674072266,457491
241.18,468369,1600,269.87522836,46,10177,8.99819564819336,0.0003,0.10000000149011612,-57.60507583618164,458368
236.58,469152,1604,270.25663042,46,10195,4.650782585144043,0.0003,0.10000000149011612,-55.799949645996094,459151
237.27,470090,1608,270.7391515300001,46,10216,11.56588077545166,0.0003,0.10000000149011612,-53.871070861816406,460089
237.0,470965,1612,271.02908879,46,10236,6.279942035675049,0.0003,0.10000000149011612,-54.369964599609375,460964
237.55,471815,1616,271.57709846,46,10256,20.834213256835938,0.0003,0.10000000149011612,-52.760528564453125,461814
238.8,472844,1620,271.86929356,45,10279,6.013781547546387,0.0003,0.10000000149011612,-57.34880828857422,462843
234.51,473658,1624,271.92776313999997,45,10297,5.756840705871582,0.0003,0.10000000149011612,-55.63988494873047,463657
235.18,474530,1628,272.10472221,45,10317,8.425686836242676,0.0003,0.10000000149011612,-56.818214416503906,464529
234.98,475267,1632,272.02956626,45,10334,10.008089065551758,0.0003,0.10000000149011612,-56.94236373901367,465266
233.01,476046,1636,272.18294413999996,45,10352,2.8767991065979004,0.0003,0.10000000149011612,-52.95417785644531,466045
231.97,476908,1640,272.55709582,45,10371,11.955997467041016,0.0003,0.10000000149011612,-57.6518440246582,466907
229.26,477799,1644,273.84142456000006,45,10392,4.651061058044434,0.0003,0.10000000149011612,-58.32842254638672,467798
228.61,478702,1648,274.41111612000003,45,10412,18.20775604248047,0.0003,0.10000000149011612,-61.259765625,468701
229.28,479676,1652,274.38519309000003,45,10434,8.642988204956055,0.0003,0.10000000149011612,-57.337074279785156,469675
230.35,480531,1656,273.86472593999997,45,10454,3.3077168464660645,0.0003,0.10000000149011612,-57.2255744934082,470530
231.34,481435,1660,274.17033591,45,10475,11.44540023803711,0.0003,0.10000000149011612,-54.76409912109375,471434
232.0,482244,1664,273.73133595999997,45,10493,2.2055182456970215,0.0003,0.10000000149011612,-56.15498733520508,472243
232.22,483079,1668,274.43672667,45,10512,1.6992915868759155,0.0003,0.10000000149011612,-54.57936477661133,473078
231.58,484032,1672,275.38243571000004,45,10534,2.9625563621520996,0.0003,0.10000000149011612,-61.30447769165039,474031
230.26,485073,1676,275.5132597,45,10557,11.713679313659668,0.0003,0.10000000149011612,-57.369014739990234,475072
226.05,485881,1680,276.12372885999997,45,10575,20.073989868164062,0.0003,0.10000000149011612,-54.30254364013672,475880
226.73,486863,1684,277.05036439,45,10598,8.311702728271484,0.0003,0.10000000149011612,-54.73961639404297,476862
229.57,487878,1688,277.36776294,45,10620,5.307124137878418,0.0003,0.10000000149011612,-57.84737777709961,477877
224.78,489078,1692,277.76956814,45,10647,9.704826354980469,0.0003,0.10000000149011612,-55.537620544433594,479077
230.33,490525,1696,277.56525669999996,45,10680,7.53203821182251,0.0003,0.10000000149011612,-56.11409378051758,480524
234.76,491845,1700,279.21411032,45,10709,9.436107635498047,0.0003,0.10000000149011612,-61.95237731933594,481844
235.36,492688,1704,279.02738501,45,10728,1.321972131729126,0.0003,0.10000000149011612,-56.72654724121094,482687
234.31,493521,1708,279.35215184,45,10747,8.532855033874512,0.0003,0.10000000149011612,-57.566307067871094,483520
234.57,494422,1712,279.59986621,45,10767,3.984745979309082,0.0003,0.10000000149011612,-58.757999420166016,484421
235.02,495317,1716,279.37197812,45,10787,1.8752849102020264,0.0003,0.10000000149011612,-58.22349548339844,485316
236.97,496541,1720,279.4191255,45,10815,3.3292388916015625,0.0003,0.10000000149011612,-56.666847229003906,486540
239.77,497635,1724,278.91364380000005,45,10839,7.906187057495117,0.0003,0.10000000149011612,-60.73796844482422,487634
243.78,498908,1728,277.57529717,45,10868,2.309779167175293,0.0003,0.10000000149011612,-58.675254821777344,488907
245.88,499855,1732,278.64530498999994,45,10889,5.040817737579346,0.0003,0.10000000149011612,-59.69171142578125,489854
246.56,500702,1736,278.63347605,45,10908,1.7650947570800781,0.0003,0.10000000149011612,-58.774314880371094,490701
246.65,501573,1740,278.74447941999995,45,10928,5.381906032562256,0.0003,0.10000000149011612,-56.73698425292969,491572
246.89,502488,1744,278.22761053,45,10949,11.380535125732422,0.0003,0.10000000149011612,-59.395469665527344,492487
247.61,503463,1748,277.8832949,45,10971,3.2501144409179688,0.0003,0.10000000149011612,-59.55998611450195,493462
246.49,504325,1752,277.84094312999997,45,10990,3.511651039123535,0.0003,0.10000000149011612,-60.12910842895508,494324
246.57,505188,1756,278.55559948999996,45,11010,2.676204204559326,0.0003,0.10000000149011612,-59.06024932861328,495187
246.32,506067,1760,278.00292242,45,11029,10.622751235961914,0.0003,0.10000000149011612,-60.556190490722656,496066
246.76,506920,1764,278.49162144999997,45,11049,3.9957199096679688,0.0003,0.10000000149011612,-57.92802429199219,496919
248.04,507883,1768,278.02706701000005,45,11071,1.9850033521652222,0.0003,0.10000000149011612,-56.68439865112305,497882
247.41,508773,1772,275.85215489,45,11091,38.61918258666992,0.0003,0.10000000149011612,-58.02150344848633,498772
246.14,509687,1776,276.34240568,45,11112,6.385688304901123,0.0003,0.10000000149011612,-57.656044006347656,499686
247.88,510669,1780,276.08044749,45,11134,9.179906845092773,0.0003,0.10000000149011612,-59.052093505859375,500668
246.78,511541,1784,276.4358584600001,45,11153,5.06882381439209,0.0003,0.10000000149011612,-60.64020919799805,501540
246.62,512540,1788,275.30212135,45,11176,3.8316822052001953,0.0003,0.10000000149011612,-58.60360336303711,502539
244.7,513548,1792,276.03467610999996,45,11199,5.203545570373535,0.0003,0.10000000149011612,-59.65080642700195,503547
238.61,514386,1796,274.35538063999996,45,11218,4.826888084411621,0.0003,0.10000000149011612,-57.916744232177734,504385
235.05,515350,1800,275.20392868,45,11239,12.30007266998291,0.0003,0.10000000149011612,-60.038719177246094,505349
234.77,516165,1804,275.13933092999997,45,11258,4.489082336425781,0.0003,0.10000000149011612,-61.13471603393555,506164
235.38,517059,1808,274.59467136,45,11278,12.963237762451172,0.0003,0.10000000149011612,-59.69793701171875,507058
234.74,517896,1812,274.91851545000003,45,11297,14.97422981262207,0.0003,0.10000000149011612,-60.024078369140625,507895
239.96,519313,1816,273.98306662000005,45,11329,2.6156115531921387,0.0003,0.10000000149011612,-59.338600158691406,509312
235.77,520118,1820,273.99973859,45,11347,7.207220077514648,0.0003,0.10000000149011612,-60.47108840942383,510117
233.74,521009,1824,274.47990288999995,45,11367,10.676222801208496,0.0003,0.10000000149011612,-61.932228088378906,511008
229.7,521878,1828,275.32629833999994,45,11387,9.169763565063477,0.0003,0.10000000149011612,-60.2430419921875,511877
228.09,522664,1832,273.73766092,45,11404,6.846284866333008,0.0003,0.10000000149011612,-60.90715026855469,512663
231.73,523875,1836,273.20132357,45,11432,24.94866943359375,0.0003,0.10000000149011612,-62.21247100830078,513874
231.01,524674,1840,272.50229133,45,11450,23.30722427368164,0.0003,0.10000000149011612,-59.619659423828125,514673
230.26,525514,1844,271.81782086000004,45,11469,6.160012722015381,0.0003,0.10000000149011612,-58.376163482666016,515513
230.46,526509,1848,271.5660335,45,11491,5.752869606018066,0.0003,0.10000000149011612,-61.064781188964844,516508
230.47,527372,1852,271.07378771,45,11511,9.730851173400879,0.0003,0.10000000149011612,-60.97947692871094,517371
230.18,528206,1856,270.25277939,45,11529,4.622002601623535,0.0003,0.10000000149011612,-61.398834228515625,518205
229.62,529029,1860,270.3612985600001,45,11548,1.5725383758544922,0.0003,0.10000000149011612,-58.07978439331055,519028
231.92,530112,1864,271.51256650000005,45,11573,4.775385856628418,0.0003,0.10000000149011612,-61.265167236328125,520111
231.17,531000,1868,272.23018499000005,45,11593,11.225422859191895,0.0003,0.10000000149011612,-58.099788665771484,520999
230.4,531813,1872,273.37148291,45,11611,5.9098310470581055,0.0003,0.10000000149011612,-61.26847839355469,521812
230.0,532687,1876,273.76962348999996,45,11631,4.889376640319824,0.0003,0.10000000149011612,-61.30397033691406,522686
228.91,533560,1880,274.06304799,45,11650,7.730463027954102,0.0003,0.10000000149011612,-61.61820983886719,523559
228.04,534345,1884,273.11737412,45,11668,8.535638809204102,0.0003,0.10000000149011612,-59.742950439453125,524344
227.58,535298,1888,273.29944974999995,45,11690,4.889259338378906,0.0003,0.10000000149011612,-61.16653060913086,525297
225.72,536120,1892,272.68894645999995,45,11708,2.749638795852661,0.0003,0.10000000149011612,-60.985328674316406,526119
226.78,537064,1896,274.72109768,45,11729,5.332911491394043,0.0003,0.10000000149011612,-62.71489334106445,527063
227.67,538117,1900,273.94912608999994,45,11753,2.510315418243408,0.0003,0.10000000149011612,-60.153236389160156,528116
230.25,539190,1904,273.27019998,45,11777,10.722847938537598,0.0003,0.10000000149011612,-62.2461051940918,529189
236.42,540701,1908,272.66185535,45,11811,1.4824001789093018,0.0003,0.10000000149011612,-63.18695831298828,530700
236.81,541577,1912,271.90768591,45,11831,14.813611030578613,0.0003,0.10000000149011612,-59.76626205444336,531576
231.22,542435,1916,273.17703474,45,11850,2.047452926635742,0.0003,0.10000000149011612,-62.26509094238281,532434
232.3,543348,1920,272.97272835,45,11870,8.232404708862305,0.0003,0.10000000149011612,-60.368629455566406,533347
231.85,544194,1924,272.89627179999997,45,11889,12.832757949829102,0.0003,0.10000000149011612,-63.15726852416992,534193
231.38,545016,1928,272.75495203,45,11908,9.343755722045898,0.0003,0.10000000149011612,-59.85863494873047,535015
231.75,545839,1932,274.17835121999997,45,11926,1.8598214387893677,0.0003,0.10000000149011612,-60.51216506958008,535838
228.8,546755,1936,274.49229829,45,11947,5.349821090698242,0.0003,0.10000000149011612,-62.51504135131836,536754
228.88,547562,1940,275.54035129,45,11965,9.117513656616211,0.0003,0.10000000149011612,-60.27611541748047,537561
227.84,548298,1944,275.72308971,45,11982,12.560951232910156,0.0003,0.10000000149011612,-65.69400787353516,538297
226.93,549202,1948,275.98879917,45,12002,2.1390342712402344,0.0003,0.10000000149011612,-63.84489059448242,539201
226.85,550057,1952,276.83371151000006,45,12021,7.231326103210449,0.0003,0.10000000149011612,-64.05282592773438,540056
226.68,550874,1956,276.51985596,45,12040,15.832235336303711,0.0003,0.10000000149011612,-64.02530670166016,540873
227.39,551768,1960,275.85322376,45,12060,5.119660377502441,0.0003,0.10000000149011612,-64.52510070800781,541767
225.14,552626,1964,275.20127603000003,45,12079,8.65494155883789,0.0003,0.10000000149011612,-64.65077209472656,542625
224.47,553447,1968,274.56045945,45,12097,1.595218539237976,0.0003,0.10000000149011612,-63.92534255981445,543446
223.02,554115,1972,275.38120417999994,45,12112,8.946009635925293,0.0003,0.10000000149011612,-63.59516143798828,544114
223.12,554999,1976,274.57558216999996,45,12132,21.71143341064453,0.0003,0.10000000149011612,-61.653926849365234,544998
222.14,555774,1980,273.98013418,45,12150,13.72500228881836,0.0003,0.10000000149011612,-60.5179443359375,545773
222.41,556586,1984,273.83369483999996,45,12168,9.828747749328613,0.0003,0.10000000149011612,-61.101585388183594,546585
221.9,557488,1988,274.91650664,45,12188,13.787834167480469,0.0003,0.10000000149011612,-64.04522705078125,547487
221.9,558310,1992,275.5655439,45,12206,14.138557434082031,0.0003,0.10000000149011612,-61.88713836669922,548309
220.77,559141,1996,274.35348903,45,12225,3.7655386924743652,0.0003,0.10000000149011612,-62.88625717163086,549140
218.54,559971,2000,274.51795942999996,45,12243,6.954982280731201,0.0003,0.10000000149011612,-61.763031005859375,549970
216.16,560806,2004,276.12564017999995,45,12262,2.7452902793884277,0.0003,0.10000000149011612,-59.85283660888672,550805
209.1,561611,2008,277.2158239600001,45,12280,7.686265468597412,0.0003,0.10000000149011612,-62.81142044067383,551610
208.75,562452,2012,277.2681773399999,45,12298,4.265654563903809,0.0003,0.10000000149011612,-65.18241882324219,552451
218.17,564252,2016,275.52880569,45,12338,5.028302192687988,0.0003,0.10000000149011612,-61.92920684814453,554251
215.75,564923,2020,275.35771532,45,12353,17.18950653076172,0.0003,0.10000000149011612,-63.664527893066406,554922
215.07,565701,2024,275.97807322000006,45,12371,2.448030948638916,0.0003,0.10000000149011612,-65.67443084716797,555700
219.52,566968,2028,275.98075059,45,12399,5.419685363769531,0.0003,0.10000000149011612,-64.54779052734375,556967
218.1,567649,2032,274.5721889,45,12414,2.110582113265991,0.0003,0.10000000149011612,-60.120948791503906,557648
