train/ent_coef,train/actor_loss,time/total_timesteps,train/learning_rate,train/n_updates,train/ent_coef_loss,time/time_elapsed,time/episodes,train/critic_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
0.06787791103124619,-41.5574951171875,143659,0.0003,143558,-0.27827727794647217,3074,312,2.0062618255615234,46,210.14508126,291.64
0.06350595504045486,-46.1717414855957,145488,0.0003,145387,0.11640912294387817,3114,316,2.518198013305664,46,206.67361745999997,295.54
0.06218751519918442,-42.649375915527344,146701,0.0003,146600,0.4465509057044983,3141,320,16.405961990356445,46,216.83045996999996,294.91
0.06228446960449219,-39.36904525756836,147626,0.0003,147525,0.2590407133102417,3161,324,3.1953325271606445,46,217.89475037000003,291.48
0.06369376927614212,-44.261009216308594,148930,0.0003,148829,-0.3292748034000397,3190,328,12.958230018615723,46,220.74339935,287.74
0.06407900899648666,-42.15086364746094,150901,0.0003,150800,-0.057177722454071045,3233,332,44.25013732910156,46,217.75804674000003,298.39
0.06189735606312752,-43.594356536865234,152237,0.0003,152136,-0.008959546685218811,3263,336,3.651034116744995,46,223.63581185999996,294.53
0.0643533393740654,-42.15848159790039,153287,0.0003,153186,-0.13659913837909698,3286,340,14.385875701904297,46,225.106853,286.34
0.06038667634129524,-42.701656341552734,154839,0.0003,154738,0.028129294514656067,3320,344,2.852125644683838,46,224.27683266,293.67
0.06054867431521416,-43.8189582824707,156444,0.0003,156343,-0.03217966854572296,3356,348,3.8182458877563477,46,225.44941645,299.84
0.061613235622644424,-40.01070022583008,157510,0.0003,157409,-0.20726235210895538,3380,352,9.980831146240234,46,225.15624277000003,301.1
0.06099662557244301,-45.383262634277344,158692,0.0003,158591,-0.36968639492988586,3406,356,1.7095820903778076,46,224.52333257,302.3
0.062337372452020645,-41.14532470703125,159675,0.0003,159574,-0.6734123229980469,3428,360,21.710041046142578,46,229.25279007999998,304.32
0.061577342450618744,-44.731388092041016,160871,0.0003,160770,0.45236286520957947,3455,364,3.1128878593444824,46,228.53570752999997,307.14
