rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/n_updates,train/approx_kl,train/std,train/learning_rate,train/clip_fraction,train/loss,train/explained_variance,train/value_loss
1098.5217391304348,102400,179,571,-62.16242309782609,50,-0.008546411918359809,-4.000046359747648,0.18,490,0.010981783,0.658647894859314,0.0003,0.11875,0.2691677212715149,0.8333050757646561,0.6841275610029698
1109.1914893617022,104448,182,571,-58.69430211702127,51,-0.007424606496351771,-3.998898684978485,0.18,500,0.0068134307,0.6591503620147705,0.0003,0.099755859375,6.300050735473633,0.7771561443805695,9.20911262985319
1108.78125,106496,186,571,-57.02868673958334,52,-0.008071253009984503,-3.9736307971179485,0.18,510,0.008844416,0.6503159403800964,0.0003,0.11123046875,0.4434121549129486,0.6297916173934937,1.048775418754667
1113.8453608247423,108544,189,571,-55.43022819587629,53,-0.008726166035194183,-3.9417199552059174,0.18,520,0.00629423,0.6488031148910522,0.0003,0.064453125,3.249563217163086,0.8478583097457886,10.611443093977869
1118.8061224489795,110592,193,571,-53.57045876530613,54,-0.0052197368822817225,-3.931559656560421,0.18,530,0.007847277,0.6473286151885986,0.0003,0.10859375,2.024474859237671,0.48873066902160645,5.9291507778689265
1123.6666666666667,112640,197,571,-51.59663232323233,55,-0.008389692395576276,-3.8905974715948104,0.18,540,0.0150514785,0.6379773020744324,0.0003,0.177001953125,0.30000895261764526,0.7490590214729309,0.8175172652117908
1143.71,114688,201,570,-47.45357036,56,-0.007894177535490599,-3.8701398402452467,0.18,550,0.009717979,0.638950526714325,0.0003,0.152734375,0.4582432508468628,0.7071019113063812,1.369258294161409
1144.87,116736,204,570,-45.40205753,57,-0.007999101240420714,-3.869088441133499,0.18,560,0.00911334,0.6375043392181396,0.0003,0.144775390625,0.19431574642658234,0.8136689811944962,0.5879231457598507
1146.78,118784,208,570,-42.829467699999995,58,-0.006017805512237828,-3.864680862426758,0.18,570,0.0058872392,0.637097954750061,0.0003,0.0576171875,10.194783210754395,0.8269107639789581,21.268895227089523
1177.58,120832,211,570,-37.972040680000006,59,-0.005166626033314969,-3.8679474867880344,0.18,580,0.0081241205,0.6382157206535339,0.0003,0.098681640625,25.514352798461914,0.845723956823349,25.724027566984297
1187.2,122880,215,570,-37.11099703000001,60,-0.009053019370185211,-3.8496553517878054,0.18,590,0.016973376,0.6300245523452759,0.0003,0.18232421875,0.2421383559703827,0.01650303602218628,1.9201282682362943
1215.1,124928,218,570,-33.85540761,61,-0.008003054428263568,-3.8090436816215516,0.18,600,0.009858884,0.6275421380996704,0.0003,0.143701171875,24.118865966796875,0.8748119473457336,20.154073375836013
1215.1,126976,222,570,-31.368191350000007,62,-0.008347607303585391,-3.8004115618765355,0.18,610,0.008240657,0.6267002820968628,0.0003,0.11689453125,1.7152001857757568,0.7950801998376846,37.62486673779786
1230.15,129024,225,570,-28.758077260000004,63,-0.009050110791577026,-3.7745939396321773,0.18,620,0.012189944,0.6209542751312256,0.0003,0.1693359375,0.38929030299186707,0.48942112922668457,0.9615276647731662
1245.37,131072,229,571,-26.19295088000001,64,-0.010712598146346864,-3.7120256327092647,0.18,630,0.013329267,0.6080855131149292,0.0003,0.17724609375,0.24525843560695648,0.8144684731960297,0.7017449622042478
1230.61,133120,233,571,-21.104523089999994,65,-0.009672175790183247,-3.64788279235363,0.18,640,0.011109883,0.6010518074035645,0.0003,0.178759765625,0.28828731179237366,0.8015047758817673,0.6979466616176069
1235.49,135168,236,571,-18.02911404,66,-0.005504062355612405,-3.629364438354969,0.18,650,0.009452601,0.6024869680404663,0.0003,0.11953125,2.5469281673431396,0.8781647458672523,17.693596123345195
1235.49,137216,240,571,-15.48225885,67,-0.00647100167334429,-3.6392623737454413,0.18,660,0.009071778,0.6034126281738281,0.0003,0.099072265625,1.6324074268341064,0.9220129773020744,16.08392922002822
1242.63,139264,243,571,-11.91982116,68,-0.007927408987598028,-3.641501472890377,0.18,670,0.009818446,0.6032095551490784,0.0003,0.14921875,0.5128343105316162,0.5018041729927063,1.0346415778622031
1246.42,141312,247,571,-8.98855853,69,-0.006092679117864463,-3.6443857729434965,0.18,680,0.008435731,0.6044988632202148,0.0003,0.114208984375,20.381452560424805,0.793334349989891,28.09317527152598
