episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
13,-6412.257256899098,-0.18299820938638978,-5617.808923095336,-0.16032559712030067,-794.4483338037634,-0.02267261226608914,-112356178.46190669,-3206.5119424060126,-1588.8966676075268,-0.04534522453217828,112356178.46190669,3206.5119424060126,1588.8966676075268,0.04534522453217828,8.053423132901457,35041,8760.0
14,-6416.012437156973,-0.18310537777274466,-5651.555920020176,-0.16128869634760776,-764.4565171367959,-0.02181668142513687,-113031118.40040354,-3225.7739269521558,-1528.9130342735918,-0.04363336285027374,113031118.40040354,3225.7739269521558,1528.9130342735918,0.04363336285027374,7.905025541508519,35041,8760.0
15,-6416.529205190749,-0.18312012571891406,-5775.197306951246,-0.1648172747417593,-641.3318982395031,-0.01830285097715477,-115503946.13902493,-3296.3454948351864,-1282.6637964790061,-0.03660570195430954,115503946.13902493,3296.3454948351864,1282.6637964790061,0.03660570195430954,6.920464598613053,35041,8760.0
16,-6368.4700143063865,-0.18174857346764803,-5914.348207383681,-0.16878847623811877,-454.1218069227055,-0.012960097229529267,-118286964.1476736,-3375.7695247623747,-908.243613845411,-0.025920194459058535,118286964.1476736,3375.7695247623747,908.243613845411,0.025920194459058535,5.419365885676779,35041,8760.0
17,-6360.956228104206,-0.18153413892991457,-5968.8188655749545,-0.17034300415453638,-392.1373625292524,-0.011191134775378208,-119376377.31149907,-3406.860083090727,-784.2747250585048,-0.022382269550756416,119376377.31149907,3406.860083090727,784.2747250585048,0.022382269550756416,4.937073713649725,35041,8760.0
18,-6398.37118996714,-0.18260191752189325,-6032.143224917093,-0.1721502061905563,-366.2279650500454,-0.010451711331336912,-120642864.49834186,-3443.004123811126,-732.4559301000908,-0.020903422662673823,120642864.49834186,3443.004123811126,732.4559301000908,0.020903422662673823,4.743015324905111,35041,8760.0
19,-6368.858005489224,-0.18175964627537738,-6008.396002795087,-0.17147248866424336,-360.46200269413623,-0.010287157611134025,-120167920.05590175,-3429.449773284867,-720.9240053882725,-0.02057431522226805,120167920.05590175,3429.449773284867,720.9240053882725,0.02057431522226805,4.691646927884478,35041,8760.0
20,-6368.410810671334,-0.18174688386619103,-6040.832694108174,-0.17239819332500497,-327.57811656316034,-0.009348690541186082,-120816653.88216347,-3447.963866500099,-655.1562331263207,-0.018697381082372164,120816653.88216347,3447.963866500099,655.1562331263207,0.018697381082372164,4.497588539139865,35041,8760.0
21,-6407.013616076258,-0.18284856210263292,-6065.459620172596,-0.17310101655743712,-341.55399590366034,-0.009747545545195786,-121309192.40345193,-3462.0203311487426,-683.1079918073207,-0.019495091090391572,121309192.40345193,3462.0203311487426,683.1079918073207,0.019495091090391572,4.480465740132987,35041,8760.0
22,-6537.0021683939185,-0.18655828106147027,-6145.9159651618775,-0.17539714512448282,-391.0862032320429,-0.011161135936987527,-122918319.30323751,-3507.942902489655,-782.1724064640858,-0.022322271873975053,122918319.30323751,3507.942902489655,782.1724064640858,0.022322271873975053,4.277845951884935,35041,8760.0
23,-6460.206328659841,-0.1843666189686028,-6195.279735607338,-0.17680592852760668,-264.9265930525039,-0.007560690440996116,-123905594.71214677,-3536.118570552134,-529.8531861050078,-0.015121380881992231,123905594.71214677,3536.118570552134,529.8531861050078,0.015121380881992231,3.5215889957478383,35041,8760.035714285714
24,-6504.804465674092,-0.18563939685142958,-6266.397548849669,-0.17883554648543576,-238.4069168244238,-0.00680385036599383,-125327950.97699335,-3576.7109297087145,-476.8138336488476,-0.01360770073198766,125327950.97699335,3576.7109297087145,476.8138336488476,0.01360770073198766,3.079250021403499,35041,8760.0
