episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
11,-6636.7910209568845,-0.18940613644283347,-5113.956445465762,-0.1459462455897763,-1522.834575491123,-0.04345989085305716,-102279128.90931523,-2918.924911795526,-3045.669150982246,-0.08691978170611432,102279128.90931523,2918.924911795526,3045.669150982246,0.08691978170611432,12.559573071544762,35041,8760.0
12,-6931.541603120628,-0.1978179681255887,-5305.1954553569285,-0.1514039798903233,-1626.346147763699,-0.04641398823526539,-106103909.10713854,-3028.0795978064652,-3252.692295527398,-0.09282797647053077,106103909.10713854,3028.0795978064652,3252.692295527398,0.09282797647053077,12.693701663765303,35041,8760.0
13,-7157.233070993317,-0.2042589346744668,-5244.6817598039615,-0.14967699086198522,-1912.5513111893565,-0.05458194381248164,-104893635.19607922,-2993.539817239704,-3825.102622378713,-0.10916388762496328,104893635.19607922,2993.539817239704,3825.102622378713,0.10916388762496328,14.591478553694243,35041,8760.0
14,-7564.374743021079,-0.215878274629597,-5102.1533614728,-0.14560939958541094,-2462.2213815482787,-0.07026887504418604,-102043067.22945598,-2912.1879917082188,-4924.442763096557,-0.14053775008837208,102043067.22945598,2912.1879917082188,4924.442763096557,0.14053775008837208,17.428155589166977,35041,8760.0
15,-7942.880552897908,-0.22668038107585356,-4960.201470353686,-0.14155826114023076,-2982.6790825442217,-0.08512211993562277,-99204029.4070737,-2831.165222804615,-5965.3581650884435,-0.17024423987124554,99204029.4070737,2831.165222804615,5965.3581650884435,0.17024423987124554,20.010844439371024,35041,8760.083333333334
16,-8002.265695375402,-0.22837516253925236,-4792.014601362713,-0.1367584075731368,-3210.2510940126895,-0.09161675496611557,-95840292.02725425,-2735.1681514627358,-6420.502188025379,-0.18323350993223114,95840292.02725425,2735.1681514627358,6420.502188025379,0.18323350993223114,22.17687851374105,35041,8760.083333333334
17,-8221.94417220867,-0.23464452546257622,-4849.123860974054,-0.13838823804149697,-3372.820311234617,-0.09625628742107925,-96982477.21948108,-2767.7647608299394,-6745.640622469234,-0.1925125748421585,96982477.21948108,2767.7647608299394,6745.640622469234,0.1925125748421585,22.981650067064297,35041,8760.0
18,-7824.702553744079,-0.22330772128265064,-4079.272093648614,-0.11641758258129606,-3745.4304600954647,-0.10689013870135458,-81585441.87297228,-2328.351651625921,-7490.860920190929,-0.21378027740270916,81585441.87297228,2328.351651625921,7490.860920190929,0.21378027740270916,25.918210096743817,35041,8760.0
19,-7971.405501515191,-0.227494449244155,-4338.804742772332,-0.12382433626633368,-3632.6007587428576,-0.10367011297782128,-86776094.85544665,-2476.486725326674,-7265.201517485715,-0.20734022595564255,86776094.85544665,2476.486725326674,7265.201517485715,0.20734022595564255,24.64826917040039,35041,8760.125
20,-7953.37544580619,-0.22697989285976572,-4549.696237132001,-0.12984292914189502,-3403.6792086741884,-0.09713696371787067,-90993924.74264002,-2596.8585828379,-6807.358417348377,-0.19427392743574134,90993924.74264002,2596.8585828379,6807.358417348377,0.19427392743574134,24.017579406980396,35041,8760.0625
21,-7704.9627091960765,-0.21989048827614374,-4515.164954465072,-0.1288574473306242,-3189.797754731006,-0.09103304094551957,-90303299.08930142,-2577.1489466124835,-6379.595509462012,-0.18206608189103915,90303299.08930142,2577.1489466124835,6379.595509462012,0.18206608189103915,24.097485802345822,35041,8760.0625
22,-7806.1722718611,-0.22277888903713186,-4703.872128808691,-0.13424292605047633,-3102.300143052409,-0.08853596298665552,-94077442.5761738,-2684.858521009526,-6204.600286104818,-0.17707192597331103,94077442.5761738,2684.858521009526,6204.600286104818,0.17707192597331103,22.342398904140865,35041,8760.125
23,-6764.965523173023,-0.19306408456544016,-4700.108163202191,-0.13413550694070178,-2064.8573599708325,-0.05892857762473837,-94002163.26404381,-2682.7101388140354,-4129.714719941665,-0.11785715524947674,94002163.26404381,2682.7101388140354,4129.714719941665,0.11785715524947674,19.274564082075283,35041,8760.0
24,-7015.338603250241,-0.2002094350242649,-4851.2990697289815,-0.138450315916923,-2164.0395335212593,-0.06175911910734187,-97025981.39457962,-2769.0063183384596,-4328.079067042519,-0.12351823821468375,97025981.39457962,2769.0063183384596,4328.079067042519,0.12351823821468375,19.277417881909763,35041,8760.0
25,-6686.680639354359,-0.19082992692221346,-4664.925600333249,-0.13313143836567493,-2021.75503902111,-0.05769848855653852,-93298512.00666498,-2662.628767313498,-4043.51007804222,-0.11539697711307705,93298512.00666498,2662.628767313498,4043.51007804222,0.11539697711307705,18.766587711537912,35041,8760.0
