episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
11,-7533.6129298103215,-0.21500036900143613,-3721.1340552488373,-0.10619674815207869,-3812.4788745614837,-0.10880362084935741,-74422681.10497674,-2123.9349630415736,-7624.9577491229675,-0.21760724169871482,74422681.10497674,2123.9349630415736,7624.9577491229675,0.21760724169871482,24.78810536228989,35041,8760.0
12,-7564.71185740675,-0.2158878954739369,-3699.2120902695633,-0.10557112129764736,-3865.4997671371866,-0.11031677417628957,-73984241.80539127,-2111.422425952947,-7730.999534274373,-0.22063354835257915,73984241.80539127,2111.422425952947,7730.999534274373,0.22063354835257915,25.05921634656545,35041,8760.0
13,-7548.510555489308,-0.2154255295516355,-3730.155521251391,-0.1064542100813753,-3818.3550342379185,-0.10897131947026023,-74603110.42502782,-2129.084201627506,-7636.710068475837,-0.21794263894052046,74603110.42502782,2129.084201627506,7636.710068475837,0.21794263894052046,24.19736879655261,35041,8760.0
14,-7555.0504373370695,-0.21561217001532731,-3718.557838549343,-0.10612322598599723,-3836.4925987877264,-0.10948894402933008,-74371156.77098686,-2122.4645197199443,-7672.985197575453,-0.21897788805866017,74371156.77098686,2122.4645197199443,7672.985197575453,0.21897788805866017,24.33149738877315,35041,8760.0
15,-7363.766233899708,-0.21015314594462636,-3683.4767923741674,-0.10512205457688834,-3680.2894415255414,-0.10503109136773806,-73669535.84748334,-2102.4410915377666,-7360.578883051083,-0.2100621827354761,73669535.84748334,2102.4410915377666,7360.578883051083,0.2100621827354761,24.368596786621385,35041,8760.0
16,-7461.63385998364,-0.21294617180318606,-3735.819945582718,-0.10661586602690405,-3725.8139144009215,-0.10633030577628201,-74716398.91165438,-2132.3173205380817,-7451.627828801843,-0.21266061155256402,74716398.91165438,2132.3173205380817,7451.627828801843,0.21266061155256402,23.141462857795155,35041,8760.0
17,-7270.14201698367,-0.207481221945881,-3671.2251936615257,-0.10477240849490656,-3598.916823322145,-0.10270881345097445,-73424503.87323052,-2095.4481698981313,-7197.83364664429,-0.2054176269019489,73424503.87323052,2095.4481698981313,7197.83364664429,0.2054176269019489,23.132901458291716,35041,8760.125
18,-7190.1056027961,-0.20519707770536816,-3678.6683632725058,-0.10498482771896421,-3511.437239523594,-0.10021224998640395,-73573367.26545012,-2099.6965543792844,-7022.874479047188,-0.2004244999728079,73573367.26545012,2099.6965543792844,7022.874479047188,0.2004244999728079,22.776176478981764,35041,8760.0
19,-7363.730041465339,-0.21015211305551768,-3670.185960125351,-0.10474275000357737,-3693.5440813399873,-0.10540936305194028,-73403719.20250702,-2094.8550000715472,-7387.088162679975,-0.21081872610388055,73403719.20250702,2094.8550000715472,7387.088162679975,0.21081872610388055,23.81781341856682,35041,8760.0
20,-7143.2505844558655,-0.20385989110890027,-3636.895223784748,-0.10379267191166518,-3506.3553606711184,-0.10006721919723512,-72737904.47569495,-2075.8534382333037,-7012.710721342237,-0.20013443839447023,72737904.47569495,2075.8534382333037,7012.710721342237,0.20013443839447023,24.32864358893867,35041,8760.0
