episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
11,-7378.490028620865,-0.21057334556566396,-3864.064875427851,-0.11027582407042953,-3514.425153193014,-0.10029752149523442,-77281297.508557,-2205.51648140859,-7028.850306386028,-0.20059504299046885,77281297.508557,2205.51648140859,7028.850306386028,0.20059504299046885,21.05533517879056,35041,8760.0
12,-7469.827865350276,-0.21318001898830696,-3866.3231768652627,-0.1103402733123648,-3603.504688485013,-0.10283974567594216,-77326463.53730524,-2206.8054662472955,-7207.009376970026,-0.20567949135188432,77326463.53730524,2206.8054662472955,7207.009376970026,0.20567949135188432,20.8955223880597,35041,8760.0
13,-7434.24036674138,-0.2121643940280074,-3892.855689531266,-0.1110974797240658,-3541.384677210113,-0.10106691430394157,-77857113.7906253,-2221.9495944813157,-7082.769354420226,-0.20213382860788315,77857113.7906253,2221.9495944813157,7082.769354420226,0.20213382860788315,20.861276790045945,35041,8760.0
14,-7164.195752401814,-0.2044576413356682,-3815.86428108472,-0.10890023633232648,-3348.331471317094,-0.09555740500334173,-76317285.6216944,-2178.00472664653,-6696.662942634188,-0.19111481000668346,76317285.6216944,2178.00472664653,6696.662942634188,0.19111481000668346,20.97828258325961,35041,8760.0
15,-6993.9243753090495,-0.19959829838210758,-3882.8926375905603,-0.11081314604995891,-3111.0317377184892,-0.08878515233214866,-77657852.7518112,-2216.2629209991783,-6222.0634754369785,-0.17757030466429732,77657852.7518112,2216.2629209991783,6222.0634754369785,0.17757030466429732,19.745441054764417,35041,8760.0
16,-6943.418433675524,-0.19815691876927866,-3828.1250270343894,-0.10925014346559331,-3115.2934066411353,-0.08890677530368538,-76562500.54068778,-2185.002869311866,-6230.586813282271,-0.17781355060737075,76562500.54068778,2185.002869311866,6230.586813282271,0.17781355060737075,20.08789703490197,35041,8760.0
17,-7307.892669861984,-0.2085585807609014,-3824.0481660481764,-0.10913379469315572,-3483.8445038138084,-0.09942478606774567,-76480963.32096353,-2182.6758938631147,-6967.689007627617,-0.19884957213549134,76480963.32096353,2182.6758938631147,6967.689007627617,0.19884957213549134,21.377814560086755,35041,8760.0
18,-7386.417418844561,-0.21079958387113473,-3929.042586416263,-0.11213021079955089,-3457.3748324282983,-0.09866937307158385,-78580851.72832525,-2242.6042159910176,-6914.749664856597,-0.1973387461431677,78580851.72832525,2242.6042159910176,6914.749664856597,0.1973387461431677,20.24485602579835,35041,8760.0
19,-7245.8429345021605,-0.20678775498008448,-3838.900976569013,-0.10955767627194672,-3406.941957933148,-0.09723007870813778,-76778019.53138025,-2191.153525438934,-6813.883915866296,-0.19446015741627556,76778019.53138025,2191.153525438934,6813.883915866296,0.19446015741627556,20.97542878342513,35041,8760.0
20,-7253.84966277899,-0.2070162574994004,-3884.0313315658395,-0.11084564302413925,-3369.818331213151,-0.09617061447526115,-77680626.63131678,-2216.9128604827847,-6739.636662426302,-0.1923412289505223,77680626.63131678,2216.9128604827847,6739.636662426302,0.1923412289505223,20.47316001255672,35041,8760.0
