time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,train/loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/std,train/n_updates,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl
696,1614,114.01382565000002,739.57,1425408,882,0.43848130106925964,0.992598723154515,-2.7441563345491886,-0.0006377220051945187,0.2,0.9696121215820312,2780,0.0567626953125,0.0003,3.5937693181913346,0.007808143
697,1617,114.70421089000001,747.96,1427456,882,0.410016804933548,0.9986431655706838,-2.7364134453237057,-0.0021718011785196722,0.2,0.9583064317703247,2784,0.0718994140625,0.0003,1.0218133877497166,0.0043081427
698,1619,114.55082834000001,747.96,1429504,882,11.0956449508667,0.9582470208406448,-2.7187517676502466,0.0006785625391785288,0.2,0.9553711414337158,2788,0.0484619140625,0.0003,48.60809417814016,0.002570934
699,1621,114.98426957,747.96,1431552,882,0.905047595500946,0.992478855419904,-2.714244080707431,-0.0015739788759674411,0.2,0.9543185234069824,2792,0.0474853515625,0.0003,3.6046696240082383,0.0052679796
700,1624,114.68604935000002,747.96,1433600,882,0.7713412046432495,0.9847102500498295,-2.7139099799096584,-3.030257357750088e-05,0.2,0.9556964635848999,2796,0.038330078125,0.0003,9.009375707712024,0.0019722332
701,1626,115.63603562,756.34,1435648,882,0.5701002478599548,0.997768908040598,-2.721233144402504,-0.0008530550549039617,0.2,0.961125373840332,2800,0.0657958984375,0.0003,0.9649638050468639,0.004696913
702,1628,116.33631534,764.44,1437696,882,0.5922253727912903,0.9762229919433594,-2.7333682160824537,-0.0023656623816350475,0.2,0.964461088180542,2804,0.021728515625,0.0003,17.316729692276567,0.0039004842
703,1631,118.25529933000001,779.91,1439744,882,1.3971832990646362,0.9936301754787564,-2.737322410568595,-0.0032852738549991045,0.2,0.9670702219009399,2808,0.0802001953125,0.0003,3.557008858770132,0.0068879738
704,1633,119.72095055999998,795.86,1441792,882,54.75718307495117,0.9252844825387001,-2.7401070073246956,-0.004544998531855526,0.2,0.9662781953811646,2812,0.0086669921875,0.0003,66.14823850616813,0.0030862996
705,1635,120.51593309999998,803.8,1443840,882,3.8917603492736816,0.994507079012692,-2.735348952934146,-0.002114554108629818,0.2,0.9618420004844666,2816,0.063720703125,0.0003,5.137835535802878,0.007428565
706,1638,122.57032118,811.98,1445888,882,1.9647858142852783,0.9806383065879345,-2.7283906247466803,-0.0007582391117466614,0.2,0.9613498449325562,2820,0.02490234375,0.0003,5.601336132269353,0.004252604
707,1640,124.41724155,820.52,1447936,882,0.28590601682662964,0.9933132091537118,-2.728212608024478,-0.0007848961522540776,0.2,0.9635488390922546,2824,0.02294921875,0.0003,3.5903612608090043,0.002496704
708,1642,125.89984473999999,828.47,1449984,882,0.3336784541606903,0.9972699207719415,-2.7307480107992887,-0.0026149092336709145,0.2,0.9655225276947021,2828,0.0986328125,0.0003,1.8094641950447112,0.008940564
709,1645,126.63439080999999,836.7,1452032,882,0.2907071113586426,0.9975352578330785,-2.727429538965225,-0.0025279859619331546,0.2,0.9610644578933716,2832,0.034912109375,0.0003,1.5734589169733226,0.0039467197
710,1647,126.13744914000003,837.32,1454080,882,0.1036127358675003,0.9978970873635262,-2.7219081576913595,-0.0003392539765627589,0.2,0.9630259275436401,2836,0.0614013671875,0.0003,1.3967789446469396,0.009145122
711,1649,125.68163039,837.32,1456128,882,10.823875427246094,0.9422865249216557,-2.7236982006579638,-0.0011994428969046567,0.2,0.9635741114616394,2840,0.011474609375,0.0003,84.47769555822015,0.003391956
712,1651,125.82219108000001,837.32,1458176,882,0.8552272319793701,0.997529877582565,-2.722926076501608,-0.0022835066192783415,0.2,0.9615100622177124,2844,0.0467529296875,0.0003,2.3367737997323275,0.0066979164
713,1654,126.68599137000001,837.52,1460224,882,0.8271380066871643,0.9912400068715215,-2.720870219171047,-0.0012073995858372655,0.2,0.9615675210952759,2848,0.0582275390625,0.0003,3.865698136156425,0.0077128164
714,1656,126.47286407000001,837.52,1462272,882,21.188547134399414,0.9293530583381653,-2.7237798422574997,-0.0004067998379468918,0.2,0.9615018963813782,2852,0.0001220703125,0.0003,80.50197889469564,0.0013093331
715,1658,129.15697456,853.45,1464320,882,0.7435315251350403,0.9956411090679467,-2.7211281787604094,-0.0008848318975651637,0.2,0.9582156538963318,2856,0.029296875,0.0003,2.6389250804204494,0.0046708616
716,1661,129.20556909,853.45,1466368,882,0.48349323868751526,0.9949892247095704,-2.709477661177516,-0.0028601827107195277,0.2,0.9527374505996704,2860,0.051513671875,0.0003,2.378375036176294,0.0063179852
717,1663,130.72781172000003,861.74,1468416,882,0.3692111670970917,0.9982606956036761,-2.705090856179595,-0.0003093425548286177,0.2,0.9528200030326843,2864,0.050048828125,0.0003,1.0643892653752118,0.0055570723
718,1665,131.08472572,868.88,1470464,882,0.27195024490356445,0.9965663778129965,-2.701686827465892,-0.001824267405027058,0.2,0.9522693157196045,2868,0.07861328125,0.0003,1.0281598559813574,0.00836657
719,1668,130.0470597,874.4,1472512,882,0.35685113072395325,0.9960973660927266,-2.6961865685880184,-0.0019438783783698454,0.2,0.9479390382766724,2872,0.025390625,0.0003,1.79294672771357,0.004030969
720,1670,130.35294661,874.4,1474560,882,0.4854612946510315,0.9988119403133169,-2.6857910603284836,-8.244066702900454e-05,0.2,0.9455263614654541,2876,0.0150146484375,0.0003,1.154245383106172,0.0040657176
721,1672,132.30477638,890.98,1476608,882,0.6564791798591614,0.9985868576914072,-2.6781619880348444,-0.0017332810202788096,0.2,0.9405645132064819,2880,0.0289306640625,0.0003,0.8953541092341766,0.002458705
722,1675,132.16312200000002,890.98,1478656,882,0.5386059880256653,0.9989850398851559,-2.6691753659397364,-0.0015406270995299565,0.2,0.9381788372993469,2884,0.051513671875,0.0003,0.6582158117089421,0.0038028795
723,1677,131.71145609,890.98,1480704,882,0.4194534420967102,0.9984415776561946,-2.665809653699398,-0.0008721731301193358,0.2,0.9393829107284546,2888,0.0426025390625,0.0003,1.3334475962910801,0.0057254806
724,1679,132.96874541,898.72,1482752,882,0.09573977440595627,0.9988869769731537,-2.6661245990544558,-0.005536741553441971,0.2,0.9375022649765015,2892,0.056884765625,0.0003,0.6555345052620396,0.005705621
725,1682,134.45951915,906.77,1484800,882,0.10568021237850189,0.9988095143344253,-2.662670735269785,0.00030921867073629983,0.2,0.9375584125518799,2896,0.01171875,0.0003,0.7909918194054626,0.0021805875
726,1684,137.39861481999998,922.9,1486848,882,0.3681982755661011,0.9985105009982362,-2.6637620870023966,-0.0012807833045371808,0.2,0.935293436050415,2900,0.0491943359375,0.0003,0.9760189520893618,0.0057479655
727,1686,137.97145705,922.9,1488896,882,0.388201504945755,0.9980776209849864,-2.6643788535147905,0.00010892279897234403,0.2,0.9398140907287598,2904,0.029541015625,0.0003,1.3297064402140677,0.005930162
728,1689,139.21414228,922.9,1490944,882,0.37574172019958496,0.997457614634186,-2.672257525846362,-0.00041623744982643984,0.2,0.9397614002227783,2908,0.03076171875,0.0003,1.2869145509321243,0.0028010658
729,1691,140.63486517,930.63,1492992,882,0.2896537184715271,0.998944547958672,-2.67234961129725,-0.0007616220118507044,0.2,0.9392618536949158,2912,0.0263671875,0.0003,1.1324829787481576,0.0020558825
730,1693,141.07825935,930.63,1495040,882,0.1894296258687973,0.9986833019647747,-2.665489822626114,-0.003327893971800222,0.2,0.9337916374206543,2916,0.0537109375,0.0003,1.1217035609297454,0.0075228894
731,1695,141.19514194000004,930.63,1497088,882,0.17145387828350067,0.9987365956185386,-2.656524896621704,-0.0010110704279213678,0.2,0.9323245286941528,2920,0.052001953125,0.0003,0.7100632260553539,0.0038514135
732,1698,141.61716098000005,930.63,1499136,882,0.742361843585968,0.9991684467531741,-2.6531124357134104,-0.003465313300694106,0.2,0.9318272471427917,2924,0.0750732421875,0.0003,0.6878106719814241,0.0064155934
733,1700,143.26624255000002,938.56,1501184,882,0.13782131671905518,0.9994588773697615,-2.653106141835451,-0.0030972190070315264,0.2,0.9331590533256531,2928,0.0499267578125,0.0003,0.5338627004530281,0.006706855
734,1702,142.91229259,938.56,1503232,882,0.2057896852493286,0.9992747163050808,-2.6465289313346148,-0.0033652575075393543,0.2,0.9243440628051758,2932,0.043701171875,0.0003,0.7093373774550855,0.0018413232
735,1705,143.07558763999998,938.55,1505280,882,0.21128353476524353,0.9990250569535419,-2.633725507184863,-0.002678556349565042,0.2,0.9236425161361694,2936,0.036376953125,0.0003,1.2541523025138304,0.0023732865
736,1707,143.42898168,938.55,1507328,882,58.360713958740234,0.9518337361514568,-2.6336002685129642,-9.939405572367832e-05,0.2,0.9237309694290161,2940,0.000244140625,0.0003,105.12393464148045,0.00045766952
737,1709,143.21416622,938.55,1509376,882,0.10319763422012329,0.9972739354707301,-2.6325195841491222,-0.0024390734724875074,0.2,0.9213133454322815,2944,0.031494140625,0.0003,2.031664986978285,0.005271906
738,1712,143.74118948,938.55,1511424,882,0.1754542887210846,0.9981342650717124,-2.6242807377129793,-0.0012206265942040773,0.2,0.913504958152771,2948,0.026611328125,0.0003,1.1222610202385113,0.0050980328
739,1714,145.47822703000003,946.21,1513472,882,0.7061107754707336,0.995514108799398,-2.6163386162370443,-0.002812859583173122,0.2,0.9139008522033691,2952,0.0113525390625,0.0003,6.983713716967031,0.0024778857
740,1716,146.92416025999998,954.14,1515520,882,0.35843250155448914,0.9989173585781828,-2.611672967672348,-0.0023984107119758846,0.2,0.9098395109176636,2956,0.0333251953125,0.0003,0.6380352698033676,0.0055614896
741,1719,147.24523673,954.14,1517568,882,0.256884902715683,0.999190482951235,-2.60130587592721,-0.0005320408999978099,0.2,0.906867265701294,2960,0.03076171875,0.0003,0.7964855653699487,0.003810803
742,1721,147.09950919,954.14,1519616,882,0.08255472779273987,0.9985527115641162,-2.5999540966004133,0.0001227007196575869,0.2,0.9071410894393921,2964,0.0302734375,0.0003,0.7939958544448018,0.0060154977
743,1723,146.95413589,954.14,1521664,882,0.22810596227645874,0.9989189993357286,-2.5946715641766787,-0.003723966183315497,0.2,0.9033488035202026,2968,0.0460205078125,0.0003,0.8342095958068967,0.006721288
744,1726,148.22972637,961.92,1523712,882,0.10753905028104782,0.9994156017783098,-2.587525352835655,-0.0003195043791492935,0.2,0.9009895324707031,2972,0.0458984375,0.0003,0.6047468896140344,0.0086797625
745,1728,147.6576775,961.92,1525760,882,0.20084071159362793,0.999195443931967,-2.586865473538637,-0.0024679223242856096,0.2,0.9046471118927002,2976,0.065673828125,0.0003,0.9493373438017443,0.005361342
746,1730,146.48181285,954.25,1527808,882,0.1925242394208908,0.9990310184075497,-2.5887180157005787,-0.0016635352949379012,0.2,0.905021071434021,2980,0.029541015625,0.0003,0.7376934919739142,0.003859805
747,1733,147.26130612999998,954.25,1529856,882,14.169034004211426,0.9471849463880062,-2.588309483602643,-0.0016749258829804603,0.2,0.9057291746139526,2984,0.0616455078125,0.0003,80.4887393321842,0.003947258
748,1735,148.36821181000002,961.73,1531904,882,0.5246195197105408,0.9831162691116333,-2.589985439553857,-0.0018703686837397981,0.2,0.9088366031646729,2988,0.0101318359375,0.0003,8.040597217157483,0.0031788805
749,1737,149.30609026,961.73,1533952,882,0.4312952756881714,0.9981636620359495,-2.5979118663817644,-0.0007252649393194588,0.2,0.9114462733268738,2992,0.0296630859375,0.0003,1.7742044541519135,0.0041255224
750,1739,149.86712741999997,961.73,1536000,882,0.5215613842010498,0.996996236499399,-2.6071910616010427,-0.0029110850773577113,0.2,0.917343020439148,2996,0.0511474609375,0.0003,1.6425656273495406,0.007976295
751,1742,151.56826141,969.71,1538048,882,1.0248993635177612,0.9976207574363798,-2.6178647466003895,-0.0014671040735265706,0.2,0.92055344581604,3000,0.035888671875,0.0003,1.4719699630513787,0.005449121
752,1744,152.35550510999997,969.71,1540096,882,0.2485801875591278,0.9983192102517933,-2.6232159603387117,-0.0008636108814243926,0.2,0.923559844493866,3004,0.0408935546875,0.0003,0.9167501908377744,0.007247053
753,1746,150.19340701000002,961.68,1542144,882,0.16384930908679962,0.998085857136175,-2.6338880211114883,-0.0005711892390536377,0.2,0.9311025142669678,3008,0.033203125,0.0003,0.8319401377812028,0.0049744183
754,1749,150.66290253000003,961.68,1544192,882,6.515019416809082,0.9335834160447121,-2.6418525148183107,0.0006223550444701687,0.2,0.9314362406730652,3012,0.00244140625,0.0003,123.84964045509696,0.0006170458
755,1751,150.61030797,961.68,1546240,882,1.0221666097640991,0.9954090556129813,-2.639334039762616,-0.0019043390584556619,0.2,0.9289461374282837,3016,0.0269775390625,0.0003,2.1774755786173046,0.002500696
756,1753,151.06890990999997,954.14,1548288,882,0.06972938776016235,0.9986800771439448,-2.636763285845518,7.362458200077526e-05,0.2,0.9306106567382812,3020,0.0220947265625,0.0003,0.814311073278077,0.004342775
757,1756,151.97723543,961.66,1550336,882,63.28618621826172,0.9604165107011795,-2.6362524665892124,0.0003396417851035949,0.2,0.9301809072494507,3024,0.033203125,0.0003,82.18079274520278,0.002159309
758,1758,152.29634657,961.66,1552384,882,0.6095609664916992,0.9961229811888188,-2.638906065374613,-0.0010921796101683867,0.2,0.9310938715934753,3028,0.034912109375,0.0003,2.5259906828869134,0.0057572424
759,1760,151.29293254,953.98,1554432,882,0.11811753362417221,0.9989438353804871,-2.6397914197295904,-0.0022570146902580746,0.2,0.9320125579833984,3032,0.0311279296875,0.0003,0.7880634960019961,0.0057185944
760,1763,152.4474391,961.7,1556480,882,25.370033264160156,0.9449280500411987,-2.6418781988322735,-0.000803981409262633,0.2,0.9317600727081299,3036,0.0123291015625,0.0003,71.31139782443643,0.0034312336
761,1765,151.22025337,954.43,1558528,882,0.33664318919181824,0.9945269101299345,-2.642077961936593,-0.002059975093288813,0.2,0.9312725067138672,3040,0.058349609375,0.0003,2.486915041692555,0.0070740157
762,1767,151.1825324,954.43,1560576,882,23.649032592773438,0.9536934643983841,-2.6425237767398357,-0.00030175564279488754,0.2,0.9315364360809326,3044,0.0008544921875,0.0003,63.10245527327061,0.0010951114
763,1769,151.53801208000002,954.43,1562624,882,1.543566107749939,0.9957679905928671,-2.637638334184885,9.777940340427449e-05,0.2,0.927202045917511,3048,0.0128173828125,0.0003,2.22723332233727,0.0026455212
764,1772,151.31873503,954.43,1564672,882,0.98426353931427,0.9898719545453787,-2.6273041758686304,-0.0009291409687648411,0.2,0.9253501892089844,3052,0.0345458984375,0.0003,2.5455351601121947,0.004121833
765,1774,151.15428356999996,954.43,1566720,882,0.5318434238433838,0.9945669327862561,-2.626827010884881,-0.0004389150853967294,0.2,0.9279347658157349,3056,0.03369140625,0.0003,1.7628240772755817,0.0058405786
766,1776,151.09642894,954.43,1568768,882,0.2301820069551468,0.998837249702774,-2.6320454850792885,-0.001848682022682624,0.2,0.9268127679824829,3060,0.0703125,0.0003,1.0771814081817865,0.0071359957
767,1779,150.80358071,954.43,1570816,882,0.5646791458129883,0.9983244525501505,-2.636619569733739,-0.003527489534462802,0.2,0.9314285516738892,3064,0.032958984375,0.0003,0.962306653498672,0.0045148754
768,1781,151.6000062,954.43,1572864,882,0.37543821334838867,0.9973559763748199,-2.641926923766732,0.00044001079368172213,0.2,0.9330823421478271,3068,0.051025390625,0.0003,1.1416903522331268,0.0036390154
769,1783,151.36793583999997,946.37,1574912,882,0.23242847621440887,0.9989282488822937,-2.6479525212198496,-0.0023325347719946876,0.2,0.935211181640625,3072,0.041259765625,0.0003,0.8056495900964364,0.006409007
770,1786,150.36299418999997,938.55,1576960,882,45.84143829345703,0.9425607100129128,-2.652605403214693,0.00018043578893411905,0.2,0.9366029500961304,3076,0.0130615234375,0.0003,115.05468889791518,0.0028047909
771,1788,150.32142801999998,938.55,1579008,882,33.765682220458984,0.945775780826807,-2.654219025745988,-0.0020504405638348544,0.2,0.9372985363006592,3080,0.0023193359375,0.0003,93.84672673791647,0.00155949
772,1790,148.60253857,930.76,1581056,882,1.9114726781845093,0.9876535208895802,-2.6537247002124786,-0.00023621253421879373,0.2,0.9361965656280518,3084,0.0076904296875,0.0003,6.460468138102442,0.0025399611
773,1793,148.53608042000005,930.76,1583104,882,44.1151237487793,0.9371686950325966,-2.651565058156848,-0.001028296410368057,0.2,0.9356216192245483,3088,0.0028076171875,0.0003,105.48321019858122,0.0020738584
774,1795,148.27601312000002,930.76,1585152,882,2.2408297061920166,0.9935172339901328,-2.6516921520233154,-0.0026355816080467775,0.2,0.9354732036590576,3092,0.025146484375,0.0003,6.312119936570525,0.003188366
775,1797,148.17623458000003,930.76,1587200,882,0.44807344675064087,0.9965381575748324,-2.650693465024233,0.00042782763557625003,0.2,0.9315018653869629,3096,0.0516357421875,0.0003,2.093851835350506,0.008377946
776,1800,148.30863489,930.76,1589248,882,0.21609154343605042,0.9987734273308888,-2.6464605052024126,-0.0002618576618260704,0.2,0.929955244064331,3100,0.0833740234375,0.0003,0.6742493091151118,0.006745153
777,1802,148.18311163,930.76,1591296,882,0.3624316155910492,0.9981981026940048,-2.6465257816016674,-0.0024010725574044045,0.2,0.9272384643554688,3104,0.0482177734375,0.0003,0.9821761243510991,0.0039752442
778,1804,146.01756536,922.84,1593344,882,0.12219375371932983,0.9975855657830834,-2.6458892319351435,0.001237038624822162,0.2,0.9312639832496643,3108,0.024169921875,0.0003,1.5850927154533565,0.005854237
779,1806,145.48083596,914.9,1595392,882,21.89221954345703,0.9407018646597862,-2.650157231837511,0.0006055590820324142,0.2,0.9312883615493774,3112,0.0089111328125,0.0003,123.92432508058846,0.0017129123
780,1809,146.66627148,922.28,1597440,882,9.906609535217285,0.9421675093472004,-2.6500315256416798,-0.0016813631664263085,0.2,0.9314048290252686,3116,0.0003662109375,0.0003,94.34569187834859,0.0015211349
781,1811,146.51002805000002,922.28,1599488,882,0.43689924478530884,0.9902910497039557,-2.6502860076725483,-0.002157178581910557,0.2,0.9303679466247559,3120,0.04052734375,0.0003,5.318259635474533,0.0039178096
782,1813,145.41141240000002,914.44,1601536,882,0.2003360390663147,0.9951495258137584,-2.6478521563112736,-0.00011839849958050763,0.2,0.9294449090957642,3124,0.0357666015625,0.0003,2.2300359236542135,0.007169312
783,1816,145.03447653999999,914.44,1603584,882,98.92290496826172,0.951424665749073,-2.6446139067411423,-0.0011130160582979443,0.2,0.9294246435165405,3128,0.012939453125,0.0003,113.1119978055358,0.0033129728
784,1818,145.33234081,914.44,1605632,882,0.23200300335884094,0.9956294638104737,-2.64572667516768,-0.0026177181516686687,0.2,0.9295254945755005,3132,0.0299072265625,0.0003,2.549127660226077,0.0039908746
785,1820,145.56917783999998,914.44,1607680,882,0.2009878009557724,0.9980954141356051,-2.6418022885918617,-0.004570847449940629,0.2,0.9254772067070007,3136,0.0682373046875,0.0003,0.8276863259961829,0.006167338
786,1823,145.85353771999996,914.44,1609728,882,0.46905624866485596,0.9972934571560472,-2.636991998180747,-0.001690030225290684,0.2,0.9256573915481567,3140,0.06201171875,0.0003,1.7233867676695809,0.007970145
787,1825,144.93986812,898.4,1611776,882,0.6723390817642212,0.9970680889673531,-2.6426885407418013,-0.0015961361496010795,0.2,0.929338812828064,3144,0.0421142578125,0.0003,3.9921267110621557,0.0033336142
788,1827,143.75011075999998,890.09,1613824,882,78.98027038574219,0.9161680191755295,-2.648102931678295,-0.001989409101952333,0.2,0.9296561479568481,3148,0.0035400390625,0.0003,210.15820357203484,0.0011867487
789,1830,144.26439632,890.09,1615872,882,34.11066436767578,0.9321898967027664,-2.6482593566179276,-0.00038860129643580876,0.2,0.9295494556427002,3152,0.0,0.0003,132.70558086782694,0.0004276984
790,1832,144.77123627,889.79,1617920,882,1.7025513648986816,0.9921307843178511,-2.6515242010354996,-0.0031171442660706816,0.2,0.9329226613044739,3156,0.046630859375,0.0003,7.045929720625281,0.0050997813
791,1834,145.07430938,889.79,1619968,882,52.088714599609375,0.9603737704455853,-2.6543120238929987,-0.001439316785763367,0.2,0.932723879814148,3160,0.001220703125,0.0003,78.21726586297154,0.0019905572
792,1837,143.9208873,882.14,1622016,882,1.2372190952301025,0.9965384514071047,-2.6529620960354805,-0.0006844205308880191,0.2,0.9315115213394165,3164,0.046630859375,0.0003,3.6238080337643623,0.0037372755
793,1839,142.41566189000002,873.95,1624064,882,16.2760066986084,0.9601008258759975,-2.652192961424589,-0.00034245556526002474,0.2,0.9317207932472229,3168,0.0216064453125,0.0003,68.56900983303785,0.0028793165
794,1841,141.87322021000003,873.95,1626112,882,38.113277435302734,0.915973111987114,-2.651844009757042,-0.0007549230258518946,0.2,0.9322528839111328,3172,0.0,0.0003,104.28556402772665,0.0005520097
795,1843,141.36699926,865.86,1628160,882,0.8446273803710938,0.9824862293899059,-2.647970037534833,-0.0019173310683981981,0.2,0.9269337058067322,3176,0.0263671875,0.0003,8.74122802913189,0.0025395383
796,1846,143.12291673,873.89,1630208,882,71.18891906738281,0.9498071558773518,-2.6413139700889587,-0.00022272117348620668,0.2,0.9281495809555054,3180,0.0,0.0003,91.99960873275995,0.00043644814
797,1848,141.29048082,865.97,1632256,882,0.395309716463089,0.9927380285225809,-2.6407537925988436,-0.0011457152540970128,0.2,0.9254040718078613,3184,0.033447265625,0.0003,5.245913442922756,0.0036356533
798,1850,140.75428392000003,865.97,1634304,882,42.09315872192383,0.938514556735754,-2.6342039927840233,-0.00021564574035437545,0.2,0.9240094423294067,3188,0.0025634765625,0.0003,99.20910409465432,0.0023501636
799,1853,141.49366611000002,873.51,1636352,882,0.5051566362380981,0.9964038329198956,-2.6297651827335358,-0.0034836973682104144,0.2,0.9203442335128784,3192,0.0281982421875,0.0003,2.1936506198253483,0.0035479753
800,1855,142.20792562,873.51,1638400,882,0.35002049803733826,0.9980546230217442,-2.631242396309972,-0.0035437779588392004,0.2,0.9292939901351929,3196,0.077880859375,0.0003,0.9375927912769839,0.006795505
801,1857,142.78657501,873.51,1640448,882,0.4486004412174225,0.9967029101680964,-2.63612113147974,-0.0035977123407064937,0.2,0.9307693243026733,3200,0.0391845703125,0.0003,2.384624542435631,0.0070757978
802,1860,142.68005586,873.38,1642496,882,0.11245035380125046,0.9982262549456209,-2.637194413691759,-0.0011755300547520164,0.2,0.9310505390167236,3204,0.0244140625,0.0003,2.391548761865124,0.0030701018
803,1862,143.08990817,873.38,1644544,882,9.63338565826416,0.9444369859993458,-2.639005806297064,-4.2374675103928894e-05,0.2,0.9331753253936768,3208,0.0093994140625,0.0003,121.76756609976292,0.0029393106
804,1864,144.54663745,880.65,1646592,882,0.3642718493938446,0.9972598173189908,-2.6361550111323595,-0.0045036455121589825,0.2,0.9299902319908142,3212,0.0565185546875,0.0003,2.1730380752123892,0.006933636
805,1867,144.91796395,880.65,1648640,882,0.7604556083679199,0.9979313944932073,-2.6315133403986692,-0.0025245519791496918,0.2,0.929203450679779,3216,0.0692138671875,0.0003,2.1704895589500666,0.008291876
806,1869,145.08647302,880.65,1650688,882,0.5530176162719727,0.998301662853919,-2.624048065394163,-0.001690933995632804,0.2,0.923433244228363,3220,0.041015625,0.0003,0.9919691962422803,0.0032479942
807,1871,145.40219008999998,880.65,1652736,882,0.8119747638702393,0.9982151396106929,-2.615980951115489,-0.0026405005673950654,0.2,0.9216437339782715,3224,0.040771484375,0.0003,2.452995882369578,0.0037558228
808,1874,145.04404316,880.65,1654784,882,0.1747770607471466,0.9992648020852357,-2.60806442797184,-0.001251767176654539,0.2,0.9178279042243958,3228,0.0390625,0.0003,0.6942643272923306,0.0037103647
809,1876,144.29317683,873.03,1656832,882,0.6758294105529785,0.9987967925844714,-2.6014598049223423,-0.0028121290069975657,0.2,0.9150285720825195,3232,0.0467529296875,0.0003,1.4551689608488232,0.0047905236
810,1878,142.69028185,865.68,1658880,882,54.9825325012207,0.9446065351366997,-2.597464717924595,-0.001313069835305214,0.2,0.9147854447364807,3236,0.0047607421875,0.0003,73.08649560436606,0.0026744793
811,1881,143.06699794000002,865.68,1660928,882,40.25279998779297,0.9427307918667793,-2.5983495842665434,-0.0008817894995445386,0.2,0.9151713848114014,3240,0.000244140625,0.0003,105.07301279902458,0.0011147138
812,1883,143.50060222,873.74,1662976,882,1.3994133472442627,0.9888761164620519,-2.5983592718839645,-0.003192046566255158,0.2,0.9153205156326294,3244,0.017578125,0.0003,5.592913332860917,0.0044603962
813,1885,143.40536377999996,873.37,1665024,883,1.1111011505126953,0.9922487754374743,-2.5893567260354757,4.141368299315218e-05,0.2,0.9084093570709229,3248,0.0274658203125,0.0003,2.446292047156021,0.0056203185
814,1887,143.61822211999998,873.37,1667072,883,52.048622131347656,0.9197772741317749,-2.5836871415376663,-0.003043732333026128,0.2,0.908524215221405,3252,0.0020751953125,0.0003,162.5241333693266,0.001250975
815,1890,144.51379175999998,881.16,1669120,883,0.43379372358322144,0.9968184637837112,-2.583350781351328,-0.002759901195531711,0.2,0.9065830111503601,3256,0.040771484375,0.0003,2.148263603216037,0.0037480695
816,1892,144.60847481,881.16,1671168,882,0.19464311003684998,0.9962099962867796,-2.578376244753599,-0.002066516492050141,0.2,0.9082938432693481,3260,0.0377197265625,0.0003,1.9276258195750415,0.0041781766
817,1894,144.39548584,881.16,1673216,882,0.22022493183612823,0.9977793877478689,-2.581055983901024,0.0013158595975255594,0.2,0.9114388227462769,3264,0.0582275390625,0.0003,0.9975449607009068,0.009313563
818,1897,144.57022959999998,881.16,1675264,882,0.19699637591838837,0.9986397651955485,-2.5851839799433947,-0.003705911152792396,0.2,0.9122307300567627,3268,0.045166015625,0.0003,1.3094149583484977,0.0037302163
819,1899,144.39422910000002,881.16,1677312,882,0.23067079484462738,0.9980541368713602,-2.5819774717092514,-0.0015429493687406648,0.2,0.9062985777854919,3272,0.031982421875,0.0003,0.8637117766775191,0.004377422
820,1901,144.36411572999998,881.16,1679360,882,0.13451147079467773,0.9994446849450469,-2.5652918610721827,-0.0007405372998618986,0.2,0.8974500298500061,3276,0.043212890625,0.0003,0.4491507263155654,0.005355511
821,1904,145.93009351,889.08,1681408,882,0.2264660894870758,0.9992840893683024,-2.555524891242385,-0.00592122036141518,0.2,0.8993346095085144,3280,0.123291015625,0.0003,0.8711496433243155,0.010889372
822,1906,146.08848801,889.08,1683456,882,0.4679088890552521,0.9986200166167691,-2.5545909889042377,-0.002532355085349991,0.2,0.8979243636131287,3284,0.03271484375,0.0003,1.086426071706228,0.00497242
823,1908,144.42814193,872.62,1685504,882,0.15147459506988525,0.9987476967507973,-2.5437296088784933,-0.004742551449453458,0.2,0.8910983800888062,3288,0.0391845703125,0.0003,1.9009316391311586,0.005632636
824,1911,144.09837154000002,872.62,1687552,882,149.2737274169922,0.8956843987107277,-2.5351277347654104,0.00032287079375237226,0.2,0.8906296491622925,3292,0.0,0.0003,305.0055986940861,0.00022932369
825,1913,143.66352020000002,872.37,1689600,882,0.203041210770607,0.9930346491746604,-2.5335129350423813,-0.0028339088066786644,0.2,0.8902269601821899,3296,0.008056640625,0.0003,5.558529335772619,0.0017506217
826,1915,143.91789089,872.37,1691648,882,28.737340927124023,0.9397561475634575,-2.5320219714194536,-0.0008706299058758304,0.2,0.8906781673431396,3300,0.000244140625,0.0003,103.02685067802668,0.0010591927
827,1918,144.28417706,872.37,1693696,882,0.1955999881029129,0.9918017238378525,-2.531464010477066,-0.0011429246260377113,0.2,0.8891091346740723,3304,0.0203857421875,0.0003,4.594814292155206,0.003737147
828,1920,142.68964028,864.33,1695744,882,0.9745916128158569,0.9932317403145134,-2.5289896819740534,-0.0006118808250903385,0.2,0.8870768547058105,3308,0.027587890625,0.0003,3.3278348667081445,0.00397711
829,1922,143.08538328999998,872.58,1697792,882,8.997151374816895,0.9553669840097427,-2.5260376278311014,-0.0020263350270397495,0.2,0.8871445655822754,3312,0.014404296875,0.0003,73.7913243221119,0.0038812226
