time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,train/loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/std,train/n_updates,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl
232,561,88.83882365000001,712.68,475136,845,2.387112617492676,0.9801617041230202,-2.887774497270584,1.7572878277860582e-05,0.2,1.0225639343261719,924,0.0880126953125,0.0003,10.226332845166326,0.0058605364
233,564,88.46505381000001,712.68,477184,845,88.58013153076172,0.8632688969373703,-2.875950763002038,-0.002390945324805216,0.2,1.0233144760131836,928,0.00927734375,0.0003,235.9644377976656,0.0021757383
234,566,89.80501283000001,720.54,479232,845,15.335270881652832,0.9736565165221691,-2.8781592398881912,-0.0002764867167570628,0.2,1.0229239463806152,932,0.0333251953125,0.0003,20.78143623843789,0.0053286077
235,568,90.83556238,728.21,481280,846,5.329881191253662,0.9744718633592129,-2.879172122105956,-0.0011601051646721317,0.2,1.0248527526855469,936,0.0113525390625,0.0003,26.980409760028124,0.0036898828
236,571,90.76838375999998,733.6,483328,846,25.838083267211914,0.9140316396951675,-2.8851128201931715,-0.0016093383856059518,0.2,1.0292510986328125,940,0.031982421875,0.0003,26.13736629486084,0.0032060388
237,573,88.33596526,733.06,485376,846,12.97075080871582,0.9717934094369411,-2.888484723865986,-0.0015956150709826034,0.2,1.0273411273956299,944,0.028076171875,0.0003,20.90204442292452,0.0056016194
238,575,88.53132108,731.43,487424,846,9.005208969116211,0.9144278392195702,-2.8885207679122686,-0.0003891033338732086,0.2,1.0310626029968262,948,0.0328369140625,0.0003,127.63518439233303,0.0062153116
239,578,93.30489194999998,733.53,489472,846,43.88579177856445,0.850501149892807,-2.8965791314840317,-0.0011919337184735923,0.2,1.0327742099761963,952,0.0029296875,0.0003,185.8580275811255,0.0021393974
240,580,94.38117829,741.01,491520,846,200.36996459960938,0.7720406353473663,-2.8976659569889307,-0.004485488401769544,0.2,1.0323623418807983,956,0.032470703125,0.0003,372.8452975153923,0.005300854
241,582,94.37445287999999,741.01,493568,846,1.3079897165298462,0.985432505607605,-2.8930874299257994,-0.00443869915943651,0.2,1.0292954444885254,960,0.0518798828125,0.0003,13.190394902601838,0.0073234774
242,585,93.69591747999999,747.51,495616,846,2.3180880546569824,0.9867230048403144,-2.886977195739746,-0.002016690508753527,0.2,1.0244518518447876,964,0.058349609375,0.0003,8.52483819052577,0.0057488377
243,587,93.91467224,741.95,497664,846,0.7066112756729126,0.9926816849038005,-2.8830762319266796,-0.0014617119704780634,0.2,1.0298337936401367,968,0.10986328125,0.0003,5.804852447472513,0.010838483
244,589,94.15009081,736.84,499712,847,54.59892654418945,0.7752227932214737,-2.8924666102975607,-0.0005251732054603053,0.2,1.0303386449813843,972,0.023193359375,0.0003,222.11796084046364,0.0032496608
245,592,95.07406866999997,736.11,501760,847,28.761083602905273,0.80136638879776,-2.889556558802724,0.0014325727588584414,0.2,1.0263760089874268,976,0.030029296875,0.0003,271.6610555052757,0.0036478168
246,594,94.44800305999999,739.35,503808,847,10.496054649353027,0.9140043035149574,-2.88730850815773,0.0005248416819085833,0.2,1.0305042266845703,980,0.0443115234375,0.0003,97.63825771957636,0.0026611392
247,596,94.77376204999999,751.71,505856,847,8.788932800292969,0.9159499853849411,-2.8879194408655167,-0.0005278636308503337,0.2,1.0245803594589233,984,0.035400390625,0.0003,52.02679398842156,0.006772358
248,599,93.92485772999999,751.71,507904,847,44.140411376953125,0.8949861600995064,-2.8790685143321753,-0.00035568394559959415,0.2,1.0231823921203613,988,0.0220947265625,0.0003,90.98699656128883,0.0028611165
249,601,93.72517952,743.78,509952,847,6.056135654449463,0.9825361128896475,-2.881748456507921,-0.00015030485337774735,0.2,1.0289394855499268,992,0.0509033203125,0.0003,20.765499025583267,0.0075022173
250,604,92.97348448000002,746.49,512000,847,16.62955665588379,0.8736852407455444,-2.8884189520031214,0.0010980597689922433,0.2,1.0295175313949585,996,0.00830078125,0.0003,171.03387554734945,0.0026123757
251,606,93.19246494000001,744.51,514048,847,36.89715576171875,0.8957078009843826,-2.889503115788102,0.00026243146567139775,0.2,1.0294091701507568,1000,0.0162353515625,0.0003,136.85839030519128,0.0033077092
252,608,93.67765714000001,751.3,516096,847,71.22015380859375,0.8273263424634933,-2.8896942138671875,6.357001620926894e-05,0.2,1.0287847518920898,1004,0.0380859375,0.0003,244.952093064785,0.0031125722
253,611,89.86061077999999,752.78,518144,848,12.55143928527832,0.8754403069615364,-2.8901398479938507,-0.004465671499929158,0.2,1.0305407047271729,1008,0.0491943359375,0.0003,24.05941615626216,0.0073462226
254,613,88.26946937999999,758.59,520192,848,45.777408599853516,0.7987826466560364,-2.892676670104265,-0.0017039188169292174,0.2,1.0316636562347412,1012,0.0098876953125,0.0003,306.6505772471428,0.0019598787
255,615,87.74298758999997,766.24,522240,848,10.97510051727295,0.8368005454540253,-2.889754446223378,0.0008559446869185194,0.2,1.0268328189849854,1016,0.0361328125,0.0003,30.374704629182816,0.0053735715
256,618,90.32981939999999,780.66,524288,848,81.8892822265625,0.7306843996047974,-2.881107432767749,-0.0031467354729102226,0.2,1.0245361328125,1020,0.023681640625,0.0003,338.92104981839657,0.005477339
257,620,91.65356764,782.07,526336,848,5.801810264587402,0.9794768430292606,-2.8787928093224764,-0.0010016723645094316,0.2,1.023569107055664,1024,0.0438232421875,0.0003,15.9798891749233,0.0042207977
258,622,90.99465475,793.99,528384,848,130.01194763183594,0.7552066445350647,-2.878868170082569,-0.0019891684605681803,0.2,1.0256869792938232,1028,0.016845703125,0.0003,324.57134386897087,0.00250462
259,625,92.39817751000001,800.74,530432,848,98.99493408203125,0.7238199710845947,-2.8797922749072313,-0.003937877165299142,0.2,1.0248703956604004,1032,0.034423828125,0.0003,153.87228025496006,0.006901649
260,627,94.12423974,807.89,532480,848,13.1658353805542,0.8634452223777771,-2.87685763835907,-0.0019679186916619074,0.2,1.0215842723846436,1036,0.0299072265625,0.0003,55.27618096023798,0.0066731866
261,629,94.76114992999999,815.01,534528,848,5.562193393707275,0.9374650195240974,-2.868880780413747,-0.0040197900707426015,0.2,1.0167632102966309,1040,0.06591796875,0.0003,26.8948834836483,0.006797295
262,632,94.66574339000003,806.17,536576,848,4.66845703125,0.9829783402383327,-2.8681922666728497,-0.0009500371234025806,0.2,1.024550437927246,1044,0.034423828125,0.0003,8.809196265414357,0.004066995
263,634,95.04108713000001,819.23,538624,848,47.47475814819336,0.7948373854160309,-2.8801927901804447,-0.0008995444695756305,0.2,1.0275652408599854,1048,0.0311279296875,0.0003,255.30742380023003,0.0025130613
264,636,97.25853715,821.53,540672,849,8.45700740814209,0.9804688654839993,-2.888494223356247,0.0007953768763400149,0.2,1.0326316356658936,1052,0.0777587890625,0.0003,15.704655708745122,0.006901757
265,639,95.47071964000001,815.08,542720,849,27.500835418701172,0.898193746805191,-2.895032212138176,-0.002059673694020603,0.2,1.0342168807983398,1056,0.055908203125,0.0003,72.91210603713989,0.0051224176
266,641,95.52525972,815.08,544768,849,50.20575714111328,0.8876323327422142,-2.8983476869761944,-0.0037975344894221053,0.2,1.039177656173706,1060,0.072265625,0.0003,86.94533361494541,0.0070954864
267,643,96.12863626000001,827.49,546816,849,4.358767032623291,0.972777558490634,-2.90510449744761,-0.0008995351272460539,0.2,1.0390750169754028,1064,0.0433349609375,0.0003,13.817056966945529,0.0036993357
268,646,96.62303304999999,827.49,548864,849,3.4343879222869873,0.9644606597721577,-2.9023182038217783,-0.0016599492664681748,0.2,1.0386302471160889,1068,0.10009765625,0.0003,9.534465748816729,0.011077069
269,648,97.13811414,827.49,550912,849,4.233811378479004,0.9439307264983654,-2.899227252230048,-0.004717947416793322,0.2,1.0354647636413574,1072,0.06884765625,0.0003,22.126508988440037,0.005334165
270,650,95.8503727,823.93,552960,849,2.6674485206604004,0.9595746956765652,-2.8912641927599907,-0.0009996659864555113,0.2,1.0308729410171509,1076,0.0537109375,0.0003,14.228333728387952,0.006629055
271,653,94.42310762999999,816.55,555008,849,12.664947509765625,0.8817462623119354,-2.883207306265831,-0.0012273831671336666,0.2,1.0281109809875488,1080,0.034423828125,0.0003,168.7890483736992,0.0056715477
272,655,95.82850751000002,821.74,557056,849,39.11280822753906,0.8904606178402901,-2.880096670240164,-0.002280846952999127,0.2,1.0272464752197266,1084,0.01123046875,0.0003,139.59396243095398,0.0034876382
273,657,97.28533951000001,828.34,559104,849,4.864535808563232,0.9841036181896925,-2.8877296913415194,-0.0015478624927709461,0.2,1.039795160293579,1088,0.09619140625,0.0003,10.797763478010893,0.008582905
274,660,97.05343076,817.67,561152,849,9.360365867614746,0.8575338870286942,-2.9016937743872404,-0.0045348352014116244,0.2,1.0378327369689941,1092,0.06689453125,0.0003,69.45159254223108,0.007759167
275,662,97.09211927999999,817.67,563200,849,46.072086334228516,0.8362091034650803,-2.898317079991102,-0.0020639281219700933,0.2,1.0368798971176147,1096,0.0538330078125,0.0003,178.89625990390778,0.0045036785
276,665,93.81534372999998,804.22,565248,849,4.552733421325684,0.9664017260074615,-2.90143502317369,-0.0011163793587911641,0.2,1.040369987487793,1100,0.0545654296875,0.0003,29.25895845144987,0.0047904598
277,667,95.55065563,810.66,567296,850,53.7981071472168,0.7389141023159027,-2.9034077152609825,-9.204810339724645e-05,0.2,1.0402027368545532,1104,0.0015869140625,0.0003,274.8364137560129,0.00083412154
278,669,90.07378898,807.0,569344,850,3.2541606426239014,0.9637829512357712,-2.904676968231797,-0.003888307365741639,0.2,1.0381531715393066,1108,0.053955078125,0.0003,17.485074868425727,0.0073247747
279,672,89.70713458000002,777.67,571392,850,99.8204574584961,0.752671018242836,-2.8999737799167633,8.358238483197056e-05,0.2,1.0389087200164795,1112,0.005615234375,0.0003,467.18558526039124,0.0015297518
280,674,89.26193937,777.67,573440,850,208.05551147460938,0.6343601047992706,-2.902171803638339,-0.002149022646335652,0.2,1.0390920639038086,1116,0.0208740234375,0.0003,483.46853017807007,0.004418512
281,676,86.19034092999999,768.23,575488,850,10.746328353881836,0.7395316362380981,-2.902378348633647,-0.0009884723658615258,0.2,1.038793921470642,1120,0.010009765625,0.0003,84.83883546292782,0.003676108
282,679,85.22519240000001,773.34,577536,850,107.70299530029297,0.7341613471508026,-2.901479883119464,-0.0011405666473365272,0.2,1.0374822616577148,1124,0.021240234375,0.0003,384.1517494916916,0.004847631
283,681,82.33730779,773.34,579584,850,5.464412689208984,0.9544866271317005,-2.9025236517190933,-0.0005076424204162322,0.2,1.0417356491088867,1128,0.04052734375,0.0003,18.22407488245517,0.0054454613
284,683,82.77932249000001,772.47,581632,850,72.98760223388672,0.844499796628952,-2.907986329868436,-0.0006557077504112385,0.2,1.0415018796920776,1132,0.042724609375,0.0003,132.43166030198336,0.00238598
285,686,83.80744136999999,768.19,583680,850,15.309826850891113,0.924301490187645,-2.910588702186942,-0.0012023585477436427,0.2,1.045494556427002,1136,0.01708984375,0.0003,58.427867248654366,0.0031696716
286,688,80.94235062000001,751.88,585728,850,64.26769256591797,0.7298663556575775,-2.9161946456879377,-0.0003147621682728641,0.2,1.045636773109436,1140,0.0333251953125,0.0003,160.77930161356926,0.0036232686
287,690,82.87182003,757.23,587776,850,19.78830337524414,0.8149022608995438,-2.917143866419792,-0.0014560227464244235,0.2,1.0465419292449951,1144,0.0174560546875,0.0003,183.76120123267174,0.0036534742
288,693,82.89085639999999,759.21,589824,850,14.80472183227539,0.9309935867786407,-2.919260013848543,0.00013858634702046402,0.2,1.0507609844207764,1148,0.03515625,0.0003,61.09958428889513,0.007178654
289,695,83.41342528,759.21,591872,850,0.7057408094406128,0.9533640556037426,-2.9231845550239086,-0.00010943725646939129,0.2,1.0484535694122314,1152,0.0465087890625,0.0003,15.38417050614953,0.005420821
290,697,86.10194138000001,763.84,593920,850,39.11125564575195,0.9258657246828079,-2.920021530240774,-0.00492838456921163,0.2,1.0480419397354126,1156,0.09228515625,0.0003,48.99917512759566,0.011909841
291,700,87.61608853,752.63,595968,851,4.6164398193359375,0.9542981870472431,-2.915771944448352,-0.003236773632124823,0.2,1.0432332754135132,1160,0.115966796875,0.0003,58.22821559384465,0.0073502907
292,702,89.99121839999998,760.35,598016,851,234.55014038085938,0.8720424324274063,-2.914729341864586,-0.0012340410321485251,0.2,1.0436903238296509,1164,0.0501708984375,0.0003,202.51233419775963,0.0056355316
293,705,91.56735866999998,767.33,600064,851,2.0514280796051025,0.9918624106794596,-2.9226721953600645,-5.274660361465067e-05,0.2,1.0532047748565674,1168,0.0589599609375,0.0003,5.881833327934146,0.00714939
294,707,89.12331334000001,766.61,602112,851,3.1074297428131104,0.9774505514651537,-2.934541530907154,-0.003374930360223516,0.2,1.0541150569915771,1172,0.0643310546875,0.0003,8.111046023666859,0.0071213813
295,709,92.3918924,773.56,604160,851,13.490128517150879,0.9490542858839035,-2.935205267742276,-0.0037335003707994474,0.2,1.0527678728103638,1176,0.0439453125,0.0003,66.5634911134839,0.007238101
296,712,95.62413149999999,775.11,606208,851,3.9607675075531006,0.9472037106752396,-2.9340231474488974,-0.001657185042859055,0.2,1.053917407989502,1180,0.0557861328125,0.0003,21.821890553459525,0.006193557
297,714,93.51147261999996,769.42,608256,851,8.722088813781738,0.9814814645797014,-2.9401636086404324,-0.0006227864432730712,0.2,1.0576272010803223,1184,0.0474853515625,0.0003,10.511683881282806,0.0035406486
298,716,93.84121469,769.42,610304,851,59.573829650878906,0.834403470158577,-2.9415049757808447,-0.0050053188133460935,0.2,1.0549174547195435,1188,0.039306640625,0.0003,140.1221580579877,0.006269111
299,719,94.55233724000001,769.42,612352,851,7.602748394012451,0.9577764309942722,-2.93785248324275,-0.0009562075847497908,0.2,1.0553621053695679,1192,0.0792236328125,0.0003,25.73843639343977,0.009490138
300,721,96.51942372000002,779.42,614400,851,3.1381027698516846,0.9801430907100439,-2.9430374167859554,-0.0014765967571293004,0.2,1.062373399734497,1196,0.0284423828125,0.0003,11.709556745365262,0.00451657
301,723,97.55264614,779.07,616448,851,12.605836868286133,0.8849764168262482,-2.948757180944085,-0.00028764461967512034,0.2,1.061067819595337,1200,0.0435791015625,0.0003,110.77079747617245,0.0050854026
302,726,94.83034525,777.93,618496,851,16.66223907470703,0.8989725336432457,-2.947749935090542,-0.0001244144150405191,0.2,1.0642579793930054,1204,0.012939453125,0.0003,85.13938446342945,0.0031214422
303,728,95.59013129999998,777.93,620544,851,133.9938507080078,0.7882150262594223,-2.953384604305029,-0.001440485011698911,0.2,1.06544828414917,1208,0.02001953125,0.0003,163.14657939970493,0.0033514346
304,730,95.68669363999999,778.43,622592,851,4.53162956237793,0.9914074474945664,-2.960570925846696,-0.0016103207417472731,0.2,1.0738638639450073,1212,0.0633544921875,0.0003,6.873704944271594,0.00496978
305,733,95.83575864000001,778.43,624640,851,122.91304016113281,0.8779281601309776,-2.9667946603149176,-0.0010070628723042319,0.2,1.0710259675979614,1216,0.0072021484375,0.0003,131.222329095006,0.0032416005
306,735,96.51402777999998,778.43,626688,852,1.8024250268936157,0.9938735566101968,-2.9503844045102596,-0.0017862020285974722,0.2,1.0581248998641968,1220,0.060546875,0.0003,6.168321623466909,0.006947072
307,737,95.55271760000001,770.49,628736,852,3.00369930267334,0.9842092152684927,-2.940033871680498,-0.0029725031927227974,0.2,1.0577070713043213,1224,0.0147705078125,0.0003,10.292763968929648,0.0015220375
308,740,97.34469421000001,778.51,630784,852,38.27953338623047,0.9219138920307159,-2.9369553104043007,-0.003135518531053094,0.2,1.0568947792053223,1228,0.0150146484375,0.0003,85.78689764812589,0.0046216054
309,742,98.94237027000003,771.14,632832,852,6.475129127502441,0.9549510180950165,-2.941307159140706,-0.0009580645491951145,0.2,1.0614670515060425,1232,0.034912109375,0.0003,22.529381677508354,0.0030299688
310,744,98.65523746000001,763.23,634880,852,98.17105865478516,0.7666087001562119,-2.945436306297779,-0.0007158293483371381,0.2,1.06046724319458,1236,0.04931640625,0.0003,269.69609531760216,0.0077961665
311,747,98.17076963,765.96,636928,852,5.177413463592529,0.9350724816322327,-2.941182002425194,-0.004655172890124959,0.2,1.0572326183319092,1240,0.0205078125,0.0003,59.506487522274256,0.0032629385
312,749,99.26437425999998,773.9,638976,852,1.842097520828247,0.9884202415123582,-2.9409827701747417,0.0005997951484459918,0.2,1.0647838115692139,1244,0.0499267578125,0.0003,7.3082011472433805,0.0038723366
313,751,99.77981789999998,773.9,641024,852,5.22606086730957,0.9900127947330475,-2.9526638127863407,-0.002109705503244186,0.2,1.066771149635315,1248,0.065673828125,0.0003,8.883470580913126,0.0052977367
314,754,102.71448744000001,787.35,643072,852,2.9776227474212646,0.9905287595465779,-2.9557457379996777,-0.0020470665949687827,0.2,1.068987250328064,1252,0.04443359375,0.0003,6.577965309843421,0.0062798727
315,756,103.21882623000002,787.35,645120,852,6.400440216064453,0.9721423722803593,-2.9584099296480417,-0.0033872972380777355,0.2,1.0681707859039307,1256,0.0726318359375,0.0003,15.88137804530561,0.005304305
316,759,104.19916358,787.6,647168,852,2.3465070724487305,0.9880834612995386,-2.9582382682710886,-0.0017842902198026422,0.2,1.0664725303649902,1260,0.052490234375,0.0003,5.095190959982574,0.0060098153
317,761,106.36655073999998,795.46,649216,852,17.175750732421875,0.9061587005853653,-2.9542913418263197,-0.0027298880886519328,0.2,1.0638365745544434,1264,0.0924072265625,0.0003,69.12433618493378,0.005456911
318,763,107.63183318000002,808.81,651264,852,5.135037899017334,0.9843607600778341,-2.9509027786552906,-0.000512753442308167,0.2,1.0638172626495361,1268,0.01025390625,0.0003,10.773762382566929,0.002708124
319,766,110.33797525000001,825.01,653312,852,1.9602384567260742,0.9830058831721544,-2.949906874448061,-0.0021101095608173637,0.2,1.0622467994689941,1272,0.0242919921875,0.0003,10.155757398344576,0.003915628
320,768,110.90742946999998,825.62,655360,852,2.960737705230713,0.9934131852351129,-2.948195518925786,-0.0028362712255329825,0.2,1.06328547000885,1276,0.0458984375,0.0003,5.938705974956974,0.008119099
321,770,113.17782832,833.29,657408,852,111.30757904052734,0.8576360493898392,-2.948779121041298,-0.0005384833948482992,0.2,1.0616153478622437,1280,0.0400390625,0.0003,195.064156986773,0.00448702
322,773,113.61545905999999,841.0,659456,853,1.312635898590088,0.9736408572643995,-2.948439385741949,-0.0026994611835107207,0.2,1.0623500347137451,1284,0.0263671875,0.0003,19.737214034423232,0.0043888018
323,775,116.14940114000001,848.42,661504,853,4.098588466644287,0.9884533481672406,-2.9452235624194145,-0.004541043752396945,0.2,1.0574393272399902,1288,0.0946044921875,0.0003,9.408289648592472,0.0075030406
324,777,116.18908491,848.42,663552,853,1.3668264150619507,0.9905661884695292,-2.93437385186553,-0.003132073314191075,0.2,1.0526269674301147,1292,0.0440673828125,0.0003,6.244906237348914,0.004050805
325,780,117.62242022000001,855.37,665600,853,5.020940780639648,0.9615072458982468,-2.932222055271268,0.0014756599957763683,0.2,1.0543795824050903,1296,0.0618896484375,0.0003,15.764772295951843,0.0049892114
326,782,118.11907521,855.37,667648,853,2.900236129760742,0.9853332871571183,-2.933919372037053,-0.001924793923535617,0.2,1.0535756349563599,1300,0.04150390625,0.0003,8.938753804191947,0.00612688
327,784,117.87007247999998,860.02,669696,853,0.6063053607940674,0.9962032509502023,-2.927195867523551,0.0014306402445072308,0.2,1.0495768785476685,1304,0.0909423828125,0.0003,2.680016178637743,0.009338383
328,787,118.79642163000003,859.78,671744,853,245.7696990966797,0.865377813577652,-2.923779744654894,-0.00400364358756633,0.2,1.0491989850997925,1308,0.13037109375,0.0003,183.7112661972642,0.0039090514
329,789,121.47356806000002,875.92,673792,853,108.76146697998047,0.8864516913890839,-2.9234148375689983,-0.00018781483231578022,0.2,1.0487697124481201,1312,0.0025634765625,0.0003,99.0573735460639,0.0020668004
330,791,121.93373753999998,875.92,675840,853,6.390935897827148,0.9890028545632958,-2.9200295973569155,-0.003926218199922005,0.2,1.0451891422271729,1316,0.044677734375,0.0003,9.82231771480292,0.0061752927
331,794,121.59459551,875.92,677888,853,4.048730373382568,0.9704356230795383,-2.914390979334712,-0.002114419075951446,0.2,1.0441789627075195,1320,0.046142578125,0.0003,17.68988475203514,0.0034895875
332,796,122.40187924000001,876.95,679936,853,1.1062325239181519,0.9926423723809421,-2.9166300259530544,0.0012638772204809356,0.2,1.0513336658477783,1324,0.1221923828125,0.0003,6.127033032476902,0.018864185
333,798,122.78502016000002,876.95,681984,853,71.74067687988281,0.9087478071451187,-2.9244530387222767,-0.001960505761417153,0.2,1.0510952472686768,1328,0.0205078125,0.0003,111.31443422287703,0.003813197
334,801,121.55090106000003,880.02,684032,853,4.992417335510254,0.9862062688916922,-2.924796126782894,-0.0011753215567296138,0.2,1.0515681505203247,1332,0.022705078125,0.0003,9.645823745056987,0.003711216
335,803,124.11625343,881.71,686080,853,16.153230667114258,0.9457694217562675,-2.9285377487540245,-0.0019709212792804465,0.2,1.0542802810668945,1336,0.03662109375,0.0003,57.64629388600588,0.003575225
336,805,123.33828068999999,873.25,688128,853,32.08405685424805,0.8355770856142044,-2.9315633792430162,-0.0012646599716390483,0.2,1.0558260679244995,1340,0.0328369140625,0.0003,102.13001847267151,0.0063662077
337,808,124.37907390999997,872.4,690176,853,13.504751205444336,0.9224526211619377,-2.9339110665023327,0.0004407099750096677,0.2,1.0566835403442383,1344,0.0308837890625,0.0003,79.44976594299078,0.0035236385
338,810,123.34982795999998,864.21,692224,854,2.9665615558624268,0.9397436380386353,-2.9347046427428722,-0.005530974140128819,0.2,1.057084321975708,1348,0.0364990234375,0.0003,61.70260691642761,0.008374833
339,812,123.67554865,861.63,694272,854,56.10955810546875,0.9482541494071484,-2.936232939362526,-0.002759734854407725,0.2,1.0593962669372559,1352,0.0191650390625,0.0003,54.12584667466581,0.0046881875
340,815,123.62455006,861.63,696320,854,58.38668441772461,0.9433937631547451,-2.9361523501574993,-0.003695094641443575,0.2,1.0546725988388062,1356,0.0157470703125,0.0003,71.80260788276792,0.003694471
341,817,120.64119233,849.6,698368,854,7.759943962097168,0.9257345795631409,-2.9308621045202017,-0.0003223809017072199,0.2,1.0579534769058228,1360,0.0244140625,0.0003,14.564206467941403,0.0028154333
342,819,120.63694646999998,849.6,700416,854,53.5794677734375,0.9121273085474968,-2.9376541040837765,-0.0016904576714296127,0.2,1.0599044561386108,1364,0.004150390625,0.0003,137.45092369616032,0.001927942
343,822,121.73139776,847.84,702464,854,2.6650407314300537,0.9896821212023497,-2.9416321106255054,-0.001442071246856358,0.2,1.0621635913848877,1368,0.0478515625,0.0003,5.84433413669467,0.0044684783
344,824,122.50934312,840.54,704512,854,80.43340301513672,0.8316183090209961,-2.940047023817897,-0.003979477698521805,0.2,1.0596458911895752,1372,0.0521240234375,0.0003,167.50411226600409,0.0070840875
345,826,122.81204178,840.54,706560,854,116.20023345947266,0.7831213474273682,-2.9376704171299934,0.00012589169637067243,0.2,1.0590379238128662,1376,0.0010986328125,0.0003,192.34640004858375,0.0013314809
346,829,124.91484596999999,846.49,708608,854,1.2004865407943726,0.9900492373853922,-2.940888646990061,0.0012080296910426114,0.2,1.0623183250427246,1380,0.056640625,0.0003,6.318142321426421,0.0073257824
347,831,125.49349663999999,846.49,710656,854,0.9132142663002014,0.9699214566498995,-2.946361631155014,-0.00028439739617169835,0.2,1.064723014831543,1384,0.067138671875,0.0003,10.47472368273884,0.0076300497
348,834,125.50014022,846.49,712704,854,3.4693617820739746,0.977318411692977,-2.9470820855349302,0.0006477040515164845,0.2,1.0620402097702026,1388,0.0572509765625,0.0003,12.156026480719447,0.007601618
349,836,124.87676028000001,846.16,714752,854,1.5128551721572876,0.9887132439762354,-2.9435431603342295,0.0008961886778706685,0.2,1.059112548828125,1392,0.079833984375,0.0003,5.011864782311022,0.010661915
350,838,124.24335995,846.16,716800,854,4.1805195808410645,0.8908378630876541,-2.936804924160242,0.00015557932965748478,0.2,1.0570906400680542,1396,0.014404296875,0.0003,109.60879567824304,0.0025511582
351,841,124.28767794,860.91,718848,854,0.5639511942863464,0.9954924969933927,-2.9433698020875454,-0.000698340749295312,0.2,1.0642367601394653,1400,0.053466796875,0.0003,3.618221267592162,0.005144003
352,843,123.247917,837.79,720896,854,1.0513583421707153,0.9930730857886374,-2.9552958626300097,-0.0006701731435896363,0.2,1.0739574432373047,1404,0.068115234375,0.0003,6.219528341665864,0.0041642413
353,845,122.35575575000001,829.66,722944,854,326.0116271972656,0.7266234457492828,-2.967143414542079,-0.0006509336853923742,0.2,1.0737009048461914,1408,0.0006103515625,0.0003,533.4303464889526,0.0008783761
354,848,123.05431631000002,829.66,724992,854,7.732918739318848,0.9415066875517368,-2.9646737705916166,-0.0025560285612300504,0.2,1.071986198425293,1412,0.0098876953125,0.0003,67.728230567649,0.003002062
355,850,123.98681989999999,829.66,727040,854,5.766085147857666,0.9117933288216591,-2.964788343757391,-0.0018329069862375036,0.2,1.0746028423309326,1416,0.0340576171875,0.0003,33.147523898631334,0.0058691837
356,852,124.21362341999999,829.66,729088,854,2.0520427227020264,0.967890627682209,-2.96671275049448,-0.0008283254719572142,0.2,1.0702711343765259,1420,0.01220703125,0.0003,14.627175389789045,0.0024692945
357,855,123.43492084999998,821.89,731136,855,2.847342014312744,0.9859929131343961,-2.957571927458048,-0.00047866326349321753,0.2,1.0709766149520874,1424,0.083740234375,0.0003,8.674732508137822,0.010442745
358,857,122.84959990000002,813.87,733184,855,108.49000549316406,0.9056946784257889,-2.958827368915081,-0.004056603509525303,0.2,1.069936990737915,1428,0.0787353515625,0.0003,132.9073644950986,0.0057247393
359,859,122.91116052,813.87,735232,855,13.61236572265625,0.9777101669460535,-2.9561512023210526,-0.00516502897880855,0.2,1.067755937576294,1432,0.0479736328125,0.0003,19.95022560004145,0.006324227
360,862,124.45147079999998,821.94,737280,855,2.2151269912719727,0.9946917602792382,-2.9541397765278816,0.0002842332214640919,0.2,1.0677523612976074,1436,0.105712890625,0.0003,4.854648455511779,0.008757386
361,864,123.31215023,827.27,739328,855,0.7440478801727295,0.9955214848741889,-2.9687419906258583,0.0005617476417683065,0.2,1.0822231769561768,1440,0.0723876953125,0.0003,2.6103339823894203,0.0075171893
362,866,123.21631930999997,827.27,741376,855,0.413589745759964,0.9965607291087508,-2.9895478822290897,-0.0033120123189291917,0.2,1.0906633138656616,1444,0.111328125,0.0003,2.90577497985214,0.0069659837
363,869,124.05933579,827.27,743424,855,1.1504677534103394,0.9936251398175955,-2.9971784744411707,-0.0013955625763628632,0.2,1.0881530046463013,1448,0.03564453125,0.0003,5.707163519226015,0.004937942
364,871,124.19609766000002,827.27,745472,855,1.831352949142456,0.9705741479992867,-2.991521952673793,-0.0013388453480729368,0.2,1.0854566097259521,1452,0.0347900390625,0.0003,14.209619287401438,0.0049415324
365,873,124.12179705,827.27,747520,855,0.8429616689682007,0.9950056644156575,-2.9893087204545736,-0.0007366683094005566,0.2,1.0871798992156982,1456,0.0218505859375,0.0003,3.86905952449888,0.003040754
366,876,124.32034484,827.27,749568,855,3.3002941608428955,0.9944833526387811,-2.993414204567671,-0.00125863710854901,0.2,1.0894851684570312,1460,0.0582275390625,0.0003,5.741223837714642,0.0059672906
367,878,124.43886188,827.27,751616,855,0.8100205063819885,0.9928922415710986,-2.991806071251631,-0.0013505939787137322,0.2,1.0834450721740723,1464,0.0517578125,0.0003,4.257594438269734,0.0051958314
368,880,125.04751912000002,835.03,753664,855,1.2213876247406006,0.9919305630028248,-2.9817045722156763,-0.002009567348068231,0.2,1.080639123916626,1468,0.0440673828125,0.0003,6.283561775460839,0.0040436843
369,883,126.3310273,843.37,755712,855,2.044098377227783,0.9940169928595424,-2.978210363537073,-0.0020239303485141136,0.2,1.0828132629394531,1472,0.091796875,0.0003,4.899560807272792,0.0075225895
