time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/approx_kl,train/value_loss,train/std,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss
139,627,89.73422255999999,552.14,453,284672,0.0059969984,65.28713865764439,0.5488377213478088,1380,7.040505409240723,0.8518376052379608,0.2,0.0003,0.0603515625,-0.0022239269579586106,-1.6431858599185944
140,627,88.65394395999999,557.69,456,286720,0.0101771895,9.861917822109536,0.5531672239303589,1390,4.010614395141602,0.9461524933576584,0.2,0.0003,0.135009765625,-0.0011073286303144414,-1.6405970010906459
141,627,88.36347672,556.5,460,288768,0.005841183,68.31280011087657,0.5572623014450073,1400,96.2221908569336,0.8038258254528046,0.2,0.0003,0.039013671875,-0.005297133135172771,-1.659988783672452
142,627,89.74912285,534.84,463,290816,0.010897174,14.676535797305405,0.5537137985229492,1410,1.8135665655136108,0.951236218214035,0.2,0.0003,0.104150390625,-0.003873007637594128,-1.6594656713306903
143,627,91.89473563,542.96,466,292864,0.004172355,180.1394607424736,0.5526589155197144,1420,63.570068359375,0.6581776142120361,0.2,0.0003,0.029345703125,-0.0050927607153425924,-1.6525865335017442
144,627,89.39885569,541.17,470,294912,0.011733204,18.340542992856353,0.5622328519821167,1430,1.9546765089035034,0.9287845641374588,0.2,0.0003,0.109375,-0.005311317714949837,-1.6670987874269485
145,627,95.06356410000001,563.94,473,296960,0.0044007534,105.8533180333674,0.5620471239089966,1440,76.31876373291016,0.7274012267589569,0.2,0.0003,0.056787109375,-0.0004124765597225633,-1.6848277378827334
146,627,96.86953286000002,568.94,476,299008,0.009340954,0.5198284760117531,0.5599020719528198,1450,0.16106516122817993,0.9980841581709683,0.2,0.0003,0.18017578125,0.000739174860791536,-1.6763485807925462
147,627,97.62705826999999,568.44,479,301056,0.005106519,71.70623559355735,0.5605096817016602,1460,9.499784469604492,0.8601328134536743,0.2,0.0003,0.092822265625,-0.006401193904457614,-1.6766682382673026
148,627,95.81552366,576.16,483,303104,0.0050946213,29.141175328940154,0.5555436611175537,1470,2.9910476207733154,0.8273842930793762,0.2,0.0003,0.069091796875,-0.0048838429800525775,-1.6707495033740998
149,627,95.31587873000001,575.87,486,305152,0.0054289214,10.997527109645308,0.5522501468658447,1480,0.9097161293029785,0.9241343662142754,0.2,0.0003,0.051416015625,-0.0015811956705874763,-1.6536729488521815
150,627,96.3258425,577.7,489,307200,0.0067315884,37.70890869237483,0.5474351048469543,1490,1.4152555465698242,0.926026001572609,0.2,0.0003,0.039990234375,-0.0011934875779843423,-1.6400974374264479
151,627,95.76640397000001,582.14,492,309248,0.007138584,72.28671390675008,0.5454784631729126,1500,2.0354409217834473,0.8696638494729996,0.2,0.0003,0.0734375,-0.0023253735809703356,-1.6263037361204624
152,627,99.43928290000002,599.03,496,311296,0.0070903627,46.680784811079505,0.5442066192626953,1510,3.6601803302764893,0.7720834016799927,0.2,0.0003,0.0478515625,-0.003988537519762758,-1.6217662189155817
153,627,99.32475172999997,599.31,499,313344,0.007147778,2.552158326329663,0.5297389030456543,1520,0.5892588496208191,0.9838320780545473,0.2,0.0003,0.091455078125,-0.002991249313345179,-1.5906676467508079
154,627,101.17181274999999,594.2,502,315392,0.007080175,48.09520865082741,0.5279742479324341,1530,39.19805145263672,0.8720802217721939,0.2,0.0003,0.056689453125,-0.0037580471987894272,-1.5620437134057283
155,627,97.40004963,606.37,506,317440,0.009006554,24.31071056947112,0.5181056261062622,1540,1.972342848777771,0.926612064242363,0.2,0.0003,0.081494140625,-0.001713935764564667,-1.5413741532713174
156,627,99.18514547,614.91,509,319488,0.00581841,47.41740349587053,0.5145469903945923,1550,43.16551208496094,0.8653017729520798,0.2,0.0003,0.0740234375,-0.004516725279245293,-1.5150872871279717
157,627,105.06043975,624.09,512,321536,0.005975708,2.8141229460015893,0.5112025737762451,1560,0.1368860900402069,0.9419689252972603,0.2,0.0003,0.09130859375,8.780290954746306e-06,-1.5014898072928191
158,627,104.39863023,631.48,515,323584,0.0028244525,57.679965613037346,0.5077717900276184,1570,19.565885543823242,0.8577512502670288,0.2,0.0003,0.084033203125,-0.001734983114147326,-1.48810449950397
159,627,104.63122791000004,636.83,519,325632,0.0068457755,1.2371403883211314,0.49298399686813354,1580,0.028683185577392578,0.9889636300504208,0.2,0.0003,0.058837890625,-0.0018932215258246287,-1.4493477366864682
160,627,105.82477184999999,651.39,522,327680,0.0050011817,19.89664229778573,0.48863619565963745,1590,26.435396194458008,0.924100898206234,0.2,0.0003,0.06689453125,-0.0029650986471096985,-1.413531905412674
161,627,106.82315836,641.19,525,329728,0.011065245,50.610764398984614,0.4884723722934723,1600,0.9898709654808044,0.7595011442899704,0.2,0.0003,0.069482421875,-0.002078658080426976,-1.403433408588171
162,627,111.28583125999998,638.13,528,331776,0.007895317,69.92771304994821,0.4875418543815613,1610,9.047880172729492,0.8410882204771042,0.2,0.0003,0.08779296875,-0.002924515635095304,-1.4016453456133604
163,627,116.13697032999997,640.5,532,333824,0.0034827753,135.6692401766777,0.4885559678077698,1620,66.86170959472656,0.6928188800811768,0.2,0.0003,0.023876953125,-0.0036827500051003883,-1.4013514537364244
164,627,119.40158227000002,641.26,535,335872,0.0078496905,61.977752939611676,0.4857029318809509,1630,5.78220796585083,0.8015499114990234,0.2,0.0003,0.05693359375,-0.0021693739159672986,-1.398856833577156
165,627,120.46343266,634.79,538,337920,0.009854967,34.58930339831859,0.48053988814353943,1640,1.8627885580062866,0.9127287641167641,0.2,0.0003,0.1056640625,-0.00042354803590569643,-1.3813458245247603
166,627,125.21564835,635.81,541,339968,0.00587813,139.7771858215332,0.4800417423248291,1650,99.44549560546875,0.6549201011657715,0.2,0.0003,0.036767578125,-0.0014424016095290425,-1.3705904748290778
167,627,124.19110570999999,633.75,545,342016,0.0047154324,98.42320984899997,0.477967232465744,1660,8.66959285736084,0.752749502658844,0.2,0.0003,0.06103515625,-0.0017345045343972743,-1.365649861469865
168,627,126.40661119999999,637.41,548,344064,0.0059088273,43.46204350460321,0.4730192720890045,1670,49.71213912963867,0.8838497772812843,0.2,0.0003,0.098779296875,-0.00141375718449126,-1.348670155182481
169,627,130.0301356,631.16,551,346112,0.009884395,66.84101168215275,0.47063857316970825,1680,27.819847106933594,0.8365133106708527,0.2,0.0003,0.1076171875,-0.008000376036216039,-1.334936798736453
170,627,131.40760443,639.68,555,348160,0.012093222,31.213555063307286,0.474470317363739,1690,33.3448486328125,0.9207478538155556,0.2,0.0003,0.153564453125,-0.000845147980726324,-1.3365075137466191
171,627,133.85884198,641.09,558,350208,0.008320013,2.080214404780418,0.4653521180152893,1700,0.3600233793258667,0.9719712045043707,0.2,0.0003,0.114990234375,-8.99103921256028e-05,-1.3239872373640538
172,627,135.37227986999997,639.11,561,352256,0.0075432328,14.465551593527199,0.4649418592453003,1710,0.859173059463501,0.9471693262457848,0.2,0.0003,0.069970703125,-0.002370679588057101,-1.3085340820252895
173,627,135.42587366,638.58,564,354304,0.0054094857,47.40476161725819,0.46126589179039,1720,1.4426804780960083,0.8104322701692581,0.2,0.0003,0.081982421875,-0.0018450046205543912,-1.2986191894859076
174,627,138.70563253,630.27,568,356352,0.0060434714,149.0179704338312,0.462921679019928,1730,35.71974563598633,0.75691357254982,0.2,0.0003,0.041064453125,-0.0035786922675470124,-1.2933844074606895
175,627,141.10727228,642.06,571,358400,0.006310158,123.72052855342626,0.4616243839263916,1740,9.867376327514648,0.7751649767160416,0.2,0.0003,0.061279296875,-0.002133010789839318,-1.2948767203837632
176,627,138.71805157999998,634.07,574,360448,0.008941701,60.05894270688295,0.45986342430114746,1750,10.033089637756348,0.7256691455841064,0.2,0.0003,0.073876953125,-0.0022744988127669785,-1.2877214565873145
177,627,141.78803487000002,618.32,578,362496,0.0057817847,67.44653523992747,0.4638046622276306,1760,29.84081268310547,0.7486335635185242,0.2,0.0003,0.069482421875,-0.00681062399307848,-1.292302406206727
178,627,142.28976576000002,624.68,581,364544,0.008433892,147.66658744663,0.4619530141353607,1770,56.79158401489258,0.6320900619029999,0.2,0.0003,0.053369140625,-0.005566770065706805,-1.2956219237297772
179,627,142.75172448,630.4,584,366592,0.009126352,31.51312880907208,0.46437230706214905,1780,0.4829776883125305,0.9012727215886116,0.2,0.0003,0.1095703125,0.0001686166404397227,-1.3009892277419568
180,627,142.53103564,630.4,587,368640,0.010096919,38.31386054335162,0.4645531177520752,1790,0.41606253385543823,0.8602199703454971,0.2,0.0003,0.083203125,-0.0020252577582141385,-1.3001755338162184
181,627,142.43259063000002,635.29,591,370688,0.021218322,7.503387504583225,0.4559895992279053,1800,0.6208375096321106,0.9480690285563469,0.2,0.0003,0.125390625,-0.0022591281434870326,-1.2867371205240488
182,627,143.08690462,637.25,594,372736,0.00890057,50.72614776790142,0.45367032289505005,1810,50.245941162109375,0.8389828950166702,0.2,0.0003,0.071435546875,0.00010317621745343785,-1.2633244946599007
183,627,143.01704559,630.57,597,374784,0.006191472,67.68152440041304,0.45136910676956177,1820,6.083683013916016,0.8986486122012138,0.2,0.0003,0.059814453125,-0.003183974373678211,-1.251485113054514
184,627,144.89389240999998,602.46,600,376832,0.0052616447,76.88031858503818,0.45273467898368835,1830,10.710160255432129,0.7891223281621933,0.2,0.0003,0.045751953125,-0.0017929903275216929,-1.2495219878852368
185,627,145.06292924,595.25,604,378880,0.005971739,139.14521371722222,0.45132458209991455,1840,78.91180419921875,0.8002609610557556,0.2,0.0003,0.075439453125,-0.005119113434557221,-1.2484594073146582
186,627,147.63753000000003,592.19,607,380928,0.0072985073,38.621271149069074,0.4493798613548279,1850,33.184181213378906,0.9145641699433327,0.2,0.0003,0.075830078125,-0.0023217712965561076,-1.2399158801883459
187,627,143.45466208,576.92,610,382976,0.005972799,101.55147707164288,0.44648024439811707,1860,15.41734790802002,0.7504115253686905,0.2,0.0003,0.037451171875,-0.0019024574299692175,-1.228700279816985
188,627,144.87964879,562.23,613,385024,0.008557464,59.50642617344856,0.44508570432662964,1870,8.776433944702148,0.9103807732462883,0.2,0.0003,0.083056640625,-0.0025305033632321283,-1.2192756876349449
189,627,140.62479685999998,554.38,616,387072,0.008385083,80.1688609957695,0.44312843680381775,1880,19.56962776184082,0.917242705821991,0.2,0.0003,0.109375,-0.005626991506142076,-1.2112041033804417
190,627,137.0084098,558.33,620,389120,0.0076972684,124.37741234004497,0.4431493282318115,1890,56.81919479370117,0.622404009103775,0.2,0.0003,0.0716796875,-0.0031783149133843835,-1.204855416715145
191,627,135.56578944000003,549.7,623,391168,0.009137806,15.923027853854,0.4427115321159363,1900,10.516392707824707,0.9512638561427593,0.2,0.0003,0.10224609375,-0.00039464376168325544,-1.2042003061622382
192,627,135.08757177,557.68,626,393216,0.0071725827,83.89441699236632,0.43750816583633423,1910,11.69501781463623,0.862782210111618,0.2,0.0003,0.082861328125,-0.0028423704352462664,-1.1919370334595443
193,627,135.42303241,546.67,630,395264,0.01103083,34.07375120725483,0.4358581304550171,1920,12.71917724609375,0.8940422087907791,0.2,0.0003,0.12841796875,0.0020879872230580077,-1.1723170846700668
194,627,138.15437719,545.56,633,397312,0.0051840283,247.07843030691146,0.4345376193523407,1930,95.70790100097656,0.7090539336204529,0.2,0.0003,0.02763671875,-0.0012414172597345896,-1.1680506195873022
195,627,136.35967839999998,510.18,636,399360,0.008843746,74.89331360161304,0.43039482831954956,1940,29.735477447509766,0.7603440284729004,0.2,0.0003,0.070263671875,-0.005250265242648311,-1.1568817853927613
196,627,132.61947167000002,504.35,639,401408,0.0058273543,180.02309398651124,0.42969322204589844,1950,28.044185638427734,0.722368448972702,0.2,0.0003,0.05859375,-0.005948941925453255,-1.1430900659412147
197,627,132.62858664,511.39,643,403456,0.005925297,114.29227261096239,0.42288148403167725,1960,45.647056579589844,0.8468548208475113,0.2,0.0003,0.06240234375,-0.002595222835952882,-1.1279059059917926
198,627,133.35977796,520.32,646,405504,0.008512216,117.4400158882141,0.4242316782474518,1970,96.62349700927734,0.5334320962429047,0.2,0.0003,0.08740234375,-0.00011797139886766672,-1.1094328731298446
199,627,136.0449267,513.77,649,407552,0.009056154,147.3065680682659,0.4234280586242676,1980,90.66568756103516,0.7878201603889465,0.2,0.0003,0.10654296875,-0.0066371371263812765,-1.1090660326182842
200,627,134.41221376000001,511.11,653,409600,0.0067447852,113.5166604667902,0.41982215642929077,1990,10.751629829406738,0.7657638490200043,0.2,0.0003,0.084765625,-0.0014055157531402073,-1.0994535073637963
201,627,136.51293364,495.72,656,411648,0.007340418,110.44356242716313,0.421401709318161,2000,5.765627384185791,0.7570720613002777,0.2,0.0003,0.081298828125,-0.00011155220563523472,-1.0906687639653683
202,627,137.57861348,482.39,659,413696,0.0049770772,221.22935094833375,0.422038197517395,2010,54.336097717285156,0.7786422222852707,0.2,0.0003,0.058642578125,-0.002763978960865643,-1.0921141888946295
203,627,134.93204362,455.82,662,415744,0.011102015,100.08796895742417,0.422134667634964,2020,18.86742401123047,0.7319104075431824,0.2,0.0003,0.132470703125,-0.003545797229890013,-1.090158337727189
204,627,137.79232421999998,465.3,666,417792,0.0066782297,112.93054714798927,0.4179723262786865,2030,13.181869506835938,0.7870133072137833,0.2,0.0003,0.090869140625,-0.003360024532594252,-1.077864046394825
205,627,131.2082191,451.97,669,419840,0.010280693,33.405746987462045,0.4121031165122986,2040,14.103029251098633,0.7813970893621445,0.2,0.0003,0.11357421875,-0.001387487756437622,-1.0492409646511078
206,627,129.13562115,459.51,672,421888,0.017331924,123.25356240794062,0.41309380531311035,2050,18.28007698059082,0.7756213545799255,0.2,0.0003,0.1158203125,-0.001246304747473914,-1.034600893780589
207,627,126.1923506,455.76,675,423936,0.007737104,66.57206300348044,0.4101269245147705,2060,9.429015159606934,0.8842211663722992,0.2,0.0003,0.115234375,-0.0003605699697800446,-1.032279596477747
208,627,125.91117338,455.85,679,425984,0.01035198,20.231006066687407,0.4022269546985626,2070,2.4767563343048096,0.9091391414403915,0.2,0.0003,0.130126953125,-0.0018554647293058224,-1.0093413216993212
209,627,133.40437144999999,446.2,682,428032,0.0071726283,92.5778014600277,0.400787353515625,2080,54.862831115722656,0.7600955218076706,0.2,0.0003,0.110009765625,-0.002428624521417078,-0.980729453265667
210,627,130.70783354000002,461.04,685,430080,0.011250305,156.7093111038208,0.39967402815818787,2090,117.49932861328125,0.719857931137085,0.2,0.0003,0.101953125,-0.008202242691913853,-0.9757605222985148
211,627,130.86795077000002,460.91,688,432128,0.012128999,23.205889539420603,0.400002121925354,2100,21.934078216552734,0.8875729888677597,0.2,0.0003,0.105322265625,0.0010438872035592795,-0.9728791957721115
212,627,130.71742552,474.23,692,434176,0.022524567,32.52288508489728,0.40106603503227234,2110,3.304194927215576,0.7259435653686523,0.2,0.0003,0.18232421875,-0.0007757831437629648,-0.9782992107793689
213,627,137.02774399,458.68,695,436224,0.009861025,14.471353950444609,0.3979288935661316,2120,1.873163104057312,0.481060266494751,0.2,0.0003,0.12314453125,0.0012220877149957232,-0.9715663751587271
214,627,135.53415088,439.34,698,438272,0.0063680243,219.17236384153367,0.39814522862434387,2130,117.66778564453125,0.6429083943367004,0.2,0.0003,0.06806640625,-0.004038659455545712,-0.9620857018977403
215,627,137.13594307,447.4,701,440320,0.0054151844,218.34386145472527,0.39825138449668884,2140,65.57791137695312,0.6819833219051361,0.2,0.0003,0.037109375,-0.0019782876599492736,-0.963081344217062
216,627,132.30861448,446.73,705,442368,0.00657815,84.10312001556159,0.400196373462677,2150,7.663472652435303,0.7688252180814743,0.2,0.0003,0.074853515625,-0.0019673457914905156,-0.9680768338963389
217,627,132.57209047999996,441.8,708,444416,0.005807518,124.51514660716057,0.39903730154037476,2160,60.750736236572266,0.7263384461402893,0.2,0.0003,0.053662109375,-0.005165241548820631,-0.9705356156453491
218,627,135.46239541,444.48,711,446464,0.0042571328,209.16539258956908,0.3967021703720093,2170,89.20033264160156,0.7056879103183746,0.2,0.0003,0.040234375,-0.002666518752812408,-0.9579795001074671
219,627,142.88775284,439.0,714,448512,0.009112105,19.168809955194593,0.3946484923362732,2180,9.506111145019531,0.857565239071846,0.2,0.0003,0.116552734375,0.002573523715545889,-0.9463543448597193
220,627,140.20405143999997,426.67,718,450560,0.005453906,161.4653869509697,0.3956395387649536,2190,53.225711822509766,0.5972802937030792,0.2,0.0003,0.097900390625,0.00020129949843976646,-0.9387101039290429
221,627,139.65822194999998,422.09,721,452608,0.0053029284,156.11456940770148,0.39396464824676514,2200,76.90422058105469,0.7977731078863144,0.2,0.0003,0.061962890625,-0.007163412983936723,-0.9336707349866629
222,627,141.78249878,425.62,724,454656,0.008111889,181.4899691581726,0.3958321213722229,2210,29.67931365966797,0.6870706081390381,0.2,0.0003,0.063818359375,-0.005761664525198285,-0.9313612649217248
223,627,144.4963753,426.82,727,456704,0.008653326,110.0683326780796,0.3955357074737549,2220,22.698265075683594,0.8492826372385025,0.2,0.0003,0.07353515625,-0.002778511988435639,-0.9333326399326325
224,627,150.46898541,416.92,731,458752,0.0051058703,90.9765140324831,0.3940567374229431,2230,23.52897834777832,0.8283050358295441,0.2,0.0003,0.0435546875,-0.0010609459204715677,-0.9270326724275947
225,627,158.49619556000002,411.87,734,460800,0.005740461,103.28119778633118,0.3922833800315857,2240,14.662253379821777,0.7604311853647232,0.2,0.0003,0.09013671875,-0.0005196717931539752,-0.918895785138011
226,627,159.76864258,420.45,737,462848,0.009734654,123.93074708282947,0.3958916664123535,2250,44.14463806152344,0.5963283181190491,0.2,0.0003,0.07177734375,-0.002382635429967195,-0.9148181891068816
227,627,164.42473704,404.25,740,464896,0.018394371,3.9775052562355997,0.399242639541626,2260,0.4098071753978729,0.9333497434854507,0.2,0.0003,0.17109375,0.004078214868786745,-0.9300017161294818
228,627,165.81392491999998,402.74,744,466944,0.0047431616,262.20659791231157,0.40013620257377625,2270,82.4211196899414,0.7027630507946014,0.2,0.0003,0.079443359375,-0.0025575342237061705,-0.9382816078141332
229,627,165.61602059,401.13,747,468992,0.0073074894,92.63173949718475,0.39952242374420166,2280,32.757293701171875,0.904786080121994,0.2,0.0003,0.055859375,-0.004481803965973086,-0.9357482235878706
230,627,168.56791968999997,376.01,750,471040,0.007463053,136.45808084011077,0.39785057306289673,2290,36.03217697143555,0.7441489696502686,0.2,0.0003,0.0802734375,-0.0061098218531697055,-0.9305891368538142
231,627,168.59317938,381.64,753,473088,0.009369566,113.79754479527473,0.39615896344184875,2300,71.84831237792969,0.7813878208398819,0.2,0.0003,0.07724609375,-0.0064803852226759774,-0.9227401623502374
232,627,167.94675266000002,381.81,757,475136,0.009654776,38.41983877122402,0.3939899206161499,2310,16.35123634338379,0.7323988676071167,0.2,0.0003,0.114794921875,-0.0031690649484517053,-0.9057492872700095
233,627,165.51737921000003,394.79,760,477184,0.0063967826,197.5626694738865,0.39499396085739136,2320,78.1973876953125,0.7737865746021271,0.2,0.0003,0.04931640625,-0.004054859268217114,-0.8984100935980678
234,627,168.44444993000002,391.55,763,479232,0.023351349,75.5425699558109,0.3964571952819824,2330,4.053123474121094,0.6464688181877136,0.2,0.0003,0.163623046875,-0.0011157688200910342,-0.9030915169045329
235,627,169.38790622,388.04,766,481280,0.009564631,60.20203074812889,0.3947817087173462,2340,38.496917724609375,0.7734117060899734,0.2,0.0003,0.08623046875,0.0016538186420802959,-0.9017557678744197
236,627,168.48017157,394.94,770,483328,0.009964141,84.01098761260509,0.39858365058898926,2350,23.041284561157227,0.8258568942546844,0.2,0.0003,0.06806640625,-0.001094270830071764,-0.905011486262083
237,627,166.97673537,384.07,773,485376,0.013155788,26.80970397591591,0.3952343463897705,2360,2.8470780849456787,0.8222647607326508,0.2,0.0003,0.135400390625,0.002135123019979801,-0.906183871626854
238,627,167.6743195,383.28,776,487424,0.0035212743,196.5041872560978,0.3943275511264801,2370,75.27448272705078,0.8141769170761108,0.2,0.0003,0.04482421875,-0.0026889499626122416,-0.895870116725564
239,627,170.36972853999998,389.51,779,489472,0.008664304,121.31539141237735,0.39522385597229004,2380,27.836139678955078,0.7635894119739532,0.2,0.0003,0.078466796875,-0.0033580406256078278,-0.8932671474292875
240,627,167.80881209,375.12,783,491520,0.0059812004,95.8030966579914,0.3964325487613678,2390,79.74585723876953,0.7629293650388718,0.2,0.0003,0.082373046875,-0.002476727424800629,-0.8981066273525358
241,627,167.18753496000002,369.39,786,493568,0.009316498,249.95257589817047,0.3962399661540985,2400,109.95072937011719,0.6979254186153412,0.2,0.0003,0.075341796875,-0.00817405747147859,-0.9001257004216313
242,627,167.44510311,361.67,789,495616,0.005813718,201.00296291708946,0.3962932527065277,2410,148.23968505859375,0.6383757889270782,0.2,0.0003,0.055810546875,-0.0024779372703051194,-0.8983216283842921
243,627,170.92103681,353.97,792,497664,0.012128018,120.21332407593727,0.39487749338150024,2420,21.583587646484375,0.7242176234722137,0.2,0.0003,0.100048828125,-0.003442476673080819,-0.8978534812107682
244,627,170.21571916999997,357.56,796,499712,0.008837381,35.94464821368456,0.3961912989616394,2430,13.909372329711914,0.8157780915498734,0.2,0.0003,0.106103515625,0.0014983320550527423,-0.9004819866269826
245,627,174.48684625,369.82,799,501760,0.01074215,67.84081416875124,0.397312194108963,2440,33.340003967285156,0.7148329317569733,0.2,0.0003,0.1150390625,0.0014142592175630853,-0.9021654153242707
246,627,173.07847159999997,361.31,802,503808,0.010087253,50.91243496388197,0.39490818977355957,2450,25.266220092773438,0.7826461046934128,0.2,0.0003,0.126220703125,-0.0003545893887348939,-0.8959505910053849
247,627,174.04507519999996,364.21,805,505856,0.009678715,103.46844776794315,0.3956114947795868,2460,48.22464370727539,0.8093893229961395,0.2,0.0003,0.1068359375,-0.004867356189060956,-0.8917253233492375
248,627,171.87967064,372.1,808,507904,0.010722466,49.439607148617505,0.3913421630859375,2470,4.466749668121338,0.8590956926345825,0.2,0.0003,0.10810546875,-0.00151474776212126,-0.8775017064064741
249,627,170.92093348000003,368.39,812,509952,0.012066264,86.99075956642628,0.38870885968208313,2480,10.205524444580078,0.9029495567083359,0.2,0.0003,0.13876953125,-0.0030468370950984536,-0.8604734038934112
250,627,176.01375505,368.01,815,512000,0.006538485,98.22387489676476,0.3839130401611328,2490,32.49775314331055,0.7569585889577866,0.2,0.0003,0.066650390625,-0.0004905782428977545,-0.8394458683207631
251,627,176.99142999000003,359.55,818,514048,0.0038918883,59.90361739993095,0.38357576727867126,2500,20.267574310302734,0.7828158587217331,0.2,0.0003,0.08974609375,0.0020516070377198047,-0.8241651291027665
252,627,179.14352472,351.12,821,516096,0.0056864815,212.86803322434426,0.38015222549438477,2510,58.84437561035156,0.7553162276744843,0.2,0.0003,0.044140625,-0.002335495602892479,-0.8141127662733197
253,627,180.31684768,333.3,825,518144,0.006498467,131.70834476947783,0.37940099835395813,2520,34.15507888793945,0.8115186840295792,0.2,0.0003,0.065673828125,-0.0006619455649342854,-0.8021079711616039
254,627,186.26299651999997,349.42,828,520192,0.00467871,68.17615314722062,0.3818179666996002,2530,36.822914123535156,0.821379765868187,0.2,0.0003,0.065625,0.000281071788049303,-0.8039097836241126
255,628,182.65582100999995,351.69,831,522240,0.00805746,89.27039361894131,0.37884455919265747,2540,50.384620666503906,0.8344471454620361,0.2,0.0003,0.092138671875,-0.0021143648991710506,-0.8014580879360438
256,628,183.04835756999992,352.98,834,524288,0.010762412,108.8058398514986,0.37584829330444336,2550,132.8876495361328,0.7941944599151611,0.2,0.0003,0.09951171875,-0.0020008919957035685,-0.7829932564869523
257,628,184.32961791000002,361.69,838,526336,0.008288709,91.82698547244073,0.37592583894729614,2560,30.20614242553711,0.7955126762390137,0.2,0.0003,0.080029296875,-0.0003077580928220414,-0.7726612621918321
258,628,184.54858485,361.82,841,528384,0.0066015525,130.22012695074082,0.3753487467765808,2570,42.716800689697266,0.6925795376300812,0.2,0.0003,0.094287109375,0.00021220248454483225,-0.7709945729002357
259,628,181.41200192000005,360.22,844,530432,0.0070695984,241.3062518596649,0.37755435705184937,2580,101.75991821289062,0.7491690218448639,0.2,0.0003,0.07177734375,-0.0012690392264630645,-0.7770487932488322
260,627,182.69297475000002,358.16,847,532480,0.008215441,115.83787365555763,0.3809068202972412,2590,33.671600341796875,0.7580774426460266,0.2,0.0003,0.096044921875,-0.001646275640814565,-0.791432042978704
261,628,179.10385485999998,354.28,851,534528,0.0110257445,73.78544845581055,0.3769010901451111,2600,86.5728988647461,0.9072080701589584,0.2,0.0003,0.125244140625,-0.004005610787862679,-0.7882015526294708
262,628,182.39123496000005,346.26,854,536576,0.0081158765,65.74478905946016,0.37191662192344666,2610,44.97765350341797,0.7953531891107559,0.2,0.0003,0.101904296875,-0.000531386019429192,-0.7677432181313634
263,628,173.9701683,349.81,857,538624,0.007069665,45.01057200729847,0.3722723126411438,2620,10.328096389770508,0.8034126162528992,0.2,0.0003,0.120458984375,-0.0001519403129350394,-0.7562520205974579
264,628,172.03530094,353.82,860,540672,0.013673533,162.05085648298262,0.3707430362701416,2630,89.5244369506836,0.7083838880062103,0.2,0.0003,0.1216796875,-0.0048820543001056645,-0.7535881768912077
265,628,176.27066594,349.16,864,542720,0.009065363,66.81669055074454,0.3701784014701843,2640,58.93486785888672,0.8584685176610947,0.2,0.0003,0.101513671875,-0.0007605704871821217,-0.747126747854054
266,628,172.00402685000006,345.8,867,544768,0.013588114,129.28031358122826,0.3700239062309265,2650,69.95148468017578,0.8101167231798172,0.2,0.0003,0.0955078125,3.7349228659877556e-05,-0.7449857790023089
267,628,168.61491584000004,342.96,870,546816,0.0053001596,104.60283517837524,0.37050777673721313,2660,61.028194427490234,0.756830096244812,0.2,0.0003,0.08671875,-0.0018142903398256748,-0.7450783340260386
268,628,168.05908774,352.67,873,548864,0.010479282,151.74341688156127,0.37097686529159546,2670,101.47844696044922,0.7307623624801636,0.2,0.0003,0.094921875,-0.0026574787334538996,-0.7462122710421681
269,628,165.45412747000003,358.81,877,550912,0.023151696,85.6891765281558,0.36878517270088196,2680,33.475616455078125,0.7911986708641052,0.2,0.0003,0.130908203125,-0.00261645563878119,-0.7370232222601771
270,628,162.15640494000002,360.64,880,552960,0.008084763,73.13197307437659,0.3678683042526245,2690,50.83500671386719,0.8263149708509445,0.2,0.0003,0.105908203125,-0.0021294740159646607,-0.7397005004808307
271,628,156.69342273,354.32,883,555008,0.008313993,130.8434853553772,0.37031328678131104,2700,55.71997833251953,0.8830771967768669,0.2,0.0003,0.078125,-0.002640093199443072,-0.7411548854783178
272,628,153.65531980000003,368.08,886,557056,0.014077163,98.71361468434334,0.37178775668144226,2710,81.00865173339844,0.9136311784386635,0.2,0.0003,0.1302734375,-0.006470461889693979,-0.7535295430570841
273,628,152.38766989000004,356.95,890,559104,0.0145088695,80.86922422647476,0.3709942400455475,2720,20.617252349853516,0.9010671153664589,0.2,0.0003,0.09912109375,0.0005171483320737025,-0.7556541860103607
274,628,150.29654644000001,348.75,893,561152,0.010910543,157.67089210748674,0.36923012137413025,2730,42.56956481933594,0.8021063655614853,0.2,0.0003,0.116748046875,-0.005477143109601457,-0.7449564075097441
275,628,150.0268432,357.32,896,563200,0.008309046,190.6423213839531,0.36613914370536804,2740,39.29347229003906,0.7985282838344574,0.2,0.0003,0.056103515625,-0.0006016930019541178,-0.7287503639236093
276,628,147.72316035,359.72,899,565248,0.010181192,66.0651987195015,0.36191147565841675,2750,13.679157257080078,0.8789249509572983,0.2,0.0003,0.123291015625,-0.0005313102141371928,-0.7091077433899045
277,628,145.51824240000002,352.63,902,567296,0.0059371283,87.7140933573246,0.36209040880203247,2760,35.10060119628906,0.9434779211878777,0.2,0.0003,0.08369140625,-0.0008912598212191369,-0.693974025733769
