train/critic_loss,time/episodes,train/n_updates,time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,rollout/ep_rew_mean,train/actor_loss
7.9490742683410645,1208,388719,38,388820,223.64,10176,0.001,243.85928724999997,-113.32372283935547
15.25590705871582,1212,389598,38,389699,224.67,10201,0.001,243.99062159999997,-114.124267578125
9.37189769744873,1216,390384,38,390485,224.86,10223,0.001,243.69127808000002,-110.92725372314453
146.88409423828125,1220,391184,38,391285,223.67,10246,0.001,243.99867866999998,-113.83421325683594
8.228190422058105,1224,392803,38,392904,231.96,10292,0.001,245.58712379999997,-118.39973449707031
7.976840496063232,1228,393579,38,393680,232.02,10314,0.001,245.87019245,-114.57948303222656
26.162263870239258,1232,394478,38,394579,233.86,10340,0.001,246.01912725000003,-113.83629608154297
6.513469696044922,1236,395140,38,395241,230.13,10358,0.001,246.59949351000003,-116.77579498291016
45.911895751953125,1240,395862,38,395963,228.24,10379,0.001,247.13149291,-115.17799377441406
20.381912231445312,1244,396589,38,396690,220.76,10400,0.001,248.77644172,-113.75009155273438
28.467164993286133,1248,397607,38,397708,222.49,10428,0.001,248.07635174999996,-114.53904724121094
15.904438972473145,1252,398230,38,398331,219.28,10446,0.001,245.33016613,-117.17276000976562
123.12903594970703,1256,399047,38,399148,217.29,10469,0.001,248.30446927,-116.9390869140625
5.788295745849609,1260,399939,38,400040,212.77,10495,0.001,246.52342900999997,-115.6402587890625
8.080490112304688,1264,400546,38,400647,212.01,10512,0.001,245.25922,-116.90949249267578
10.56838607788086,1268,401800,38,401901,218.09,10548,0.001,246.54048193999998,-117.37220001220703
4.961459159851074,1272,402935,38,403036,221.4,10580,0.001,245.32577270000004,-115.37781524658203
10.043485641479492,1276,403789,38,403890,220.67,10604,0.001,247.40509975,-114.67173767089844
6.74283504486084,1280,404788,38,404889,222.89,10633,0.001,246.49422155,-111.93852233886719
66.08563995361328,1284,405506,38,405607,219.17,10654,0.001,239.13803346,-118.56068420410156
88.06912994384766,1288,406804,38,406905,223.17,10691,0.001,235.91795040999997,-114.19515228271484
17.89871597290039,1292,407628,38,407729,222.05,10715,0.001,227.29047809,-113.78404998779297
17.14572525024414,1296,408875,38,408976,226.77,10751,0.001,221.10800272999998,-115.51689147949219
21.657546997070312,1300,409825,38,409926,227.53,10778,0.001,215.42483064000004,-112.2720947265625
52.46513748168945,1304,410326,38,410427,223.69,10792,0.001,206.42541760000003,-117.67237854003906
8.724525451660156,1308,411158,38,411259,224.39,10816,0.001,202.90413647999998,-113.16148376464844
29.279130935668945,1312,412077,38,412178,224.79,10842,0.001,196.85933898,-115.2828369140625
4.7413835525512695,1316,412691,38,412792,223.07,10860,0.001,188.38708874,-115.99503326416016
5.360773086547852,1320,413368,38,413469,221.84,10879,0.001,186.01748145999997,-111.70848083496094
26.017852783203125,1324,413920,38,414021,211.17,10895,0.001,183.18277237,-112.09886932373047
10.838052749633789,1328,414649,37,414750,210.7,10915,0.001,176.91764845,-116.04190063476562
13.570348739624023,1332,415540,37,415641,210.62,10941,0.001,170.64725141000002,-108.73188018798828
19.68140983581543,1336,416464,37,416565,213.24,10967,0.001,167.33298034000003,-115.19677734375
4.818282604217529,1340,417394,37,417495,215.32,10994,0.001,164.08632194999998,-116.80723571777344
21.146503448486328,1344,418177,37,418278,215.88,11016,0.001,164.18902947000004,-110.45462799072266
78.66109466552734,1348,418937,37,419038,213.3,11038,0.001,165.55069764999996,-113.2481689453125
6.608239650726318,1352,419841,37,419942,216.11,11063,0.001,168.78279617999996,-110.30540466308594
13.555121421813965,1356,421850,37,421951,228.03,11121,0.001,165.89761925,-116.75447845458984
8.748640060424805,1360,422986,37,423087,230.47,11153,0.001,165.19985637999997,-109.52342987060547
11.703737258911133,1364,424189,37,424290,236.43,11187,0.001,166.45664982999998,-112.28728485107422
32.7847900390625,1368,425626,37,425727,238.26,11228,0.001,167.23658267,-108.7326889038086
10.081293106079102,1372,428336,37,428437,254.01,11305,0.001,159.54676002,-113.63632202148438
29.91324234008789,1376,430057,37,430158,262.68,11354,0.001,153.3093497,-111.36570739746094
24.068552017211914,1380,431312,37,431413,265.24,11390,0.001,154.91178169,-111.00099182128906
23.37906837463379,1384,432211,37,432312,267.05,11416,0.001,162.85641173,-109.8963851928711
146.10113525390625,1388,433278,37,433379,264.74,11446,0.001,166.69403674999998,-108.96578979492188
57.77446746826172,1392,434109,37,434210,264.81,11470,0.001,178.67895213000003,-104.07122039794922
12.444528579711914,1396,435023,37,435124,261.48,11496,0.001,185.58020509999997,-108.79373168945312
38.383304595947266,1400,435790,37,435891,259.65,11518,0.001,190.83082147000002,-109.73577117919922
6.7891740798950195,1404,436689,37,436790,263.63,11544,0.001,196.27813110000005,-113.38471984863281
13.475059509277344,1408,437584,37,437685,264.26,11569,0.001,200.29383679999998,-110.67710876464844
12.869123458862305,1412,438999,37,439100,269.22,11610,0.001,201.0452695,-108.10274505615234
7.121609210968018,1416,439838,37,439939,271.47,11634,0.001,209.42106653,-110.12979888916016
93.68284606933594,1420,440474,37,440575,271.06,11652,0.001,209.13046082,-107.07746124267578
4.712058067321777,1424,441432,37,441533,275.12,11679,0.001,213.31950257,-110.78434753417969
7.73331880569458,1428,442134,37,442235,274.85,11699,0.001,220.14749785999996,-108.87411499023438
11.638412475585938,1432,442849,37,442950,273.09,11720,0.001,226.94518470999995,-109.59379577636719
9.066502571105957,1436,443520,37,443621,270.56,11739,0.001,230.09285625999996,-111.05728149414062
12.43319034576416,1440,444127,37,444228,267.33,11756,0.001,230.76065142999997,-112.84518432617188
4.956830978393555,1444,444841,37,444942,266.64,11777,0.001,230.4864892,-110.3316650390625
7.2386579513549805,1448,446609,37,446710,276.72,11827,0.001,227.46927178,-108.50442504882812
4.882092475891113,1452,447437,37,447538,275.96,11851,0.001,227.00180611999997,-108.06246185302734
4.7484564781188965,1456,448150,37,448251,263.0,11871,0.001,228.99411742999996,-109.35498809814453
21.087501525878906,1460,448897,37,448998,259.11,11892,0.001,232.65794558,-109.9784164428711
115.880615234375,1464,450531,37,450632,263.42,11940,0.001,232.88831137,-104.87393188476562
