time/episodes,train/n_updates,rollout/exploration_rate,train/loss,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps
12452,1651232,0.1,532.4814987182617,5568,-681.43501651,296,0.00063,120.6,1651234
12456,1651688,0.1,2703.2351684570312,5569,-684.59805075,296,0.00063,120.4,1651692
12460,1652156,0.1,1694.9615097045898,5571,-692.7908000799997,296,0.00063,121.66,1652158
12464,1652676,0.1,1327.8876876831055,5573,-706.57912809,296,0.00063,123.68,1652677
12468,1653220,0.1,1080.8802108764648,5574,-720.0121351600001,296,0.00063,124.94,1653224
12472,1653748,0.1,3818.7562255859375,5576,-741.9043452699999,296,0.00063,126.9,1653750
12476,1654256,0.1,2114.0291137695312,5578,-764.9564974399999,296,0.00063,126.94,1654260
12480,1654912,0.1,1048.3215789794922,5580,-789.9603678799998,296,0.00063,129.06,1654915
12484,1655528,0.1,2367.425506591797,5582,-811.40065054,296,0.00063,129.9,1655532
12488,1655932,0.1,1999.7428894042969,5584,-818.36565658,296,0.00063,129.28,1655934
12492,1656336,0.1,787.4502868652344,5585,-830.1394451100001,296,0.00063,129.18,1656337
12496,1656804,0.1,3101.572593688965,5587,-854.7875507400001,296,0.00063,129.8,1656806
12500,1657316,0.1,2133.600471496582,5589,-872.9541100700001,296,0.00063,131.2,1657319
12504,1657704,0.1,4954.626007080078,5590,-878.7816360399999,296,0.00063,130.3,1657706
12508,1658020,0.1,1288.2737579345703,5591,-887.6704956499999,296,0.00063,129.57,1658023
12512,1658292,0.1,2426.7796325683594,5592,-881.8770974700002,296,0.00063,127.66,1658294
12516,1658568,0.1,2559.0619354248047,5593,-872.4488160999999,296,0.00063,124.95,1658571
12520,1658856,0.1,3385.3311080932617,5594,-870.4170853000002,296,0.00063,122.25,1658858
12524,1659132,0.1,2323.5106201171875,5595,-862.72224048,296,0.00063,119.1,1659133
12528,1659388,0.1,2202.628952026367,5596,-851.5693549299999,296,0.00063,115.42,1659392
12532,1659668,0.1,3419.0250930786133,5597,-840.67689677,296,0.00063,112.96,1659671
12536,1659936,0.1,2948.339324951172,5597,-831.6872118900001,296,0.00063,110.33,1659937
12540,1660220,0.1,1497.944953918457,5598,-815.8719294000001,296,0.00063,106.18,1660224
12544,1660528,0.1,3767.2789916992188,5600,-805.9258703899999,296,0.00063,103.22,1660531
12548,1660772,0.1,3853.1250762939453,5600,-792.4308156200001,296,0.00063,99.81,1660774
12552,1661052,0.1,2505.7615356445312,5601,-784.4038840200001,296,0.00063,98.2,1661054
12556,1661292,0.1,1251.889419555664,5602,-773.2167106799998,296,0.00063,96.01,1661293
12560,1661600,0.1,4375.414855957031,5603,-766.1329531299999,296,0.00063,94.43,1661601
12564,1661836,0.1,2089.9874267578125,5604,-750.7242196799998,296,0.00063,91.6,1661837
12568,1662116,0.1,1740.1860122680664,5605,-737.1146979,296,0.00063,88.93,1662117
12572,1662420,0.1,2891.3067016601562,5606,-722.0445487099998,296,0.00063,86.74,1662424
12576,1662672,0.1,2582.1074447631836,5607,-694.9430903599999,296,0.00063,84.13,1662673
12580,1662916,0.1,931.31884765625,5608,-660.94724742,296,0.00063,80.04,1662919
12584,1663224,0.1,1529.6337127685547,5609,-635.31561242,296,0.00063,76.95,1663227
12588,1663500,0.1,6427.572998046875,5610,-625.98265339,296,0.00063,75.7,1663504
12592,1663772,0.1,5318.499267578125,5611,-614.61808319,296,0.00063,74.38,1663775
12596,1664024,0.1,4543.3421630859375,5612,-590.2157936499999,296,0.00063,72.22,1664028
12600,1664316,0.1,3026.894729614258,5613,-570.41352896,296,0.00063,69.98,1664317
12604,1664564,0.1,2677.862258911133,5613,-558.24582459,296,0.00063,68.61,1664567
12608,1664820,0.1,4686.9190673828125,5614,-547.9063711399999,296,0.00063,67.98,1664821
12612,1665084,0.1,3617.6980590820312,5615,-550.4499417399999,296,0.00063,67.93,1665087
12616,1665380,0.1,2387.469757080078,5616,-554.55040085,296,0.00063,68.13,1665384
12620,1665720,0.1,2082.1913299560547,5617,-559.17284023,296,0.00063,68.64,1665722
12624,1665940,0.1,2176.616500854492,5618,-550.1174964200001,296,0.00063,68.08,1665941
12628,1666240,0.1,2884.3451766967773,5619,-554.4382072,296,0.00063,68.5,1666242
12632,1666504,0.1,7919.027587890625,5620,-550.50884836,296,0.00063,68.36,1666507
12636,1666816,0.1,3301.7957458496094,5621,-551.0215649999999,296,0.00063,68.8,1666817
12640,1667116,0.1,3405.8255004882812,5622,-554.91763459,296,0.00063,68.95,1667119
12644,1667344,0.1,2829.1526947021484,5623,-545.96261518,296,0.00063,68.16,1667347
12648,1667572,0.1,5766.3433837890625,5624,-545.7820732199999,296,0.00063,68.0,1667574
12652,1667840,0.1,2096.6764526367188,5625,-547.47568793,296,0.00063,67.89,1667843
12656,1668136,0.1,4596.917282104492,5626,-554.89957391,296,0.00063,68.47,1668140
12660,1668420,0.1,2221.959014892578,5627,-552.88369142,296,0.00063,68.22,1668423
12664,1668680,0.1,2193.540481567383,5627,-557.8892984199999,296,0.00063,68.47,1668684
12668,1668960,0.1,5063.344314575195,5628,-554.5623515800002,296,0.00063,68.45,1668962
12672,1669260,0.1,4322.498229980469,5629,-550.68877947,296,0.00063,68.4,1669264
12676,1669628,0.1,2951.032211303711,5631,-560.98549309,296,0.00063,69.59,1669632
12680,1669916,0.1,4777.326629638672,5632,-563.69200605,296,0.00063,69.98,1669917
12684,1670196,0.1,2104.408477783203,5633,-562.79624159,296,0.00063,69.72,1670199
12688,1670460,0.1,6384.927688598633,5634,-560.69108904,296,0.00063,69.58,1670462
12692,1670704,0.1,4532.7961349487305,5634,-555.15690581,296,0.00063,69.31,1670706
12696,1670972,0.1,3442.0829467773438,5635,-556.33592174,296,0.00063,69.48,1670976
12700,1671216,0.1,2126.2085876464844,5636,-554.3415818200001,296,0.00063,69.02,1671219
12704,1671476,0.1,2696.6128540039062,5637,-554.66557472,296,0.00063,69.11,1671478
12708,1671720,0.1,3145.0821990966797,5638,-552.6085683,296,0.00063,69.0,1671721
12712,1671980,0.1,4956.341613769531,5639,-551.85632932,296,0.00063,68.95,1671982
12716,1672272,0.1,3396.0838928222656,5640,-552.82168281,296,0.00063,68.9,1672274
12720,1672520,0.1,3848.7894592285156,5641,-539.21459456,296,0.00063,68.01,1672523
12724,1672832,0.1,2362.3645629882812,5642,-551.3590480600001,296,0.00063,68.92,1672833
12728,1673104,0.1,3430.0414123535156,5643,-548.30991859,296,0.00063,68.63,1673105
12732,1673412,0.1,3619.7926025390625,5644,-555.4659051900002,296,0.00063,69.09,1673416
12736,1673700,0.1,2380.7104415893555,5645,-554.4736923900001,296,0.00063,68.84,1673701
12740,1673948,0.1,3015.4555130004883,5646,-544.45728181,296,0.00063,68.3,1673949
12744,1674248,0.1,5823.296600341797,5647,-557.90167626,296,0.00063,69.05,1674252
12748,1674488,0.1,3511.080780029297,5647,-557.1467187800001,296,0.00063,69.15,1674489
12752,1674748,0.1,4493.09814453125,5648,-559.5661345300001,296,0.00063,69.07,1674750
12756,1675016,0.1,5118.3077392578125,5649,-556.04187161,296,0.00063,68.78,1675018
12760,1675272,0.1,4609.918762207031,5650,-555.86028923,296,0.00063,68.53,1675276
12764,1675544,0.1,1765.6967010498047,5651,-552.24833295,296,0.00063,68.62,1675546
12768,1675824,0.1,3476.610855102539,5652,-549.5791730599999,296,0.00063,68.66,1675828
12772,1676096,0.1,2711.9871826171875,5653,-544.26467801,296,0.00063,68.34,1676098
12776,1676364,0.1,1875.7093505859375,5654,-536.86375302,296,0.00063,67.35,1676367
12780,1676616,0.1,3186.044403076172,5655,-535.56836442,296,0.00063,67.03,1676620
12784,1676924,0.1,4631.510681152344,5656,-540.60163494,296,0.00063,67.29,1676928
12788,1677164,0.1,4356.633605957031,5657,-538.4581341299998,296,0.00063,67.04,1677166
12792,1677444,0.1,3736.9632568359375,5657,-545.6216279600001,296,0.00063,67.4,1677446
12796,1677740,0.1,3104.489471435547,5659,-547.7542743900001,296,0.00063,67.66,1677742
12800,1678052,0.1,2531.131118774414,5660,-547.75952798,296,0.00063,68.36,1678055
12804,1678300,0.1,3629.7838439941406,5660,-548.46313956,296,0.00063,68.26,1678304
12808,1678572,0.1,5427.73779296875,5661,-556.2399634399999,296,0.00063,68.54,1678575
12812,1678856,0.1,1952.6709289550781,5662,-558.01505135,296,0.00063,68.76,1678858
12816,1679124,0.1,3754.3310546875,5663,-554.50823287,296,0.00063,68.54,1679128
12820,1679432,0.1,3227.8783569335938,5664,-561.0840742099999,296,0.00063,69.1,1679433
12824,1679692,0.1,6676.0516357421875,5665,-555.2656567999999,296,0.00063,68.6,1679693
12828,1679984,0.1,4152.362121582031,5666,-557.3716203,296,0.00063,68.8,1679985
12832,1680236,0.1,4797.2191162109375,5667,-552.7144518299999,296,0.00063,68.22,1680238
12836,1680532,0.1,4176.165954589844,5668,-557.01999643,296,0.00063,68.35,1680536
12840,1680852,0.1,2103.20166015625,5669,-566.16465105,296,0.00063,69.07,1680856
12844,1681092,0.1,6227.8724365234375,5670,-557.3391652,296,0.00063,68.42,1681094
12848,1681384,0.1,4208.8292236328125,5671,-565.1004327299999,296,0.00063,68.97,1681386
12852,1681648,0.1,2090.47021484375,5672,-562.8895771399999,296,0.00063,69.0,1681650
12856,1681876,0.1,3703.0525436401367,5673,-556.94975216,296,0.00063,68.62,1681880
12860,1682128,0.1,3817.8042907714844,5674,-556.5404383599999,296,0.00063,68.55,1682131
12864,1682392,0.1,4354.727294921875,5674,-558.17570129,296,0.00063,68.5,1682396
12868,1682680,0.1,2075.727470397949,5675,-562.7401981999999,296,0.00063,68.55,1682683
12872,1682992,0.1,3123.9400634765625,5676,-559.41292319,296,0.00063,68.97,1682995
12876,1683244,0.1,1591.2916259765625,5677,-553.4236797499999,296,0.00063,68.81,1683248
12880,1683520,0.1,3170.399917602539,5678,-555.46467955,296,0.00063,69.01,1683521
12884,1683788,0.1,2545.98486328125,5679,-546.8093138500001,296,0.00063,68.64,1683792
12888,1684064,0.1,2723.9773025512695,5680,-548.56272157,296,0.00063,69.02,1684068
12892,1684348,0.1,2661.8311462402344,5681,-545.62820541,296,0.00063,69.04,1684350
12896,1684604,0.1,5081.049285888672,5682,-541.70851723,296,0.00063,68.65,1684607
12900,1684864,0.1,3623.3435668945312,5683,-539.99474728,296,0.00063,68.13,1684868
12904,1685164,0.1,4524.457214355469,5684,-544.95650603,296,0.00063,68.63,1685167
12908,1685432,0.1,6207.169982910156,5685,-543.39925224,296,0.00063,68.58,1685433
12912,1685684,0.1,5303.052276611328,5686,-540.33767704,296,0.00063,68.28,1685686
12916,1685928,0.1,1816.0912780761719,5687,-538.50209179,296,0.00063,68.01,1685929
12920,1686224,0.1,4198.402557373047,5688,-539.01170506,296,0.00063,67.93,1686226
12924,1686488,0.1,3475.5052032470703,5688,-535.47092057,296,0.00063,67.97,1686490
12928,1686772,0.1,5335.955383300781,5689,-532.9924218499999,296,0.00063,67.89,1686774
12932,1687048,0.1,2194.772705078125,5690,-534.34245502,296,0.00063,68.11,1687049
12936,1687320,0.1,5506.625732421875,5691,-529.66946307,296,0.00063,67.85,1687321
12940,1687608,0.1,4171.497375488281,5692,-530.87212034,296,0.00063,67.54,1687610
12944,1687868,0.1,3019.1967544555664,5693,-530.0208477,296,0.00063,67.75,1687869
12948,1688136,0.1,2582.405517578125,5694,-527.33390291,296,0.00063,67.51,1688137
12952,1688404,0.1,4254.9105224609375,5695,-530.07599821,296,0.00063,67.57,1688407
12956,1688656,0.1,2846.583221435547,5696,-533.9894743000001,296,0.00063,67.77,1688657
12960,1688932,0.1,3233.8485412597656,5697,-534.33880733,296,0.00063,68.03,1688934
12964,1689224,0.1,1549.7327041625977,5698,-534.14838636,296,0.00063,68.31,1689227
12968,1689464,0.1,4696.6080322265625,5699,-530.89056537,296,0.00063,67.84,1689467
12972,1689740,0.1,3447.153839111328,5700,-534.8889874199999,296,0.00063,67.48,1689743
12976,1689960,0.1,3449.4851684570312,5700,-533.19745995,296,0.00063,67.15,1689963
12980,1690224,0.1,2807.946319580078,5701,-531.87134088,296,0.00063,67.07,1690228
12984,1690476,0.1,3704.733596801758,5702,-529.9698010000001,296,0.00063,66.85,1690477
12988,1690748,0.1,3342.032958984375,5703,-532.11285977,296,0.00063,66.83,1690751
12992,1691000,0.1,4238.676025390625,5704,-531.83206678,296,0.00063,66.54,1691004
12996,1691288,0.1,2617.3898315429688,5705,-537.34301405,296,0.00063,66.84,1691291
13000,1691556,0.1,3902.453857421875,5706,-541.89552703,296,0.00063,66.9,1691558
13004,1691816,0.1,1946.919189453125,5707,-538.26588114,296,0.00063,66.51,1691818
13008,1692092,0.1,2694.987518310547,5708,-537.7028038599999,296,0.00063,66.61,1692094
13012,1692364,0.1,5028.896728515625,5709,-537.8783485199998,296,0.00063,66.8,1692366
13016,1692656,0.1,2385.2665405273438,5710,-542.9699097299999,296,0.00063,67.31,1692660
13020,1692944,0.1,2659.980255126953,5711,-546.94665759,296,0.00063,67.21,1692947
13024,1693212,0.1,4055.820343017578,5712,-551.8637999799998,296,0.00063,67.24,1693214
13028,1693492,0.1,4156.537872314453,5712,-555.33556205,296,0.00063,67.22,1693496
13032,1693768,0.1,4189.819519042969,5713,-553.7268666200001,296,0.00063,67.21,1693770
13036,1694000,0.1,2892.203094482422,5714,-547.9296362800001,296,0.00063,66.8,1694001
13040,1694252,0.1,5191.421661376953,5715,-538.32903588,296,0.00063,66.43,1694253
13044,1694492,0.1,2281.6080627441406,5716,-537.43434497,296,0.00063,66.27,1694496
13048,1694768,0.1,2456.0505981445312,5717,-538.41359045,296,0.00063,66.32,1694769
13052,1695020,0.1,1726.600845336914,5718,-537.02122803,296,0.00063,66.16,1695023
13056,1695284,0.1,1226.5553894042969,5719,-537.3662216299999,296,0.00063,66.3,1695287
13060,1695548,0.1,2002.5851135253906,5720,-539.59358903,296,0.00063,66.15,1695549
13064,1695820,0.1,1924.9453506469727,5720,-540.28614317,296,0.00063,65.94,1695821
13068,1696092,0.1,2176.5668182373047,5721,-543.5703138799998,296,0.00063,66.28,1696095
13072,1696336,0.1,2675.8167266845703,5722,-541.68096225,296,0.00063,65.94,1696337
13076,1696616,0.1,4228.321350097656,5723,-551.5064637700001,296,0.00063,66.57,1696620
13080,1696872,0.1,2926.6626510620117,5724,-551.2491337600001,296,0.00063,66.46,1696874
13084,1697144,0.1,2436.88720703125,5725,-554.72605253,296,0.00063,66.68,1697145
13088,1697428,0.1,3256.9429626464844,5726,-553.70494698,296,0.00063,66.8,1697431
13092,1697696,0.1,3545.793182373047,5727,-553.6957927400001,296,0.00063,66.93,1697697
13096,1698016,0.1,3261.6661682128906,5728,-556.89430095,296,0.00063,67.27,1698018
13100,1698276,0.1,2152.96630859375,5729,-554.45669657,296,0.00063,67.19,1698277
13104,1698576,0.1,2704.1743545532227,5730,-559.44141834,296,0.00063,67.62,1698580
13108,1698808,0.1,3920.4945678710938,5731,-556.2289029,296,0.00063,67.16,1698810
13112,1699040,0.1,1347.6387481689453,5731,-554.5802091400001,296,0.00063,66.77,1699043
13116,1699308,0.1,2349.8041381835938,5732,-550.4982822300001,296,0.00063,66.49,1699309
13120,1699632,0.1,2517.2294921875,5733,-551.88763726,296,0.00063,66.87,1699634
13124,1699904,0.1,3191.6682739257812,5734,-554.61059901,296,0.00063,66.91,1699905
13128,1700184,0.1,2520.6056518554688,5735,-551.0952165499999,296,0.00063,66.89,1700185
13132,1700500,0.1,4255.316223144531,5736,-555.28091248,296,0.00063,67.31,1700501
13136,1700792,0.1,3668.1409301757812,5737,-563.7709957800001,296,0.00063,67.94,1700795
13140,1701036,0.1,1941.8590545654297,5738,-565.81522418,296,0.00063,67.86,1701039
13144,1701288,0.1,3458.202621459961,5739,-568.81954611,296,0.00063,67.96,1701292
13148,1701520,0.1,2815.9493103027344,5740,-562.71331199,296,0.00063,67.53,1701522
13152,1701840,0.1,2559.0950927734375,5741,-565.9913485100001,296,0.00063,68.2,1701843
13156,1702112,0.1,2010.5497741699219,5742,-566.3582688099999,296,0.00063,68.26,1702113
13160,1702404,0.1,2814.1331787109375,5743,-568.0245677800001,296,0.00063,68.57,1702406
13164,1702652,0.1,3302.88134765625,5744,-565.0989218099999,296,0.00063,68.32,1702653
13168,1702936,0.1,2054.469772338867,5745,-568.14613523,296,0.00063,68.45,1702940
13172,1703180,0.1,2221.8733520507812,5746,-568.25228049,296,0.00063,68.47,1703184
13176,1703432,0.1,2168.443328857422,5747,-562.65569098,296,0.00063,68.16,1703436
13180,1703652,0.1,1697.0580673217773,5747,-560.24132631,296,0.00063,67.79,1703653
13184,1703928,0.1,3632.9706420898438,5748,-555.1514823800001,296,0.00063,67.84,1703929
13188,1704156,0.1,2588.644577026367,5749,-550.9968063200001,296,0.00063,67.26,1704157
13192,1704424,0.1,2310.6832733154297,5750,-555.01110581,296,0.00063,67.28,1704425
13196,1704732,0.1,2229.978469848633,5751,-544.69945379,296,0.00063,67.16,1704734
13200,1704992,0.1,1683.6957702636719,5752,-547.2620489,296,0.00063,67.17,1704994
13204,1705264,0.1,2500.398162841797,5753,-539.93741844,296,0.00063,66.86,1705266
13208,1705532,0.1,1591.4006042480469,5754,-542.8924185000001,296,0.00063,67.24,1705534
13212,1705780,0.1,1846.2725219726562,5755,-544.8234561500001,296,0.00063,67.38,1705781
13216,1706048,0.1,2926.2608642578125,5756,-545.38019323,296,0.00063,67.42,1706051
13220,1706400,0.1,1990.8048095703125,5757,-542.49747444,296,0.00063,67.67,1706401
13224,1706668,0.1,1452.0199432373047,5758,-536.8153291700002,296,0.00063,67.65,1706670
13228,1706928,0.1,1781.1749267578125,5759,-536.90209041,296,0.00063,67.45,1706930
13232,1707244,0.1,1430.904556274414,5760,-537.1721099900001,296,0.00063,67.47,1707248
13236,1707492,0.1,1814.1370697021484,5761,-533.10683982,296,0.00063,66.99,1707494
13240,1707804,0.1,1510.2944793701172,5762,-537.5532862900001,296,0.00063,67.67,1707806
13244,1708128,0.1,1018.7240600585938,5763,-535.93403117,296,0.00063,68.4,1708132
13248,1708692,0.1,1094.9461059570312,5765,-558.21320704,296,0.00063,71.71,1708693
13252,1709004,0.1,3504.03466796875,5766,-551.89934175,296,0.00063,71.62,1709005
13256,1709484,0.1,1604.5244140625,5767,-563.13910402,296,0.00063,73.75,1709488
13260,1710068,0.1,1015.1183624267578,5769,-566.77602395,296,0.00063,76.63,1710069
13264,1710508,0.1,1924.9732666015625,5771,-577.41354923,296,0.00063,78.58,1710511
13268,1711008,0.1,2175.8175354003906,5773,-573.0586201599999,296,0.00063,80.69,1711009
13272,1711836,0.1,1013.5906677246094,5775,-634.93729636,296,0.00063,86.56,1711840
13276,1712664,0.1,813.7075309753418,5778,-662.5800821900001,296,0.00063,92.31,1712667
13280,1713256,0.1,1620.1729736328125,5780,-679.96877534,296,0.00063,96.04,1713257
13284,1713676,0.1,2287.5052795410156,5782,-676.81551751,296,0.00063,97.48,1713677
13288,1714188,0.1,726.9203186035156,5783,-689.7818759099999,296,0.00063,100.33,1714190
13292,1714564,0.1,811.3400802612305,5785,-685.10373343,296,0.00063,101.43,1714568
13296,1715028,0.1,772.7240295410156,5786,-689.9314850100001,296,0.00063,102.97,1715031
13300,1715512,0.1,1133.773208618164,5788,-690.9243236499999,296,0.00063,105.2,1715514
13304,1716028,0.1,815.0880584716797,5790,-693.7436843,296,0.00063,107.66,1716032
13308,1716700,0.1,885.7478942871094,5792,-703.3029872100001,296,0.00063,111.7,1716704
13312,1717204,0.1,567.0950469970703,5794,-707.3241718200001,296,0.00063,114.24,1717205
13316,1717944,0.1,639.4999160766602,5796,-737.1445499300003,296,0.00063,118.94,1717945
13320,1718780,0.1,797.3592224121094,5799,-761.9568323800003,296,0.00063,123.8,1718781
13324,1719432,0.1,738.9590377807617,5801,-780.8361344300001,296,0.00063,127.64,1719434
13328,1719972,0.1,932.2224349975586,5803,-783.8222278400001,296,0.00063,130.44,1719974
13332,1720396,0.1,720.807258605957,5805,-776.50927484,296,0.00063,131.5,1720398
13336,1720996,0.1,743.7469787597656,5807,-782.8329037599999,296,0.00063,135.04,1720998
13340,1721484,0.1,882.0305557250977,5808,-787.18414274,296,0.00063,136.82,1721488
13344,1722012,0.1,863.9767150878906,5810,-798.0163444599999,296,0.00063,138.83,1722015
13348,1722492,0.1,1251.971176147461,5812,-782.73442773,296,0.00063,138.0,1722493
13352,1723208,0.1,1009.7802734375,5814,-808.1536509300001,296,0.00063,142.06,1723211
13356,1723836,0.1,1357.2848052978516,5816,-805.3413808800001,296,0.00063,143.5,1723838
13360,1724368,0.1,1279.273696899414,5818,-804.5552871400001,296,0.00063,143.0,1724369
13364,1724980,0.1,1061.952133178711,5820,-803.00672773,296,0.00063,144.7,1724981
13368,1725612,0.1,705.8421936035156,5823,-822.26437883,296,0.00063,146.07,1725616
13372,1726092,0.1,763.5181121826172,5824,-769.38528687,296,0.00063,142.54,1726094
13376,1726476,0.1,1158.7793884277344,5826,-739.4077252499999,296,0.00063,138.1,1726477
13380,1727032,0.1,1331.0768432617188,5828,-735.4115543199998,296,0.00063,137.78,1727035
13384,1727456,0.1,1116.4211120605469,5829,-738.90541956,296,0.00063,137.83,1727460
13388,1727840,0.1,1631.9317779541016,5830,-727.4998071599999,296,0.00063,136.51,1727841
13392,1728276,0.1,1801.8227233886719,5832,-727.62145521,296,0.00063,137.11,1728279
13396,1729048,0.1,840.802978515625,5834,-753.09343166,296,0.00063,140.2,1729051
13400,1729560,0.1,1445.9955139160156,5836,-756.7428882099998,296,0.00063,140.5,1729564
13404,1730088,0.1,900.1827545166016,5838,-764.5438604099999,296,0.00063,140.57,1730089
13408,1731012,0.1,1510.1372528076172,5841,-792.06361381,296,0.00063,143.09,1731013
13412,1731752,0.1,1162.5977325439453,5844,-812.6701083399998,296,0.00063,145.51,1731756
13416,1732580,0.1,1348.0487518310547,5847,-812.49957102,296,0.00063,146.36,1732581
13420,1733048,0.1,2180.5805282592773,5848,-785.70916382,296,0.00063,142.71,1733052
13424,1733580,0.1,1668.3106155395508,5850,-767.93199172,296,0.00063,141.47,1733581
13428,1734312,0.1,1725.7833251953125,5853,-791.08522048,296,0.00063,143.41,1734315
13432,1734732,0.1,1430.6982879638672,5854,-792.00492276,296,0.00063,143.35,1734733
13436,1735400,0.1,1117.2255096435547,5856,-801.2053623100002,296,0.00063,144.06,1735404
13440,1735824,0.1,1227.9876403808594,5858,-792.8432584199999,296,0.00063,143.39,1735827
13444,1736348,0.1,1032.9776000976562,5860,-785.8666015200001,296,0.00063,143.35,1736350
13448,1737152,0.1,848.708137512207,5862,-800.4627933799999,296,0.00063,146.62,1737155
13452,1737964,0.1,1557.8012084960938,5865,-811.7832078900001,296,0.00063,147.54,1737965
13456,1738440,0.1,1157.8593444824219,5867,-802.5118864200001,296,0.00063,146.06,1738444
13460,1739364,0.1,934.1187438964844,5870,-852.7156860400002,296,0.00063,149.98,1739367
13464,1740284,0.1,909.5861206054688,5873,-890.4909762,296,0.00063,153.05,1740286
13468,1740756,0.1,1715.1971740722656,5875,-867.2464322300001,296,0.00063,151.42,1740758
13472,1741232,0.1,791.599853515625,5876,-861.9044451899998,296,0.00063,151.4,1741234
13476,1741952,0.1,1900.2933959960938,5879,-885.4317255899998,296,0.00063,154.77,1741954
13480,1742732,0.1,790.7280502319336,5882,-910.26078672,296,0.00063,157.0,1742735
13484,1743072,0.1,1048.0589981079102,5883,-910.6194598299999,296,0.00063,156.13,1743073
13488,1743480,0.1,1346.4832458496094,5884,-915.1141990399998,296,0.00063,156.4,1743481
13492,1744300,0.1,974.1316986083984,5887,-958.39039835,296,0.00063,160.23,1744302
13496,1744960,0.1,947.4141845703125,5889,-955.5951421300001,296,0.00063,159.1,1744961
13500,1745332,0.1,1258.3733215332031,5890,-951.39847346,296,0.00063,157.7,1745334
13504,1745832,0.1,2115.7517166137695,5892,-952.55947404,296,0.00063,157.45,1745834
13508,1746296,0.1,2024.53759765625,5894,-919.76613276,296,0.00063,152.84,1746297
13512,1746708,0.1,821.8047256469727,5895,-901.0097950999999,296,0.00063,149.56,1746712
13516,1747264,0.1,2080.90966796875,5897,-884.01211941,296,0.00063,146.86,1747267
13520,1747696,0.1,1374.9742431640625,5899,-885.3923566400001,296,0.00063,146.46,1747698
13524,1748276,0.1,717.5972366333008,5901,-901.8024635999999,296,0.00063,146.98,1748279
13528,1748700,0.1,1210.9489288330078,5902,-878.1801307699998,296,0.00063,143.87,1748702
13532,1749080,0.1,1264.0331115722656,5903,-881.4727793899999,296,0.00063,143.49,1749082
13536,1749448,0.1,1064.3856048583984,5905,-866.1825759799999,296,0.00063,140.48,1749452
13540,1750004,0.1,1148.3295288085938,5906,-886.64632122,296,0.00063,141.79,1750006
13544,1750340,0.1,1370.9006652832031,5908,-885.6094561800002,296,0.00063,139.92,1750342
13548,1750676,0.1,1609.0433349609375,5909,-865.3172458300002,296,0.00063,135.25,1750680
13552,1751016,0.1,1089.4369583129883,5910,-836.5400825700002,296,0.00063,130.54,1751019
13556,1751368,0.1,1202.2309112548828,5911,-840.10949787,296,0.00063,129.27,1751371
13560,1751732,0.1,1340.7752227783203,5912,-783.02580663,296,0.00063,123.66,1751733
13564,1752052,0.1,1254.1237182617188,5914,-738.54018652,296,0.00063,117.67,1752053
13568,1752480,0.1,2196.770034790039,5915,-749.5299844799999,296,0.00063,117.26,1752484
13572,1753016,0.1,2521.9449768066406,5917,-768.3827732600001,296,0.00063,117.85,1753019
13576,1753588,0.1,1011.5202331542969,5919,-770.52892076,296,0.00063,116.37,1753591
13580,1754060,0.1,1491.8079833984375,5920,-740.5314745700001,296,0.00063,113.27,1754062
13584,1754492,0.1,1737.225242614746,5922,-748.00382371,296,0.00063,114.21,1754494
13588,1754804,0.1,1843.0354614257812,5923,-745.82228462,296,0.00063,113.26,1754807
13592,1755492,0.1,996.0373306274414,5925,-732.86902057,296,0.00063,111.94,1755496
13596,1755976,0.1,1744.5408020019531,5927,-709.2738767900003,296,0.00063,110.19,1755980
13600,1756288,0.1,2259.4227905273438,5928,-710.2445005100002,296,0.00063,109.55,1756289
13604,1756584,0.1,1070.3644104003906,5929,-698.59385043,296,0.00063,107.52,1756586
13608,1756908,0.1,975.0614318847656,5930,-690.6176666599999,296,0.00063,106.15,1756912
13612,1757144,0.1,1356.480079650879,5931,-682.87283975,296,0.00063,104.33,1757145
13616,1757484,0.1,1540.1595764160156,5932,-667.76858521,296,0.00063,102.2,1757487
13620,1757776,0.1,836.2911376953125,5933,-659.1051122799998,296,0.00063,100.8,1757778
13624,1758028,0.1,787.6160659790039,5934,-641.9911747799999,296,0.00063,97.51,1758030
13628,1758380,0.1,1516.848503112793,5935,-639.30590919,296,0.00063,96.8,1758382
13632,1758704,0.1,436.2064666748047,5936,-631.9577903700001,296,0.00063,96.24,1758706
13636,1759052,0.1,1225.8312072753906,5938,-629.72522379,296,0.00063,96.02,1759054
13640,1759612,0.1,1508.0185852050781,5940,-623.49852494,296,0.00063,96.07,1759613
13644,1759836,0.1,1683.4204406738281,5940,-618.33161045,296,0.00063,94.97,1759839
13648,1760224,0.1,1604.0680084228516,5942,-621.42147456,296,0.00063,95.46,1760226
13652,1760668,0.1,1043.8257141113281,5943,-619.80403586,296,0.00063,96.51,1760670
13656,1760920,0.1,772.6943054199219,5944,-615.99581736,296,0.00063,95.51,1760922
13660,1761260,0.1,1447.5567474365234,5945,-615.0070465800001,296,0.00063,95.3,1761263
13664,1761536,0.1,1248.2411041259766,5946,-611.1810570600001,296,0.00063,94.87,1761540
13668,1761908,0.1,798.8826141357422,5947,-601.9112422499999,296,0.00063,94.25,1761909
13672,1762264,0.1,1360.6414337158203,5949,-579.85282867,296,0.00063,92.48,1762267
